trades,total_x4,median_x4,pf_x4,wr,dd_x4,train_total_x4,test_total_x4,pos_years,years,pos_quarters,quarters,definition,direction,guard_variant,geometry,variant,h4_sma,h4_slope_lookback,h1_break_lookback,compression_lookback,compression_max_atr,cooldown_h,session_filter,robust_candidate
7,-283.88,-29.32,0.190764,0.285714,-283.88,-86.16,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_1.8_cool4_no_asia,10,3,12,6,1.8,4,no_asia,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_1.8_cool1_london_ny,10,2,18,6,1.8,1,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_1.8_cool4_london_ny,10,2,18,6,1.8,4,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_london_ny,10,3,18,6,1.8,1,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool4_london_ny,10,3,18,6,1.8,4,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_1.8_cool1_london_ny,20,2,12,6,1.8,1,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_1.8_cool4_london_ny,20,2,12,6,1.8,4,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_1.8_cool1_london_ny,20,2,18,6,1.8,1,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_1.8_cool4_london_ny,20,2,18,6,1.8,4,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool1_london_ny,20,3,12,6,1.8,1,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_london_ny,20,3,12,6,1.8,4,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_1.8_cool1_london_ny,20,3,18,6,1.8,1,london_ny,False
5,-309.68,-76.32,0.036705,0.2,-309.68,-111.96,-197.72,0,3,1,4,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_1.8_cool4_london_ny,20,3,18,6,1.8,4,london_ny,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_1.8_cool1_no_asia,10,2,18,6,1.8,1,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_1.8_cool4_no_asia,10,2,18,6,1.8,4,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_no_asia,10,3,18,6,1.8,1,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool4_no_asia,10,3,18,6,1.8,4,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_1.8_cool1_no_asia,20,2,12,6,1.8,1,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_1.8_cool4_no_asia,20,2,12,6,1.8,4,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_1.8_cool1_no_asia,20,2,18,6,1.8,1,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_1.8_cool4_no_asia,20,2,18,6,1.8,4,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool1_no_asia,20,3,12,6,1.8,1,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_no_asia,20,3,12,6,1.8,4,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_1.8_cool1_no_asia,20,3,18,6,1.8,1,no_asia,False
6,-339.0,-52.82,0.033637,0.166667,-339.0,-141.28,-197.72,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_1.8_cool4_no_asia,20,3,18,6,1.8,4,no_asia,False
82,-439.72,-14.34,0.866781,0.390244,-1341.04,-217.2,-222.52,2,5,8,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_1.8_cool1_all,20,2,6,6,1.8,1,all,False
82,-439.72,-14.34,0.866781,0.390244,-1341.04,-217.2,-222.52,2,5,8,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_1.8_cool4_all,20,2,6,6,1.8,4,all,False
17,-338.56,-13.44,0.406118,0.294118,-357.2,-115.52,-223.04,1,5,2,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_2.2_cool1_ny_only,10,2,6,6,2.2,1,ny_only,False
17,-338.56,-13.44,0.406118,0.294118,-357.2,-115.52,-223.04,1,5,2,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_2.2_cool4_ny_only,10,2,6,6,2.2,4,ny_only,False
33,-361.84,-14.56,0.661313,0.393939,-685.6,-130.76,-231.08,2,5,7,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_1.4_cool1_all,20,2,6,6,1.4,1,all,False
33,-361.84,-14.56,0.661313,0.393939,-685.6,-130.76,-231.08,2,5,7,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_1.4_cool4_all,20,2,6,6,1.4,4,all,False
33,-361.84,-14.56,0.661313,0.393939,-685.6,-130.76,-231.08,2,5,7,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_1.4_cool1_all,20,3,6,6,1.4,1,all,False
33,-361.84,-14.56,0.661313,0.393939,-685.6,-130.76,-231.08,2,5,7,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_1.4_cool4_all,20,3,6,6,1.4,4,all,False
11,-335.72,-23.64,0.220054,0.363636,-342.56,-92.92,-242.8,0,3,3,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_1.4_cool1_all,10,2,12,6,1.4,1,all,False
11,-335.72,-23.64,0.220054,0.363636,-342.56,-92.92,-242.8,0,3,3,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_1.4_cool4_all,10,2,12,6,1.4,4,all,False
11,-335.72,-23.64,0.220054,0.363636,-342.56,-92.92,-242.8,0,3,3,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_1.4_cool1_all,10,2,18,6,1.4,1,all,False
11,-335.72,-23.64,0.220054,0.363636,-342.56,-92.92,-242.8,0,3,3,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_1.4_cool4_all,10,2,18,6,1.4,4,all,False
11,-335.72,-23.64,0.220054,0.363636,-342.56,-92.92,-242.8,0,3,3,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_1.4_cool1_all,10,3,12,6,1.4,1,all,False
11,-335.72,-23.64,0.220054,0.363636,-342.56,-92.92,-242.8,0,3,3,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_1.4_cool4_all,10,3,12,6,1.4,4,all,False
11,-335.72,-23.64,0.220054,0.363636,-342.56,-92.92,-242.8,0,3,3,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool1_all,10,3,18,6,1.4,1,all,False
11,-335.72,-23.64,0.220054,0.363636,-342.56,-92.92,-242.8,0,3,3,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.4_cool4_all,10,3,18,6,1.4,4,all,False
12,-344.68,-19.28,0.215567,0.333333,-344.68,-101.88,-242.8,0,3,3,8,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_1.4_cool1_all,20,2,12,6,1.4,1,all,False
12,-344.68,-19.28,0.215567,0.333333,-344.68,-101.88,-242.8,0,3,3,8,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_1.4_cool4_all,20,2,12,6,1.4,4,all,False
12,-344.68,-19.28,0.215567,0.333333,-344.68,-101.88,-242.8,0,3,3,8,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_1.4_cool1_all,20,2,18,6,1.4,1,all,False
12,-344.68,-19.28,0.215567,0.333333,-344.68,-101.88,-242.8,0,3,3,8,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_1.4_cool4_all,20,2,18,6,1.4,4,all,False
12,-344.68,-19.28,0.215567,0.333333,-344.68,-101.88,-242.8,0,3,3,8,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.4_cool1_all,20,3,12,6,1.4,1,all,False
12,-344.68,-19.28,0.215567,0.333333,-344.68,-101.88,-242.8,0,3,3,8,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.4_cool4_all,20,3,12,6,1.4,4,all,False
12,-344.68,-19.28,0.215567,0.333333,-344.68,-101.88,-242.8,0,3,3,8,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_1.4_cool1_all,20,3,18,6,1.4,1,all,False
12,-344.68,-19.28,0.215567,0.333333,-344.68,-101.88,-242.8,0,3,3,8,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_1.4_cool4_all,20,3,18,6,1.4,4,all,False
9,-212.52,-6.24,0.437897,0.333333,-333.76,55.24,-267.76,1,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_2.2_cool1_ny_only,20,2,18,6,2.2,1,ny_only,False
9,-212.52,-6.24,0.437897,0.333333,-333.76,55.24,-267.76,1,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_2.2_cool4_ny_only,20,2,18,6,2.2,4,ny_only,False
9,-212.52,-6.24,0.437897,0.333333,-333.76,55.24,-267.76,1,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_2.2_cool1_ny_only,20,3,18,6,2.2,1,ny_only,False
9,-212.52,-6.24,0.437897,0.333333,-333.76,55.24,-267.76,1,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_2.2_cool4_ny_only,20,3,18,6,2.2,4,ny_only,False
20,-477.72,-1.62,0.417045,0.45,-477.72,-202.12,-275.6,1,5,4,11,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_2.2_cool1_london_ny,10,3,18,6,2.2,1,london_ny,False
20,-477.72,-1.62,0.417045,0.45,-477.72,-202.12,-275.6,1,5,4,11,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_2.2_cool4_london_ny,10,3,18,6,2.2,4,london_ny,False
19,-506.56,-2.36,0.381852,0.421053,-506.56,-230.96,-275.6,1,5,3,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_2.2_cool1_london_ny,10,2,18,6,2.2,1,london_ny,False
19,-506.56,-2.36,0.381852,0.421053,-506.56,-230.96,-275.6,1,5,3,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_2.2_cool4_london_ny,10,2,18,6,2.2,4,london_ny,False
23,-559.52,-6.24,0.379194,0.391304,-559.52,-283.92,-275.6,1,5,3,11,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_2.2_cool1_no_asia,10,3,18,6,2.2,1,no_asia,False
23,-559.52,-6.24,0.379194,0.391304,-559.52,-283.92,-275.6,1,5,3,11,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_2.2_cool4_no_asia,10,3,18,6,2.2,4,no_asia,False
22,-588.36,-15.9,0.347195,0.363636,-588.36,-312.76,-275.6,1,5,2,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_2.2_cool1_no_asia,10,2,18,6,2.2,1,no_asia,False
22,-588.36,-15.9,0.347195,0.363636,-588.36,-312.76,-275.6,1,5,2,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_2.2_cool4_no_asia,10,2,18,6,2.2,4,no_asia,False
11,-230.88,-6.24,0.417617,0.272727,-352.12,55.24,-286.12,1,4,1,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_2.2_cool1_ny_only,20,2,12,6,2.2,1,ny_only,False
11,-230.88,-6.24,0.417617,0.272727,-352.12,55.24,-286.12,1,4,1,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_2.2_cool4_ny_only,20,2,12,6,2.2,4,ny_only,False
11,-230.88,-6.24,0.417617,0.272727,-352.12,55.24,-286.12,1,4,1,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_ny_only,20,3,12,6,2.2,1,ny_only,False
11,-230.88,-6.24,0.417617,0.272727,-352.12,55.24,-286.12,1,4,1,7,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool4_ny_only,20,3,12,6,2.2,4,ny_only,False
26,-652.12,-9.64,0.378341,0.384615,-652.12,-363.48,-288.64,1,5,4,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_2.2_cool1_london_ny,10,3,12,6,2.2,1,london_ny,False
26,-652.12,-9.64,0.378341,0.384615,-652.12,-363.48,-288.64,1,5,4,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_2.2_cool4_london_ny,10,3,12,6,2.2,4,london_ny,False
29,-733.92,-13.44,0.350973,0.344828,-733.92,-445.28,-288.64,1,5,3,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_2.2_cool1_no_asia,10,3,12,6,2.2,1,no_asia,False
29,-733.92,-13.44,0.350973,0.344828,-733.92,-445.28,-288.64,1,5,3,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_2.2_cool4_no_asia,10,3,12,6,2.2,4,no_asia,False
25,-680.96,-13.04,0.350848,0.36,-680.96,-392.32,-288.64,1,5,3,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_2.2_cool1_london_ny,10,2,12,6,2.2,1,london_ny,False
25,-680.96,-13.04,0.350848,0.36,-680.96,-392.32,-288.64,1,5,3,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_2.2_cool4_london_ny,10,2,12,6,2.2,4,london_ny,False
28,-762.76,-13.46,0.325469,0.321429,-762.76,-474.12,-288.64,1,5,2,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_2.2_cool1_no_asia,10,2,12,6,2.2,1,no_asia,False
28,-762.76,-13.46,0.325469,0.321429,-762.76,-474.12,-288.64,1,5,2,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_2.2_cool4_no_asia,10,2,12,6,2.2,4,no_asia,False
153,48.72,-6.68,1.009226,0.411765,-1119.2,351.8,-303.08,3,5,7,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_2.2_cool4_all,20,2,6,6,2.2,4,all,False
81,-991.92,-23.64,0.712833,0.382716,-1584.16,-671.88,-320.04,1,5,5,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_1.8_cool1_all,10,3,6,6,1.8,1,all,False
81,-991.92,-23.64,0.712833,0.382716,-1584.16,-671.88,-320.04,1,5,5,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_1.8_cool4_all,10,3,6,6,1.8,4,all,False
79,-301.0,-14.12,0.904807,0.405063,-1268.32,33.72,-334.72,3,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_1.8_cool1_all,20,3,6,6,1.8,1,all,False
79,-301.0,-14.12,0.904807,0.405063,-1268.32,33.72,-334.72,3,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_1.8_cool4_all,20,3,6,6,1.8,4,all,False
53,-145.04,-6.44,0.925481,0.377358,-615.8,193.44,-338.48,2,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_2.2_cool1_london_ny,20,3,6,6,2.2,1,london_ny,False
53,-145.04,-6.44,0.925481,0.377358,-615.8,193.44,-338.48,2,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_2.2_cool4_london_ny,20,3,6,6,2.2,4,london_ny,False
83,-991.28,-23.64,0.719315,0.385542,-1583.52,-637.88,-353.4,1,5,5,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_1.8_cool1_all,10,2,6,6,1.8,1,all,False
83,-991.28,-23.64,0.719315,0.385542,-1583.52,-637.88,-353.4,1,5,5,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_1.8_cool4_all,10,2,6,6,1.8,4,all,False
53,-329.52,-13.04,0.835418,0.396226,-807.84,64.92,-394.44,1,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_no_asia,10,3,6,6,2.2,1,no_asia,False
53,-329.52,-13.04,0.835418,0.396226,-807.84,64.92,-394.44,1,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool4_no_asia,10,3,6,6,2.2,4,no_asia,False
22,-610.04,-6.42,0.363667,0.363636,-610.04,-206.44,-403.6,1,5,3,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_2.2_cool1_london_ny,20,2,18,6,2.2,1,london_ny,False
22,-610.04,-6.42,0.363667,0.363636,-610.04,-206.44,-403.6,1,5,3,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_2.2_cool4_london_ny,20,2,18,6,2.2,4,london_ny,False
25,-691.84,-11.2,0.335076,0.32,-691.84,-288.24,-403.6,1,5,2,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_2.2_cool1_no_asia,20,2,18,6,2.2,1,no_asia,False
25,-691.84,-11.2,0.335076,0.32,-691.84,-288.24,-403.6,1,5,2,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_2.2_cool4_no_asia,20,2,18,6,2.2,4,no_asia,False
21,-656.24,-6.6,0.315475,0.333333,-656.24,-252.64,-403.6,1,5,3,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_2.2_cool1_london_ny,20,3,18,6,2.2,1,london_ny,False
21,-656.24,-6.6,0.315475,0.333333,-656.24,-252.64,-403.6,1,5,3,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_2.2_cool4_london_ny,20,3,18,6,2.2,4,london_ny,False
24,-738.04,-18.38,0.290674,0.291667,-738.04,-334.44,-403.6,1,5,2,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_2.2_cool1_no_asia,20,3,18,6,2.2,1,no_asia,False
24,-738.04,-18.38,0.290674,0.291667,-738.04,-334.44,-403.6,1,5,2,10,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_2.2_cool4_no_asia,20,3,18,6,2.2,4,no_asia,False
27,-618.36,-17.32,0.381046,0.37037,-708.0,-210.84,-407.52,1,4,5,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_1.4_cool1_all,10,2,6,6,1.4,1,all,False
27,-618.36,-17.32,0.381046,0.37037,-708.0,-210.84,-407.52,1,4,5,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_1.4_cool4_all,10,2,6,6,1.4,4,all,False
149,-688.92,-13.04,0.880725,0.42953,-1483.08,-271.88,-417.04,2,5,8,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool4_all,10,3,6,6,2.2,4,all,False
27,-704.56,-14.92,0.37665,0.37037,-724.56,-284.04,-420.52,0,5,4,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_1.8_cool1_all,10,2,18,6,1.8,1,all,False
27,-704.56,-14.92,0.37665,0.37037,-724.56,-284.04,-420.52,0,5,4,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_1.8_cool4_all,10,2,18,6,1.8,4,all,False
26,-743.96,-19.42,0.341791,0.346154,-763.96,-323.44,-420.52,0,5,4,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool1_all,10,3,18,6,1.8,1,all,False
26,-743.96,-19.42,0.341791,0.346154,-763.96,-323.44,-420.52,0,5,4,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_1.8_cool4_all,10,3,18,6,1.8,4,all,False
27,-565.04,-6.24,0.429552,0.37037,-565.04,-143.08,-421.96,1,5,4,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_2.2_cool1_london_ny,20,2,12,6,2.2,1,london_ny,False
