stage,family,candidate,side,horizon_bars,horizon_minutes,entry_i,entry_ts_utc,exit_ts_utc,entry_close,exit_close,cost_return_bps,slip16_return_bps,mae_bps,mfe_bps,touch_stop_50bps,touch_stop_75bps,year,quarter,hour_utc,weekday,trend_fast_bps,trend_slow_bps,atr_24h_bps,atr_ratio_4h_24h
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,19609,2023-02-14 16:15:00+00:00,2023-02-14 18:15:00+00:00,1849.26,1847.71,0.3817310708067527,-15.618268929193247,-88.52189524458431,32.76986470263754,True,True,2023,2023Q1,16,1,8.303997274585411,-208.50485464455983,12.599311081747297,2.158410312636087
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,22379,2023-03-27 12:15:00+00:00,2023-03-27 14:15:00+00:00,1963.4,1952.75,46.24264031781645,30.242640317816452,-3.8199042477327083,77.6204543139447,False,False,2023,2023Q1,12,0,-51.473740280466195,403.4353937472416,16.610090895002653,0.9486620036380765
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,22387,2023-03-27 14:15:00+00:00,2023-03-27 16:15:00+00:00,1952.75,1949.09,10.742798617334966,-5.257201382665034,-27.55088977083764,43.16988861861493,False,False,2023,2023Q1,14,0,-75.24484701062525,400.2174017411341,16.86657808010222,1.075765658041869
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,22395,2023-03-27 16:15:00+00:00,2023-03-27 18:15:00+00:00,1949.09,1956.62,-46.63341354170436,-62.63341354170436,-48.84330636348189,26.31997496267413,False,False,2023,2023Q1,16,0,-101.50303047404951,395.98353697537453,16.39448801815575,1.382517046836999
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,23165,2023-04-06 16:45:00+00:00,2023-04-06 18:45:00+00:00,2003.49,2011.12,-46.083544215343764,-62.083544215343764,-47.267518180775795,10.831099730970184,False,False,2023,2023Q2,16,3,-10.217067051327737,200.23051961826576,11.850442617528122,1.40057600108524
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,23916,2023-04-19 11:30:00+00:00,2023-04-19 13:30:00+00:00,1977.52,1973.77,10.963145758323918,-5.036854241676082,-18.40689348274749,31.706379707916454,False,False,2023,2023Q2,11,2,-45.27925128443804,117.67872448824819,11.464422562539136,1.7395374908914019
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,23924,2023-04-19 13:30:00+00:00,2023-04-19 15:30:00+00:00,1973.77,1978.8,-33.48422561899244,-49.48422561899244,-29.537382775095544,23.40698257649043,False,False,2023,2023Q2,13,2,-92.34548604953888,114.83040176075843,11.841317073459992,1.6620935604999025
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,23932,2023-04-19 15:30:00+00:00,2023-04-19 17:30:00+00:00,1978.8,1993.86,-84.10673135233448,-100.10673135233448,-86.51708105922751,6.064281382656134,True,True,2023,2023Q2,15,2,-118.20926824338046,111.08142140017496,12.386886581078771,1.2512959751863721
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,24307,2023-04-25 13:15:00+00:00,2023-04-25 15:15:00+00:00,1983.85,1984.11,-9.310582957381179,-25.31058295738118,-7.913904781107206,39.36789575824773,False,False,2023,2023Q2,13,1,2.018381766095433,-5.654461862875596,11.8038145812283,1.1914607821508854
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,24315,2023-04-25 15:15:00+00:00,2023-04-25 17:15:00+00:00,1984.11,1985.35,-14.249653497034657,-30.249653497034657,-52.063645664808256,3.981634082788066,True,False,2023,2023Q2,15,1,-24.606960635583654,-8.198286427332059,12.360422424955567,1.159312395932526
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,26112,2023-05-22 08:30:00+00:00,2023-05-22 10:30:00+00:00,1973.03,1976.26,-24.370759694479542,-40.370759694479545,-27.977273533601466,9.579175177264476,False,False,2023,2023Q2,8,0,22.068954011512396,-89.37725752607147,11.782606994026843,0.7078385472537443
