stage,family,candidate,side,horizon_bars,horizon_minutes,event_clock_n,description,cost_stressed_mean_bps,context_benchmark_cost_adjusted_mean_bps,context_benchmark_cost_adjusted_residual_bps,train_cost_mean_bps,oos_cost_mean_bps,median_mae_bps,median_mfe_bps,touch_stop_50bps_pct,touch_stop_75bps_pct,oos_touch_stop_50bps_pct,worst_quarter_slip16_mean_bps,positive_quarter_pct,boot_p10_bps,boot_prob_mean_gt_0_pct,top_year_event_share_pct,classification,failed_reasons
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_LDN_P35,SHORT,16,240,25,HTF trend-down plus LDN pullback >= 35bps in non-low-vol regime,-21.060638789184953,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P35,LONG,32,480,50,Neutral+low-vol value rotation long after 35bps downside impulse in OVL,-21.20193022760137,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_OVL_P35,SHORT,32,480,36,HTF trend-down plus OVL pullback >= 35bps in non-low-vol regime,-22.395412534722354,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_OVL_P55,SHORT,8,120,11,Neutral+low-vol value rotation short after 55bps upside impulse in OVL,-22.40529604552038,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I40,LONG,32,480,106,High-vol impulse down >= 40bps into prior-day lower/value context,-22.838579004588546,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_LONG_TOL40,LONG,32,480,4,"Asia low rejection after high prior-day range, tol=40bps",-23.30291318071697,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I100,LONG,16,240,19,High-vol impulse down >= 100bps into prior-day lower/value context,-23.55521597442363,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P55,LONG,16,240,11,Neutral+low-vol value rotation long after 55bps downside impulse in OVL,-23.669716587748102,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_OVL_P20,SHORT,32,480,67,HTF trend-down plus OVL pullback >= 20bps in non-low-vol regime,-23.890503153427197,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_OVL_I70,SHORT,32,480,29,High-vol impulse up >= 70bps into prior-day upper/value context,-24.11826176392967,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_LDN_P55,LONG,8,120,3,Neutral+low-vol value rotation long after 55bps downside impulse in LDN,-24.294073768031712,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_NY_I70,SHORT,32,480,49,High-vol impulse up >= 70bps into prior-day upper/value context,-26.00014679870456,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I70,LONG,8,120,61,High-vol impulse down >= 70bps into prior-day lower/value context,-26.675570956762925,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_OVL_P35,SHORT,16,240,36,HTF trend-down plus OVL pullback >= 35bps in non-low-vol regime,-26.713766034821216,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_LDN_I100,SHORT,16,240,6,High-vol impulse up >= 100bps into prior-day upper/value context,-26.92459714587717,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_OVL_P55,SHORT,16,240,10,Neutral+low-vol value rotation short after 55bps upside impulse in OVL,-27.571284526770704,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,32,480,84,High-vol impulse down >= 40bps into prior-day lower/value context,-27.654342686104272,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_LDN_P35,SHORT,32,480,24,HTF trend-down plus LDN pullback >= 35bps in non-low-vol regime,-28.815913840521862,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_LONG_TOL25,LONG,32,480,16,"Asia low rejection after high prior-day range, tol=25bps",-28.88438410616608,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I40,LONG,16,240,106,High-vol impulse down >= 40bps into prior-day lower/value context,-29.189243758070475,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I70,LONG,32,480,56,High-vol impulse down >= 70bps into prior-day lower/value context,-30.061256487478545,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I100,LONG,4,60,47,High-vol impulse down >= 100bps into prior-day lower/value context,-33.73097549374649,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P55,LONG,32,480,11,Neutral+low-vol value rotation long after 55bps downside impulse in OVL,-34.33026674247081,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I100,LONG,8,120,37,High-vol impulse down >= 100bps into prior-day lower/value context,-35.46611223771415,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I70,LONG,16,240,56,High-vol impulse down >= 70bps into prior-day lower/value context,-37.29274442312557,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I70,LONG,16,240,31,High-vol impulse down >= 70bps into prior-day lower/value context,-37.751744910236916,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I100,LONG,16,240,34,High-vol impulse down >= 100bps into prior-day lower/value context,-44.49220454529113,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I100,LONG,32,480,34,High-vol impulse down >= 100bps into prior-day lower/value context,-48.2142850289434,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_LONG_TOL40,LONG,4,60,6,"Asia low rejection after high prior-day range, tol=40bps",-51.07775149817764,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_LDN_I100,SHORT,32,480,6,High-vol impulse up >= 100bps into prior-day upper/value context,-61.54796023027094,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I70,LONG,32,480,27,High-vol impulse down >= 70bps into prior-day lower/value context,-67.1205814506369,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I100,LONG,32,480,17,High-vol impulse down >= 100bps into prior-day lower/value context,-87.23730795636841,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
