stage,family,candidate,side,classification,reason,bucket,event_clock_n,cost_stressed_mean_bps,stage_residual_bps
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0,benchmark_residual,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0,benchmark_residual,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,61.0,8.932056349870082,-8.047574951800142
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL20,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL20,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL20,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL20,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL20,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL20,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_50,quarter_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL35,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL35,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL35,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL35,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL35,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL35,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_50,quarter_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL50,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL50,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL50,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL50,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL50,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,50.0,8.735747757046049,41.71537905871627
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL50,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_50,quarter_stability,50.0,8.735747757046049,41.71537905871627
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,263.0,8.182111462666885,7.680062680349951
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,263.0,8.182111462666885,7.680062680349951
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,46.0,7.471811149895118,-1.4541388466538647
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,46.0,7.471811149895118,-1.4541388466538647
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0,benchmark_residual,46.0,7.471811149895118,-1.4541388466538647
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,46.0,7.471811149895118,-1.4541388466538647
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,46.0,7.471811149895118,-1.4541388466538647
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,46.0,7.471811149895118,-1.4541388466538647
stage41,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,46.0,7.471811149895118,-1.4541388466538647
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W168_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,58.0,7.419077717609918,40.39870901928014
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W168_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,58.0,7.419077717609918,40.39870901928014
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W168_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,58.0,7.419077717609918,40.39870901928014
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W168_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,58.0,7.419077717609918,40.39870901928014
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W168_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,58.0,7.419077717609918,40.39870901928014
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W168_NO_HTF,SHORT,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,58.0,7.419077717609918,40.39870901928014
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,251.0,7.336563367443086,6.8345145851261515
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,251.0,7.336563367443086,6.8345145851261515
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,251.0,7.336563367443086,6.8345145851261515
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,194.0,6.490023990804015,-2.4359260057449683
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,194.0,6.490023990804015,-2.4359260057449683
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0,benchmark_residual,194.0,6.490023990804015,-2.4359260057449683
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,194.0,6.490023990804015,-2.4359260057449683
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,194.0,6.490023990804015,-2.4359260057449683
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,194.0,6.490023990804015,-2.4359260057449683
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,236.0,5.869078988184369,5.367030205867435
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,236.0,5.869078988184369,5.367030205867435
stage41,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,236.0,5.869078988184369,5.367030205867435
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0,benchmark_residual,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0,benchmark_residual,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0,benchmark_residual,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,67.0,4.72653105736581,-4.199418939183173
stage41,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,67.0,4.72653105736581,-4.199418939183173
stage41,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,164.0,4.5909977451685595,-4.3349522513804235
stage41,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,164.0,4.5909977451685595,-4.3349522513804235
stage41,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0,benchmark_residual,164.0,4.5909977451685595,-4.3349522513804235
stage41,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,164.0,4.5909977451685595,-4.3349522513804235
stage41,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,164.0,4.5909977451685595,-4.3349522513804235
stage41,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,164.0,4.5909977451685595,-4.3349522513804235
stage41,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,164.0,4.5909977451685595,-4.3349522513804235
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,74.0,3.5763858371541075,3.074337054837173
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,74.0,3.5763858371541075,3.074337054837173
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,74.0,3.5763858371541075,3.074337054837173
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,74.0,3.5763858371541075,3.074337054837173
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,74.0,3.5763858371541075,3.074337054837173
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_prob_gt_70,bootstrap_stability,74.0,3.5763858371541075,3.074337054837173
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_50,quarter_stability,74.0,3.5763858371541075,3.074337054837173
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,benchmark_residual,92.0,3.34760987337409,2.8455610910571556
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8,cost_or_mean_edge,92.0,3.34760987337409,2.8455610910571556
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,92.0,3.34760987337409,2.8455610910571556
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10,quarter_stability,92.0,3.34760987337409,2.8455610910571556
stage41,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_NO_HTF,LONG,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,92.0,3.34760987337409,2.8455610910571556
