thesis_id,definition,guard_variant,geometry,signal_utc,entry_utc,direction,session,entry_price,exit_utc,exit_price,exit_reason,gross_usd_x1,net_x1,net_x3,net_x4,year,h1_trend,h4_trend,compression_bucket,vol_bucket,macro_labels,macro_score,macro_regime
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-10-25T18:00:00+00:00,2024-10-25T19:00:00+00:00,long,new_york,2744.27,2024-10-25T21:54:00+00:00,2746.22,time_exit,1.95,1.6,0.9,0.55,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-10-29T02:00:00+00:00,2024-10-29T03:00:00+00:00,long,asia,2753.0,2024-10-29T14:17:00+00:00,2768.0,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-10-29T05:00:00+00:00,2024-10-29T06:00:00+00:00,long,asia,2749.96,2024-10-29T14:00:00+00:00,2764.96,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-10-29T06:00:00+00:00,2024-10-29T07:00:00+00:00,long,london,2755.83,2024-10-29T14:24:00+00:00,2770.83,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-10-29T14:00:00+00:00,2024-10-29T15:00:00+00:00,long,london_ny_overlap,2769.57,2024-10-30T02:59:00+00:00,2780.49,time_exit,10.92,10.57,9.87,9.52,2024,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-10-29T17:00:00+00:00,2024-10-29T18:00:00+00:00,long,new_york,2769.82,2024-10-30T05:54:00+00:00,2784.82,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-10-29T18:00:00+00:00,2024-10-29T19:00:00+00:00,long,new_york,2773.13,2024-10-30T06:39:00+00:00,2788.13,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-10-29T19:00:00+00:00,2024-10-29T20:00:00+00:00,long,new_york,2772.18,2024-10-30T06:35:00+00:00,2787.18,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-10-30T09:00:00+00:00,2024-10-30T10:00:00+00:00,long,london,2784.55,2024-10-30T13:32:00+00:00,2772.55,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-21T04:00:00+00:00,2024-11-21T05:00:00+00:00,long,asia,2656.97,2024-11-21T11:16:00+00:00,2671.97,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-22T07:00:00+00:00,2024-11-22T08:00:00+00:00,long,london,2696.26,2024-11-22T18:33:00+00:00,2711.26,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-22T08:00:00+00:00,2024-11-22T09:00:00+00:00,long,london,2697.32,2024-11-22T14:31:00+00:00,2685.32,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-22T09:00:00+00:00,2024-11-22T10:00:00+00:00,long,london,2703.27,2024-11-22T13:29:00+00:00,2691.27,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-22T17:00:00+00:00,2024-11-22T18:00:00+00:00,long,new_york,2706.8,2024-11-22T21:54:00+00:00,2714.48,time_exit,7.68,7.33,6.63,6.28,2024,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-22T18:00:00+00:00,2024-11-22T19:00:00+00:00,long,new_york,2711.0,2024-11-22T21:54:00+00:00,2714.48,time_exit,3.48,3.13,2.43,2.08,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-25T00:00:00+00:00,2024-11-25T01:00:00+00:00,long,asia,2710.87,2024-11-25T01:31:00+00:00,2698.87,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T07:00:00+00:00,2024-11-29T08:00:00+00:00,long,london,2660.55,2024-11-29T19:38:00+00:00,2648.55,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T08:00:00+00:00,2024-11-29T09:00:00+00:00,long,london,2657.32,2024-11-29T19:44:00+00:00,2650.32,time_exit,-7.0,-7.35,-8.05,-8.4,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T09:00:00+00:00,2024-11-29T10:00:00+00:00,long,london,2664.18,2024-11-29T14:45:00+00:00,2652.18,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T10:00:00+00:00,2024-11-29T11:00:00+00:00,long,london,2662.74,2024-11-29T15:02:00+00:00,2650.74,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T11:00:00+00:00,2024-11-29T12:00:00+00:00,long,london,2659.57,2024-11-29T19:44:00+00:00,2650.32,time_exit,-9.25,-9.6,-10.3,-10.65,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T12:00:00+00:00,2024-11-29T13:00:00+00:00,long,london_ny_overlap,2659.95,2024-11-29T19:44:00+00:00,2650.32,time_exit,-9.63,-9.98,-10.68,-11.03,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T13:00:00+00:00,2024-11-29T14:00:00+00:00,long,london_ny_overlap,2658.0,2024-11-29T19:44:00+00:00,2650.32,time_exit,-7.68,-8.03,-8.73,-9.08,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T15:00:00+00:00,2024-11-29T16:00:00+00:00,long,london_ny_overlap,2659.0,2024-11-29T19:44:00+00:00,2650.32,time_exit,-8.68,-9.03,-9.73,-10.08,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T16:00:00+00:00,2024-11-29T17:00:00+00:00,long,new_york,2662.15,2024-11-29T19:14:00+00:00,2650.15,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-11-29T17:00:00+00:00,2024-11-29T18:00:00+00:00,long,new_york,2660.53,2024-11-29T19:38:00+00:00,2648.53,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-09T12:00:00+00:00,2024-12-09T13:00:00+00:00,long,london_ny_overlap,2656.21,2024-12-09T14:42:00+00:00,2671.21,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-09T13:00:00+00:00,2024-12-09T14:00:00+00:00,long,london_ny_overlap,2665.53,2024-12-10T01:59:00+00:00,2667.44,time_exit,1.91,1.56,0.86,0.51,2024,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-09T23:00:00+00:00,2024-12-10T00:00:00+00:00,long,asia,2660.49,2024-12-10T10:41:00+00:00,2675.49,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-10T00:00:00+00:00,2024-12-10T01:00:00+00:00,long,asia,2665.03,2024-12-10T12:59:00+00:00,2677.81,time_exit,12.78,12.43,11.73,11.38,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-10T01:00:00+00:00,2024-12-10T02:00:00+00:00,long,asia,2667.46,2024-12-10T13:59:00+00:00,2680.35,time_exit,12.89,12.54,11.84,11.49,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-10T15:00:00+00:00,2024-12-10T16:00:00+00:00,long,london_ny_overlap,2687.32,2024-12-11T01:22:00+00:00,2702.32,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-10T17:00:00+00:00,2024-12-10T18:00:00+00:00,long,new_york,2694.28,2024-12-11T05:03:00+00:00,2682.28,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T06:00:00+00:00,2024-12-11T07:00:00+00:00,long,london,2696.29,2024-12-11T15:11:00+00:00,2711.29,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T07:00:00+00:00,2024-12-11T08:00:00+00:00,long,london,2689.68,2024-12-11T14:55:00+00:00,2704.68,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T08:00:00+00:00,2024-12-11T09:00:00+00:00,long,london,2690.95,2024-12-11T14:55:00+00:00,2705.95,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T09:00:00+00:00,2024-12-11T10:00:00+00:00,long,london,2695.62,2024-12-11T15:11:00+00:00,2710.62,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T10:00:00+00:00,2024-12-11T11:00:00+00:00,long,london,2694.28,2024-12-11T15:03:00+00:00,2709.28,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T11:00:00+00:00,2024-12-11T12:00:00+00:00,long,london,2696.39,2024-12-11T15:11:00+00:00,2711.39,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T12:00:00+00:00,2024-12-11T13:00:00+00:00,long,london_ny_overlap,2695.73,2024-12-11T15:11:00+00:00,2710.73,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T13:00:00+00:00,2024-12-11T14:00:00+00:00,long,london_ny_overlap,2700.93,2024-12-11T15:41:00+00:00,2715.93,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T14:00:00+00:00,2024-12-11T15:00:00+00:00,long,london_ny_overlap,2706.28,2024-12-12T00:26:00+00:00,2721.28,take_profit,15.0,14.65,13.95,13.6,2024,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2024-12-11T15:00:00+00:00,2024-12-11T16:00:00+00:00,long,london_ny_overlap,2713.12,2024-12-12T01:30:00+00:00,2701.12,stop_loss,-12.0,-12.35,-13.05,-13.4,2024,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-02T18:00:00+00:00,2025-01-02T19:00:00+00:00,long,new_york,2655.52,2025-01-03T06:59:00+00:00,2659.64,time_exit,4.12,3.77,3.07,2.72,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-02T19:00:00+00:00,2025-01-02T20:00:00+00:00,long,new_york,2654.79,2025-01-03T07:59:00+00:00,2654.26,time_exit,-0.53,-0.88,-1.58,-1.93,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-02T20:00:00+00:00,2025-01-02T21:00:00+00:00,long,new_york,2659.77,2025-01-03T08:59:00+00:00,2653.01,time_exit,-6.76,-7.11,-7.81,-8.16,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-02T21:00:00+00:00,2025-01-02T22:00:00+00:00,long,other,2657.56,2025-01-03T09:59:00+00:00,2653.69,time_exit,-3.87,-4.22,-4.92,-5.27,2025,up,up,mid_high,mid_low,,0.0,unknown
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-02T23:00:00+00:00,2025-01-03T00:00:00+00:00,long,asia,2658.45,2025-01-03T11:59:00+00:00,2657.67,time_exit,-0.78,-1.13,-1.83,-2.18,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-03T00:00:00+00:00,2025-01-03T01:00:00+00:00,long,asia,2660.83,2025-01-03T12:59:00+00:00,2655.37,time_exit,-5.46,-5.81,-6.51,-6.86,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-03T01:00:00+00:00,2025-01-03T02:00:00+00:00,long,asia,2659.55,2025-01-03T13:38:00+00:00,2647.55,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-03T02:00:00+00:00,2025-01-03T03:00:00+00:00,long,asia,2662.52,2025-01-03T08:49:00+00:00,2650.52,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-03T03:00:00+00:00,2025-01-03T04:00:00+00:00,long,asia,2662.32,2025-01-03T08:49:00+00:00,2650.32,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-03T04:00:00+00:00,2025-01-03T05:00:00+00:00,long,asia,2662.95,2025-01-03T08:49:00+00:00,2650.95,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-03T05:00:00+00:00,2025-01-03T06:00:00+00:00,long,asia,2658.64,2025-01-03T13:38:00+00:00,2646.64,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-03T06:00:00+00:00,2025-01-03T07:00:00+00:00,long,london,2659.58,2025-01-03T13:38:00+00:00,2647.58,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-03T07:00:00+00:00,2025-01-03T08:00:00+00:00,long,london,2654.17,2025-01-03T15:19:00+00:00,2642.17,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-07T17:00:00+00:00,2025-01-07T18:00:00+00:00,long,new_york,2652.48,2025-01-08T05:59:00+00:00,2650.2,time_exit,-2.28,-2.63,-3.33,-3.68,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-07T18:00:00+00:00,2025-01-07T19:00:00+00:00,long,new_york,2649.16,2025-01-08T06:59:00+00:00,2652.13,time_exit,2.97,2.62,1.92,1.57,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-07T19:00:00+00:00,2025-01-07T20:00:00+00:00,long,new_york,2649.33,2025-01-08T07:59:00+00:00,2652.72,time_exit,3.39,3.04,2.34,1.99,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-07T20:00:00+00:00,2025-01-07T21:00:00+00:00,long,new_york,2649.95,2025-01-08T08:59:00+00:00,2652.05,time_exit,2.1,1.75,1.05,0.7,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-07T21:00:00+00:00,2025-01-07T22:00:00+00:00,long,other,2648.1,2025-01-08T09:59:00+00:00,2653.61,time_exit,5.51,5.16,4.46,4.11,2025,up,up,mid_high,low,,0.0,unknown
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-07T23:00:00+00:00,2025-01-08T00:00:00+00:00,long,asia,2649.93,2025-01-08T11:59:00+00:00,2650.86,time_exit,0.93,0.58,-0.12,-0.47,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-08T00:00:00+00:00,2025-01-08T01:00:00+00:00,long,asia,2650.72,2025-01-08T12:59:00+00:00,2652.01,time_exit,1.29,0.94,0.24,-0.11,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-08T01:00:00+00:00,2025-01-08T02:00:00+00:00,long,asia,2648.96,2025-01-08T13:59:00+00:00,2660.32,time_exit,11.36,11.01,10.31,9.96,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-08T02:00:00+00:00,2025-01-08T03:00:00+00:00,long,asia,2649.04,2025-01-08T14:04:00+00:00,2664.04,take_profit,15.0,14.65,13.95,13.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-08T17:00:00+00:00,2025-01-08T18:00:00+00:00,long,new_york,2655.67,2025-01-09T05:59:00+00:00,2658.44,time_exit,2.77,2.42,1.72,1.37,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-08T19:00:00+00:00,2025-01-08T20:00:00+00:00,long,new_york,2658.49,2025-01-09T07:59:00+00:00,2662.55,time_exit,4.06,3.71,3.01,2.66,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-08T20:00:00+00:00,2025-01-08T21:00:00+00:00,long,new_york,2662.95,2025-01-09T08:59:00+00:00,2664.54,time_exit,1.59,1.24,0.54,0.19,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-08T21:00:00+00:00,2025-01-08T22:00:00+00:00,long,other,2661.51,2025-01-09T09:59:00+00:00,2665.1,time_exit,3.59,3.24,2.54,2.19,2025,up,up,mid_high,low,,0.0,unknown
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-08T23:00:00+00:00,2025-01-09T00:00:00+00:00,long,asia,2662.53,2025-01-09T11:59:00+00:00,2670.34,time_exit,7.81,7.46,6.76,6.41,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T00:00:00+00:00,2025-01-09T01:00:00+00:00,long,asia,2660.1,2025-01-09T12:57:00+00:00,2675.1,take_profit,15.0,14.65,13.95,13.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T01:00:00+00:00,2025-01-09T02:00:00+00:00,long,asia,2658.47,2025-01-09T12:34:00+00:00,2673.47,take_profit,15.0,14.65,13.95,13.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T02:00:00+00:00,2025-01-09T03:00:00+00:00,long,asia,2659.05,2025-01-09T12:34:00+00:00,2674.05,take_profit,15.0,14.65,13.95,13.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T03:00:00+00:00,2025-01-09T04:00:00+00:00,long,asia,2659.42,2025-01-09T12:35:00+00:00,2674.42,take_profit,15.0,14.65,13.95,13.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T04:00:00+00:00,2025-01-09T05:00:00+00:00,long,asia,2659.1,2025-01-09T12:34:00+00:00,2674.1,take_profit,15.0,14.65,13.95,13.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T05:00:00+00:00,2025-01-09T06:00:00+00:00,long,asia,2658.44,2025-01-09T12:34:00+00:00,2673.44,take_profit,15.0,14.65,13.95,13.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T14:00:00+00:00,2025-01-09T15:00:00+00:00,long,london_ny_overlap,2672.44,2025-01-10T02:59:00+00:00,2673.57,time_exit,1.13,0.78,0.08,-0.27,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T15:00:00+00:00,2025-01-09T16:00:00+00:00,long,london_ny_overlap,2668.32,2025-01-10T03:59:00+00:00,2673.78,time_exit,5.46,5.11,4.41,4.06,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T16:00:00+00:00,2025-01-09T17:00:00+00:00,long,new_york,2667.63,2025-01-10T04:59:00+00:00,2671.87,time_exit,4.24,3.89,3.19,2.84,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T17:00:00+00:00,2025-01-09T18:00:00+00:00,long,new_york,2666.03,2025-01-10T05:59:00+00:00,2675.0,time_exit,8.97,8.62,7.92,7.57,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T18:00:00+00:00,2025-01-09T19:00:00+00:00,long,new_york,2671.39,2025-01-10T06:59:00+00:00,2678.21,time_exit,6.82,6.47,5.77,5.42,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T19:00:00+00:00,2025-01-09T20:00:00+00:00,long,new_york,2670.23,2025-01-10T07:59:00+00:00,2676.25,time_exit,6.02,5.67,4.97,4.62,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-09T20:00:00+00:00,2025-01-09T21:00:00+00:00,long,new_york,2669.65,2025-01-10T08:59:00+00:00,2680.17,time_exit,10.52,10.17,9.47,9.12,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-15T14:00:00+00:00,2025-01-15T15:00:00+00:00,long,london_ny_overlap,2682.01,2025-01-15T21:05:00+00:00,2697.01,take_profit,15.0,14.65,13.95,13.6,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-15T16:00:00+00:00,2025-01-15T17:00:00+00:00,long,new_york,2689.36,2025-01-16T04:59:00+00:00,2697.64,time_exit,8.28,7.93,7.23,6.88,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,confirmed_h1,macro_blocked_overlap,tp15_sl12_h12,2025-01-15T17:00:00+00:00,2025-01-15T18:00:00+00:00,long,new_york,2692.96,2025-01-16T05:59:00+00:00,2694.73,time_exit,1.77,1.42,0.72,0.37,2025,up,up,mid_high,mid_low,,0,neutral
