variant,family,side,horizon_bars,horizon_minutes,cooldown_bars,params_json,decision,score,reasons,events,freq_per_month,total_x1,median_x1,wr_x1,pf_x1,dd_x1,total_x2,pf_x2,total_x4,pf_x4,test20_events,test20_total,test20_median,test20_pf,test30_events,test30_total,test30_pf,events_2026,total_2026,median_2026,pf_2026,pos_years,years,pos_quarters,quarters,boot_total_p05,boot_pf_p05,boot_prob_total_gt_0,boot_prob_pf_gt_1
asia_high_breakout_long_close0.8_range8-35_london_new_york_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,11.529068,Refinement did not preserve enough robust edge.,321,6.6875,132.66,0.26,0.501558,1.059733,-244.93,20.31,1.008919,-204.39,0.914621,65,267.32,1.59,1.526376,97,277.04,1.331483,12,174.91,21.71,2.207108,2,5,7,17,-440.9165,0.832895,0.69,0.69
pdl_sweep_reclaim_long_sweep2.5_reclaim3_london_new_york_h4_cool0,pdl_sweep_reclaim_refined,LONG,4,60,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_REFINED_VARIANT,11.504167,Refinement did not preserve enough robust edge.,128,2.723404,70.29,0.48,0.523438,1.16696,-88.34,25.49,1.057555,-64.11,0.868796,26,76.0,5.695,1.578827,39,65.87,1.349907,20,65.59,5.695,1.691805,4,5,7,17,-135.3905,0.757474,0.71,0.71
pdl_sweep_reclaim_long_sweep1.62_reclaim3_london_new_york_h4_cool0,pdl_sweep_reclaim_refined,LONG,4,60,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,11.464969,Refinement did not preserve enough robust edge.,202,4.122449,71.34,0.155,0.524752,1.123174,-86.86,0.64,1.001042,-140.76,0.795991,41,103.91,2.14,1.56769,61,62.49,1.2412,22,95.07,4.94,1.983347,3,5,10,17,-146.03,0.784093,0.71,0.71
asia_high_breakout_long_close2_range4-35_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,11.432209,Refinement did not preserve enough robust edge.,436,9.083333,198.71,-0.025,0.497706,1.078332,-270.52,46.11,1.01764,-259.09,0.906646,88,142.64,1.915,1.190573,131,188.05,1.201168,10,219.77,31.145,8.014682,4,5,9,17,-312.7715,0.885928,0.735,0.735
asia_high_breakout_long_close2_range4-35_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,11.432209,Refinement did not preserve enough robust edge.,436,9.083333,198.71,-0.025,0.497706,1.078332,-270.52,46.11,1.01764,-259.09,0.906646,88,142.64,1.915,1.190573,131,188.05,1.201168,10,219.77,31.145,8.014682,4,5,9,17,-312.7715,0.885928,0.735,0.735
pdl_sweep_reclaim_long_sweep1.62_reclaim2_new_york_only_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 2.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,11.418238,Refinement did not preserve enough robust edge.,96,2.461538,2.43,-1.18,0.427083,1.008879,-94.91,-31.17,0.893596,-98.37,0.704958,20,77.06,1.97,2.758959,29,69.5,1.82268,6,50.73,10.445,7.791165,3,5,8,17,-116.008,0.64103,0.53,0.53
pdl_sweep_reclaim_long_sweep1.25_reclaim1.55_new_york_only_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,11.391287,Refinement did not preserve enough robust edge.,92,2.190476,21.84,-0.84,0.434783,1.077786,-112.01,-10.36,0.96537,-74.76,0.778358,19,93.75,8.13,2.526873,28,60.77,1.564987,6,53.13,9.325,5.697613,3,5,7,17,-129.919,0.652163,0.595,0.595
pdl_sweep_reclaim_long_sweep2_reclaim2_new_york_only_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 2.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,11.331515,Refinement did not preserve enough robust edge.,83,2.243243,8.69,-1.02,0.445783,1.036073,-79.59,-20.36,0.920778,-78.46,0.730535,17,68.0,2.67,2.783373,25,61.81,1.798269,5,35.99,9.43,5.817938,3,5,8,17,-86.7475,0.676561,0.52,0.52
pdl_sweep_reclaim_long_sweep1.25_reclaim3_london_new_york_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,11.195826,Refinement did not preserve enough robust edge.,227,4.632653,84.68,-0.14,0.484581,1.116519,-94.22,5.23,1.006809,-153.67,0.820416,46,100.92,2.475,1.390618,69,139.87,1.470863,20,113.76,9.05,2.102112,3,5,7,17,-208.4805,0.765508,0.715,0.715
asia_high_breakout_long_close1.6_range4-35_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,11.074683,Refinement did not preserve enough robust edge.,454,9.458333,118.13,-0.37,0.488987,1.043534,-249.17,-40.77,0.985414,-358.57,0.879034,91,167.02,1.72,1.225049,137,171.8,1.174816,10,219.77,31.145,8.014682,2,5,9,17,-382.6805,0.869337,0.635,0.635
asia_high_breakout_long_close1.6_range4-35_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,11.074683,Refinement did not preserve enough robust edge.,454,9.458333,118.13,-0.37,0.488987,1.043534,-249.17,-40.77,0.985414,-358.57,0.879034,91,167.02,1.72,1.225049,137,171.8,1.174816,10,219.77,31.145,8.014682,2,5,9,17,-382.6805,0.869337,0.635,0.635
asia_high_breakout_long_close1.6_range8-35_london_new_york_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,11.030748,Refinement did not preserve enough robust edge.,399,8.489362,69.48,-0.42,0.481203,1.032597,-270.98,-70.17,0.968178,-349.47,0.851794,80,294.32,0.525,1.584362,120,154.55,1.170168,16,197.37,5.64,3.729498,2,5,8,17,-393.725,0.833623,0.615,0.615
pdl_sweep_reclaim_long_sweep1.25_reclaim1.55_new_york_only_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,11.008135,Refinement did not preserve enough robust edge.,97,2.309524,13.0,-0.9,0.43299,1.043555,-117.24,-20.95,0.934101,-88.85,0.75192,20,92.36,3.995,2.470935,30,46.68,1.383724,6,53.13,9.325,5.697613,3,5,7,17,-120.077,0.655627,0.57,0.57
asia_high_breakout_long_close0.8_range8-35_london_new_york_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,11.00232,Refinement did not preserve enough robust edge.,353,7.354167,5.19,-0.32,0.490085,1.002386,-365.79,-118.36,0.947135,-365.46,0.845902,71,364.99,2.13,1.834206,106,290.75,1.370869,13,280.9,26.54,5.480778,2,5,8,17,-485.356,0.794271,0.475,0.475
pdl_sweep_reclaim_long_sweep3_reclaim3_london_new_york_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 3.0}",REJECT_REFINED_VARIANT,10.99486,Refinement did not preserve enough robust edge.,103,2.288889,18.01,-0.66,0.446602,1.057207,-96.59,-18.04,0.946173,-90.14,0.762,21,82.26,6.54,2.080378,31,63.25,1.532452,16,77.12,6.99,2.813308,2,5,7,17,-118.324,0.68421,0.585,0.585
asia_high_breakout_long_close2_range8-35_london_new_york_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.988563,Refinement did not preserve enough robust edge.,348,7.565217,47.84,-0.11,0.497126,1.022211,-451.65,-73.96,0.966616,-317.56,0.864487,70,423.81,3.635,2.04284,105,322.5,1.420601,15,320.35,26.54,6.052042,2,5,9,17,-456.379,0.817968,0.52,0.52
asia_high_breakout_long_close1.6_range4-35_new_york_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,10.966394,Refinement did not preserve enough robust edge.,454,9.458333,68.94,-0.18,0.488987,1.027039,-286.09,-89.96,0.965817,-407.76,0.854499,91,156.63,1.98,1.21678,137,178.15,1.187144,10,249.29,24.455,14.652245,2,5,8,17,-444.816,0.852617,0.57,0.57
asia_high_breakout_long_close1.6_range4-35_new_york_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,10.966394,Refinement did not preserve enough robust edge.,454,9.458333,68.94,-0.18,0.488987,1.027039,-286.09,-89.96,0.965817,-407.76,0.854499,91,156.63,1.98,1.21678,137,178.15,1.187144,10,249.29,24.455,14.652245,2,5,8,17,-444.816,0.852617,0.57,0.57
pdl_sweep_reclaim_long_sweep1.25_reclaim3_london_new_york_h4_cool0,pdl_sweep_reclaim_refined,LONG,4,60,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,10.952716,Refinement did not preserve enough robust edge.,241,4.918367,53.95,0.13,0.518672,1.080357,-108.11,-30.4,0.957425,-199.1,0.753186,49,97.19,1.07,1.465581,73,106.68,1.400857,22,100.57,4.94,2.077574,2,5,10,17,-169.508,0.791265,0.695,0.695
pdl_sweep_reclaim_long_sweep1.25_reclaim1.55_new_york_only_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,10.924879,Refinement did not preserve enough robust edge.,95,2.261905,-4.18,-0.79,0.442105,0.984308,-107.18,-37.43,0.868878,-103.93,0.67991,19,79.2,3.66,2.837161,29,43.24,1.456263,6,45.79,6.895,30.352564,2,5,7,17,-105.6245,0.66152,0.455,0.455
pdl_sweep_reclaim_long_sweep2_reclaim3_london_new_york_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,10.856456,Refinement did not preserve enough robust edge.,152,3.166667,51.52,0.325,0.513158,1.099153,-94.22,-1.68,0.996922,-108.08,0.820706,31,92.74,6.0,1.463932,46,98.9,1.428584,17,75.19,8.46,1.753709,4,5,8,17,-233.5545,0.670776,0.685,0.685
asia_high_breakout_long_close2_range8-35_london_new_york_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.737741,Refinement did not preserve enough robust edge.,414,9.0,75.81,-0.645,0.483092,1.034181,-337.2,-69.09,0.969881,-358.89,0.853633,83,343.12,2.12,1.722799,125,199.59,1.224786,17,214.98,12.04,3.916961,2,5,9,17,-402.2295,0.837177,0.54,0.54
pdl_sweep_reclaim_long_sweep1.62_reclaim3_london_new_york_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,10.716253,Refinement did not preserve enough robust edge.,207,4.22449,27.83,-0.46,0.444444,1.049954,-150.35,-44.62,0.925355,-189.52,0.723151,42,110.7,1.135,1.710754,63,69.66,1.314336,24,128.64,6.095,3.514464,2,5,8,17,-163.9165,0.740409,0.565,0.565
asia_high_breakout_long_close1.2_range8-35_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,10.613702,Refinement did not preserve enough robust edge.,282,6.0,-15.24,-0.11,0.496454,0.991779,-335.48,-113.94,0.940149,-311.34,0.844804,57,288.17,4.34,1.794316,85,194.92,1.28618,10,219.77,31.145,8.014682,2,5,7,17,-469.5225,0.774308,0.49,0.49
asia_high_breakout_long_close1.2_range8-35_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,10.613702,Refinement did not preserve enough robust edge.,282,6.0,-15.24,-0.11,0.496454,0.991779,-335.48,-113.94,0.940149,-311.34,0.844804,57,288.17,4.34,1.794316,85,194.92,1.28618,10,219.77,31.145,8.014682,2,5,7,17,-469.5225,0.774308,0.49,0.49
pdl_sweep_reclaim_long_sweep2.5_reclaim3_london_new_york_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_REFINED_VARIANT,10.607759,Refinement did not preserve enough robust edge.,122,2.595745,47.21,0.215,0.516393,1.117362,-79.76,4.51,1.010651,-80.89,0.827081,25,78.09,6.28,1.64762,37,71.1,1.419816,18,52.63,5.695,1.625877,4,5,6,17,-134.85,0.729601,0.65,0.65
asia_high_breakout_long_close2_range8-35_london_new_york_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.576346,Refinement did not preserve enough robust edge.,385,8.369565,8.74,-0.94,0.480519,1.004191,-326.95,-126.01,0.941569,-395.51,0.828407,77,314.44,1.82,1.674778,116,148.1,1.168679,16,209.44,11.675,3.89762,3,5,8,17,-446.216,0.806637,0.55,0.55
pdl_sweep_reclaim_long_sweep1.62_reclaim3_london_new_york_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,10.576129,Refinement did not preserve enough robust edge.,187,3.816327,51.58,0.15,0.518717,1.096862,-96.86,-13.87,0.975467,-144.77,0.77241,38,84.05,1.53,1.487755,57,65.93,1.28412,20,82.11,4.94,1.955212,3,5,9,17,-171.837,0.741561,0.65,0.65
asia_high_breakout_long_close2_range8-35_london_new_york_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.530223,Refinement did not preserve enough robust edge.,301,6.543478,49.28,-0.01,0.498339,1.022623,-349.74,-56.07,0.974873,-266.77,0.886137,61,293.86,4.27,1.671327,91,229.97,1.295189,11,210.46,20.69,3.248504,3,5,8,17,-523.9315,0.787904,0.565,0.565
asia_high_breakout_long_close2_range8-35_london_new_york_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.530223,Refinement did not preserve enough robust edge.,301,6.543478,49.28,-0.01,0.498339,1.022623,-349.74,-56.07,0.974873,-266.77,0.886137,61,293.86,4.27,1.671327,91,229.97,1.295189,11,210.46,20.69,3.248504,3,5,8,17,-523.9315,0.787904,0.565,0.565
pdl_sweep_reclaim_long_sweep1.62_reclaim3_london_new_york_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,10.52884,Refinement did not preserve enough robust edge.,175,3.571429,88.62,0.51,0.514286,1.140235,-105.46,27.37,1.041324,-95.13,0.868777,35,96.96,4.03,1.434584,53,85.76,1.317442,19,45.14,6.44,1.31393,4,5,7,17,-190.502,0.749854,0.69,0.69
pdl_sweep_reclaim_long_sweep2_reclaim3_london_new_york_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,10.480624,Refinement did not preserve enough robust edge.,162,3.375,63.18,0.325,0.512346,1.115319,-94.22,6.48,1.011254,-106.92,0.831974,33,98.92,6.0,1.480567,49,101.95,1.42109,18,87.31,9.05,1.8752,4,5,8,17,-231.551,0.701573,0.545,0.545
pdl_sweep_reclaim_long_sweep1.25_reclaim3_london_new_york_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,10.338408,Refinement did not preserve enough robust edge.,220,4.489796,39.18,0.13,0.518182,1.063785,-118.55,-37.82,0.942101,-191.82,0.740134,44,87.1,1.05,1.468885,66,90.16,1.38456,20,87.61,4.94,2.060525,2,5,10,17,-170.0275,0.77159,0.65,0.65
asia_high_breakout_long_close0.8_range8-35_london_new_york_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.310135,Refinement did not preserve enough robust edge.,463,9.645833,38.67,-0.28,0.477322,1.016008,-307.58,-123.38,0.950685,-447.48,0.833082,93,306.85,0.65,1.559139,139,219.2,1.227117,18,197.85,7.46,3.06675,2,5,8,17,-589.475,0.787678,0.55,0.55
pdl_sweep_reclaim_long_sweep1.25_reclaim1.55_london_new_york_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,10.306264,Refinement did not preserve enough robust edge.,175,3.645833,95.93,0.03,0.502857,1.171847,-101.12,34.68,1.05877,-87.82,0.866212,35,83.18,-0.25,1.491695,53,79.36,1.338552,14,45.25,4.415,1.586596,3,5,8,17,-146.896,0.774971,0.74,0.74
pdl_sweep_reclaim_long_sweep2.5_reclaim3_london_new_york_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_REFINED_VARIANT,10.2883,Refinement did not preserve enough robust edge.,120,2.553191,60.93,1.445,0.533333,1.120263,-118.42,18.93,1.035929,-65.07,0.885333,24,41.2,5.3,1.228622,36,47.42,1.204194,17,1.98,4.16,1.014127,4,5,7,17,-231.0755,0.68443,0.65,0.65
asia_high_breakout_long_close1.6_range8-35_london_new_york_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.243585,Refinement did not preserve enough robust edge.,307,6.531915,35.75,-0.01,0.498371,1.015965,-363.12,-71.7,0.968738,-286.6,0.880932,62,293.71,2.625,1.636245,93,265.9,1.329206,11,226.21,22.73,3.416774,2,5,8,17,-651.5065,0.741117,0.485,0.485
asia_high_breakout_long_close1.6_range8-35_london_new_york_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.243585,Refinement did not preserve enough robust edge.,307,6.531915,35.75,-0.01,0.498371,1.015965,-363.12,-71.7,0.968738,-286.6,0.880932,62,293.71,2.625,1.636245,93,265.9,1.329206,11,226.21,22.73,3.416774,2,5,8,17,-651.5065,0.741117,0.485,0.485
asia_high_breakout_long_close2_range8-35_london_new_york_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.229823,Refinement did not preserve enough robust edge.,320,6.956522,-72.84,-0.435,0.490625,0.964022,-519.1,-184.84,0.911226,-408.84,0.814423,64,400.76,3.635,2.156795,96,273.02,1.387631,12,269.85,26.805,6.16163,2,5,8,17,-541.3675,0.760979,0.47,0.47
pdl_sweep_reclaim_long_sweep1.25_reclaim3_london_new_york_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,10.201578,Refinement did not preserve enough robust edge.,250,5.102041,15.96,-0.52,0.436,1.024879,-165.19,-71.54,0.896505,-246.54,0.690405,50,108.03,0.945,1.616962,75,87.84,1.374201,24,124.73,4.835,3.438038,2,5,7,17,-191.343,0.753515,0.555,0.555
asia_high_breakout_long_close1.2_range8-35_london_new_york_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.2, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.134249,Refinement did not preserve enough robust edge.,448,9.333333,8.32,-0.29,0.482143,1.003534,-381.31,-148.48,0.939081,-462.08,0.823011,90,337.23,2.005,1.661715,135,262.99,1.288515,17,222.64,11.31,4.138427,2,5,8,17,-504.2335,0.810519,0.505,0.505
asia_high_breakout_long_close2_range8-35_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,10.049036,Refinement did not preserve enough robust edge.,270,6.0,-50.61,-0.37,0.488889,0.971846,-406.02,-145.11,0.921405,-334.11,0.828482,54,327.65,4.475,2.023299,81,197.09,1.300259,10,219.77,31.145,8.014682,2,5,7,17,-574.9665,0.716186,0.415,0.415
asia_high_breakout_long_close2_range8-35_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,10.049036,Refinement did not preserve enough robust edge.,270,6.0,-50.61,-0.37,0.488889,0.971846,-406.02,-145.11,0.921405,-334.11,0.828482,54,327.65,4.475,2.023299,81,197.09,1.300259,10,219.77,31.145,8.014682,2,5,7,17,-574.9665,0.716186,0.415,0.415
asia_high_breakout_long_close0.8_range8-35_london_new_york_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,10.041406,Refinement did not preserve enough robust edge.,433,9.020833,50.17,-0.16,0.484988,1.022125,-285.07,-101.38,0.956799,-404.48,0.838991,87,335.24,0.65,1.646607,130,189.25,1.199768,17,175.37,-0.03,2.859506,2,5,8,17,-511.3105,0.815792,0.51,0.51
asia_high_breakout_long_close1.2_range8-35_new_york_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,10.005312,Refinement did not preserve enough robust edge.,282,6.0,-101.2,0.1,0.503546,0.942827,-396.8,-199.9,0.890155,-397.3,0.793601,57,274.29,4.93,1.736349,85,185.77,1.279458,10,249.29,24.455,14.652245,2,5,7,17,-597.2105,0.721302,0.375,0.375
