candidate_id,session,session_hour_utc,range_bars,breakout_window_bars,buffer_bps,m15_sma_window,horizon_m5_bars,trade_count,mean_bps,median_bps,win_rate,t_stat,total_bps,max_drawdown_bps,is_count,is_mean_bps,is_win_rate,oos_count,oos_mean_bps,oos_win_rate,positive_year_count,negative_year_count,max_year_share,max_month_share,worst_fold_mean_bps,cost_x1_5_mean_bps,cost_x2_mean_bps,decision,failure_reasons
S50_ORB_LONDON_R6_W12_B5_M1520_H24,london,7,6,12,5.0,20,24,593,-0.4584273626601863,-2.561471032912767,0.4502529510961214,-0.3510112988200791,-271.84742605749045,-1442.1629326225336,474,-2.9972571568411315,0.4282700421940928,119,9.654222405758032,0.5378151260504201,1,4,0.25463743676222594,0.026981450252951095,-5.268414297056891,-1.9494292292370474,-3.440431095813908,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W12_B5_M1520_H48,london,7,6,12,5.0,20,48,593,-0.4115289581153563,-3.694578298992342,0.41652613827993257,-0.23774039804959385,-244.0366721624063,-1143.1815006508518,474,-2.3717154043020305,0.41983122362869196,119,7.396272516611396,0.40336134453781514,2,3,0.25463743676222594,0.026981450252951095,-3.653276856478363,-1.9025308246922175,-3.3935326912690784,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W12_B0_M1540_H12,new_york,13,6,12,0.0,40,12,883,1.866582095983198,-0.9889341795557578,0.49037372593431483,1.3550038123477026,1648.191990753164,-539.2772378567727,706,0.573265660625936,0.4886685552407932,177,7.025234092379961,0.4971751412429379,5,0,0.25028312570781425,0.02378255945639864,-0.19297582507457406,0.37558022940633684,-1.1154216371705241,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_win_rate_lt_52pct;worst_chrono_fold_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W12_B0_M1540_H48,new_york,13,6,12,0.0,40,48,883,1.7734214509754613,0.9849350956450671,0.507361268403171,0.9625868627121259,1565.9311412113325,-1052.404488165199,706,0.6006948447750686,0.5113314447592068,177,6.451076727684373,0.4915254237288136,5,0,0.25028312570781425,0.02378255945639864,-2.4001370764609264,0.2824195843986001,-1.208582282178261,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_win_rate_lt_52pct;worst_chrono_fold_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W12_B0_M1520_H24,london,7,6,12,0.0,20,24,798,-0.1210428330485424,-1.754601331820685,0.45864661654135336,-0.11396110402193643,-96.59218077273682,-1236.5374324243742,638,-1.7678950106094873,0.45297805642633227,160,6.445780224975726,0.48125,1,4,0.2543859649122807,0.02506265664160401,-3.231910702382877,-1.6120446996254034,-3.103046566202264,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W12_B5_M1540_H48,london,7,6,12,5.0,40,48,540,-0.6958311966533831,-3.707541327166923,0.4148148148148148,-0.4166185065163718,-375.7488461928269,-1134.5432716713765,432,-2.4269828987849285,0.41435185185185186,108,6.228775611872798,0.4166666666666667,2,3,0.25925925925925924,0.027777777777777776,-4.0166517912245645,-2.186833063230244,-3.6778349298071054,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W12_B0_M1520_H48,london,7,6,12,0.0,20,48,798,-0.16818287098592935,-2.3606320953950877,0.4523809523809524,-0.11862310997162169,-134.2099310467716,-1210.1915527283293,638,-1.765056105143978,0.45768025078369906,160,6.199349150219289,0.43125,2,3,0.2543859649122807,0.02506265664160401,-3.236101532267566,-1.6591847375627906,-3.1501866041396513,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W12_B5_M1540_H24,london,7,6,12,5.0,40,24,540,-1.074056474505041,-2.291564858981862,0.45185185185185184,-0.9376945951689866,-579.9904962327221,-1335.2183542669693,432,-2.7710290329804135,0.4375,108,5.71383375939645,0.5092592592592593,2,3,0.25925925925925924,0.027777777777777776,-5.345760636938473,-2.565058341081902,-4.056060207658763,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W12_B0_M1540_H24,new_york,13,6,12,0.0,40,24,883,1.0642956138093227,-0.12963996873803252,0.4983012457531144,0.6699942836066721,939.773026993632,-673.9242872714572,706,-0.01595035422446097,0.48725212464589235,177,5.373073316814132,0.5423728813559322,4,1,0.25028312570781425,0.02378255945639864,-0.7548104944280962,-0.4267062527675385,-1.9177081193443994,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W24_B0_M1540_H12,new_york,13,6,24,0.0,40,12,974,1.5786559234485966,-1.0169166393961868,0.4887063655030801,1.2374845892370288,1537.6108694389332,-662.9294481486752,779,0.666533078421395,0.49037227214377405,195,5.222469750505982,0.48205128205128206,5,0,0.24743326488706366,0.022587268993839837,-0.4355745304935835,0.0876540568717354,-1.4033478097051255,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_win_rate_lt_52pct;worst_chrono_fold_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W12_B0_M1540_H48,london,7,6,12,0.0,40,48,731,-0.3668983834446314,-2.44755518384647,0.45143638850889195,-0.2635917622016353,-268.20271829802556,-1167.2121821611847,584,-1.7595815637567647,0.4571917808219178,147,5.165938196843028,0.42857142857142855,2,3,0.253077975376197,0.024623803009575923,-4.4481111833135065,-1.8579002500214925,-3.3489021165983535,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W12_B0_M1520_H12,new_york,13,6,12,0.0,20,12,921,1.0423082721481765,-1.949044688067042,0.4755700325732899,0.7696338075676278,959.9659186484705,-611.4915543952012,736,0.04808092962323044,0.47554347826086957,185,4.997720834842016,0.4756756756756757,4,1,0.250814332247557,0.023887079261672096,-1.1178703887464805,-0.4486935944286847,-1.9396954610055457,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W24_B0_M1520_H24,london,7,6,24,0.0,20,24,959,-0.1584233702567107,-1.716717145741573,0.45985401459854014,-0.16872912163439205,-151.92801207618555,-1209.207023305529,767,-1.3472698985886509,0.4641460234680574,192,4.590770834069321,0.4427083333333333,1,4,0.251303441084463,0.023983315954118872,-2.5344314646508916,-1.6494252368335718,-3.1404271034104325,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W24_B5_M1520_H24,london,7,6,24,5.0,20,24,814,-1.3685377589870416,-2.982003733153722,0.4348894348894349,-1.3245276966965838,-1113.989735815452,-1970.2931379412303,651,-2.8332709627519472,0.42857142857142855,163,4.481408962797949,0.4601226993865031,1,4,0.2542997542997543,0.025798525798525797,-4.390058385727262,-2.8595396255639027,-4.3505414921407635,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W24_B0_M1540_H48,new_york,13,6,24,0.0,40,48,974,1.0689091117611447,0.4605453981641465,0.5041067761806981,0.6230278351558552,1041.1174748553549,-1317.1039099066238,779,0.2547959093732868,0.5083440308087291,195,4.321186981813152,0.48717948717948717,3,2,0.24743326488706366,0.022587268993839837,-3.706693309350075,-0.4220927548157165,-1.9130946213925775,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W24_B0_M1520_H12,new_york,13,6,24,0.0,20,12,1014,1.1206779253353134,-1.6336634762452351,0.47928994082840237,0.8874106395767073,1136.367416290008,-595.2407584453861,811,0.368928549099506,0.48212083847102344,203,4.12397223138083,0.46798029556650245,5,0,0.2485207100591716,0.022682445759368838,-1.3509840860045692,-0.3703239412415477,-1.8613258078184085,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_win_rate_lt_52pct;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W12_B5_M1540_H12,new_york,13,6,12,5.0,40,12,793,1.3045584218873094,-2.165461019142531,0.4691046658259773,0.8782928597280582,1034.5148285566363,-645.364707728053,634,0.6140637502961609,0.47318611987381703,159,4.057851640684719,0.4528301886792453,4,1,0.2459016393442623,0.025220680958385876,-0.38411401068184636,-0.1864434446895519,-1.6774453112664127,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W24_B0_M1520_H48,london,7,6,24,0.0,20,48,959,-1.036642632827256,-2.5403423009933195,0.45359749739311783,-0.7842021503405687,-994.1402848813385,-2048.9469068719604,767,-2.309066271627606,0.4602346805736636,192,4.0464247159220585,0.4270833333333333,2,3,0.251303441084463,0.023983315954118872,-2.7460384864016842,-2.527644499404117,-4.018646365980978,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W12_B5_M1520_H24,london,7,12,12,5.0,20,24,449,-0.7116029340452962,-3.243982098505373,0.44097995545657015,-0.49121708971209105,-319.50971738633797,-1049.5470272005932,359,-1.8220297552346065,0.43175487465181056,90,3.717766274920953,0.4777777777777778,1,4,0.2561247216035635,0.0334075723830735,-6.380200484907768,-2.202604800622157,-3.693606667199018,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W12_B5_M1540_H48,new_york,13,6,12,5.0,40,48,793,1.7268053754581338,1.5808482103523152,0.5220680958385876,0.8903177252568287,1369.3566627383002,-1082.6537430914818,634,1.2335558070723596,0.5299684542586751,159,3.6935992519146175,0.49056603773584906,4,1,0.2459016393442623,0.025220680958385876,-2.7764135703174886,0.23580350888127252,-1.2551983576955883,HARD_AUDIT_NO_PASS,oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W12_B0_M1540_H24,london,7,6,12,0.0,40,24,731,-0.5603976159909425,-1.7602202272314855,0.45690834473324216,-0.5808754182591122,-409.650657289379,-1146.1064427483043,584,-1.6179178707580675,0.4554794520547945,147,3.64090734172335,0.46258503401360546,1,4,0.253077975376197,0.024623803009575923,-3.805812747788133,-2.0513994825678035,-3.5424013491446646,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W24_B0_M1540_H24,new_york,13,6,24,0.0,40,24,974,0.8887806544791667,-0.17581729424975867,0.49589322381930184,0.6062836240460003,865.6723574627083,-731.4340573791322,779,0.21402697711653895,0.49037227214377405,195,3.584335088661151,0.517948717948718,4,1,0.24743326488706366,0.022587268993839837,-1.3128438427680011,-0.6022212120976945,-2.093223078674556,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W12_B5_M1540_H12,london,7,6,12,5.0,40,12,540,-1.8233468009053877,-3.0584539946135463,0.4222222222222222,-2.1629520807057903,-984.6072724889094,-1383.0045308976225,432,-3.088829520205521,0.4050925925925926,108,3.238584076295144,0.49074074074074076,0,5,0.25925925925925924,0.027777777777777776,-5.42477315271471,-3.314348667482249,-4.80535053405911,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W24_B0_M1520_H48,london,7,12,24,0.0,20,48,847,-1.6111004205385095,-3.9447846498227763,0.448642266824085,-1.109702389412402,-1364.6020561961175,-2369.9643219598397,677,-2.823132578477257,0.44165435745937964,170,3.2156394084293263,0.4764705882352941,2,3,0.2514757969303424,0.02715466351829988,-5.216375458034921,-3.102102287115371,-4.593104153692232,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R6_W24_B5_M1520_H48,london,7,6,24,5.0,20,48,814,-2.4495288348123014,-4.2658985541614785,0.4238329238329238,-1.6485540781191446,-1993.9164715372133,-2708.8515648010543,651,-3.8400446046350813,0.4270353302611367,163,3.1040034728848145,0.4110429447852761,2,3,0.2542997542997543,0.025798525798525797,-6.286755802696594,-3.9405307013891626,-5.431532567966023,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W12_B0_M1520_H48,london,7,12,12,0.0,20,48,669,-1.8291502076585582,-4.195839789944355,0.4439461883408072,-1.1661123895158514,-1223.7014889235754,-2076.989234252771,535,-3.0305257480240995,0.4355140186915888,134,2.9673864646964008,0.47761194029850745,2,3,0.24813153961136025,0.029895366218236172,-5.111825274333931,-3.3201520742354194,-4.8111539408122805,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W24_B5_M1520_H24,london,7,12,24,5.0,20,24,673,-1.3890787149882862,-4.067889740376861,0.4175334323922734,-1.1998730178772838,-934.8499751871167,-1741.7577764409177,538,-2.4777544499806483,0.4144981412639405,135,2.9494956955738676,0.42962962962962964,1,4,0.24814264487369986,0.02823179791976226,-4.533950467437297,-2.880080581565147,-4.371082448142008,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
