thesis,variant,signal_utc,entry_utc,direction,session,entry_price,tp_price,sl_price,exit_utc,exit_price,exit_reason,net_usd_x1,macro_labels,year
baseline_sma_distance_v1_control,unguarded,2023-10-13T10:00:00+00:00,2023-10-13T11:00:00+00:00,long,london,1887.42,1911.42,1872.42,2023-10-13T13:31:00+00:00,1911.42,take_profit,23.65,,2023
baseline_sma_distance_v1_control,unguarded,2023-10-13T13:00:00+00:00,2023-10-13T14:00:00+00:00,long,london_ny_overlap,1913.21,1937.21,1898.21,2023-10-13T20:58:00+00:00,1928.12,time_exit,14.56,,2023
baseline_sma_distance_v1_control,unguarded,2023-10-18T02:00:00+00:00,2023-10-18T03:00:00+00:00,long,asia,1939.08,1963.08,1924.08,2023-10-18T14:59:00+00:00,1957.06,time_exit,17.63,,2023
baseline_sma_distance_v1_control,unguarded,2023-10-18T14:00:00+00:00,2023-10-18T15:00:00+00:00,long,london_ny_overlap,1957.05,1981.05,1942.05,2023-10-18T16:10:00+00:00,1942.05,stop_loss,-15.35,,2023
baseline_sma_distance_v1_control,unguarded,2023-10-19T18:00:00+00:00,2023-10-19T19:00:00+00:00,long,new_york,1972.69,1996.69,1957.69,2023-10-20T06:59:00+00:00,1977.45,time_exit,4.41,,2023
baseline_sma_distance_v1_control,unguarded,2023-10-25T14:00:00+00:00,2023-10-25T15:00:00+00:00,long,london_ny_overlap,1985.11,2009.11,1970.11,2023-10-25T16:03:00+00:00,1970.11,stop_loss,-15.35,,2023
baseline_sma_distance_v1_control,unguarded,2023-10-27T18:00:00+00:00,2023-10-27T19:00:00+00:00,long,new_york,1996.74,2020.74,1981.74,2023-10-27T21:54:00+00:00,2005.67,time_exit,8.58,,2023
baseline_sma_distance_v1_control,unguarded,2023-11-03T12:00:00+00:00,2023-11-03T13:00:00+00:00,long,london_ny_overlap,2000.22,2024.22,1985.22,2023-11-03T20:58:00+00:00,1992.52,time_exit,-8.05,,2023
baseline_sma_distance_v1_control,unguarded,2023-11-09T15:00:00+00:00,2023-11-09T16:00:00+00:00,long,london_ny_overlap,1962.9,1986.9,1947.9,2023-11-10T03:59:00+00:00,1959.41,time_exit,-3.84,,2023
baseline_sma_distance_v1_control,unguarded,2023-11-14T14:00:00+00:00,2023-11-14T15:00:00+00:00,long,london_ny_overlap,1967.68,1991.68,1952.68,2023-11-15T02:59:00+00:00,1964.36,time_exit,-3.67,,2023
baseline_sma_distance_v1_control,unguarded,2023-11-16T14:00:00+00:00,2023-11-16T15:00:00+00:00,long,london_ny_overlap,1979.7,2003.7,1964.7,2023-11-17T02:59:00+00:00,1985.28,time_exit,5.23,,2023
baseline_sma_distance_v1_control,unguarded,2023-11-21T01:00:00+00:00,2023-11-21T02:00:00+00:00,long,asia,1989.98,2013.98,1974.98,2023-11-21T13:59:00+00:00,1997.6,time_exit,7.27,,2023
baseline_sma_distance_v1_control,unguarded,2023-11-21T14:00:00+00:00,2023-11-21T15:00:00+00:00,long,london_ny_overlap,2005.4,2029.4,1990.4,2023-11-22T02:59:00+00:00,1996.61,time_exit,-9.14,,2023
baseline_sma_distance_v1_control,unguarded,2023-11-28T15:00:00+00:00,2023-11-28T16:00:00+00:00,long,london_ny_overlap,2030.89,2054.89,2015.89,2023-11-29T03:59:00+00:00,2044.1,time_exit,12.86,,2023
baseline_sma_distance_v1_control,unguarded,2023-12-01T16:00:00+00:00,2023-12-01T17:00:00+00:00,long,new_york,2058.76,2082.76,2043.76,2023-12-01T21:54:00+00:00,2071.42,time_exit,12.31,,2023
baseline_sma_distance_v1_control,unguarded,2023-12-03T23:00:00+00:00,2023-12-04T00:00:00+00:00,long,asia,2117.9,2141.9,2102.9,2023-12-04T00:26:00+00:00,2102.9,stop_loss,-15.35,,2023
baseline_sma_distance_v1_control,unguarded,2023-12-04T00:00:00+00:00,2023-12-04T01:00:00+00:00,long,asia,2095.76,2119.76,2080.76,2023-12-04T06:46:00+00:00,2080.76,stop_loss,-15.35,,2023
baseline_sma_distance_v1_control,unguarded,2023-12-06T07:00:00+00:00,2023-12-06T08:00:00+00:00,long,london,2034.07,2058.07,2019.07,2023-12-06T19:59:00+00:00,2029.96,time_exit,-4.46,,2023
baseline_sma_distance_v1_control,unguarded,2023-12-13T19:00:00+00:00,2023-12-13T20:00:00+00:00,long,new_york,2013.6,2037.6,1998.6,2023-12-14T00:38:00+00:00,2037.6,take_profit,23.65,,2023
baseline_sma_distance_v1_control,unguarded,2023-12-14T00:00:00+00:00,2023-12-14T01:00:00+00:00,long,asia,2038.03,2062.03,2023.03,2023-12-14T12:59:00+00:00,2038.9,time_exit,0.52,,2023
baseline_sma_distance_v1_control,unguarded,2023-12-19T14:00:00+00:00,2023-12-19T15:00:00+00:00,long,london_ny_overlap,2041.41,2065.41,2026.41,2023-12-20T02:59:00+00:00,2039.99,time_exit,-1.77,,2023
baseline_sma_distance_v1_control,unguarded,2023-12-22T13:00:00+00:00,2023-12-22T14:00:00+00:00,long,london_ny_overlap,2067.27,2091.27,2052.27,2023-12-22T16:49:00+00:00,2052.27,stop_loss,-15.35,,2023
baseline_sma_distance_v1_control,unguarded,2023-12-27T15:00:00+00:00,2023-12-27T16:00:00+00:00,long,london_ny_overlap,2078.9,2102.9,2063.9,2023-12-28T03:59:00+00:00,2087.23,time_exit,7.98,,2023
baseline_sma_distance_v1_control,unguarded,2024-01-05T15:00:00+00:00,2024-01-05T16:00:00+00:00,long,london_ny_overlap,2054.77,2078.77,2039.77,2024-01-05T21:54:00+00:00,2045.18,time_exit,-9.94,,2024
baseline_sma_distance_v1_control,unguarded,2024-01-12T13:00:00+00:00,2024-01-12T14:00:00+00:00,long,london_ny_overlap,2056.12,2080.12,2041.12,2024-01-12T21:54:00+00:00,2048.76,time_exit,-7.71,,2024
baseline_sma_distance_v1_control,unguarded,2024-01-31T14:00:00+00:00,2024-01-31T15:00:00+00:00,long,london_ny_overlap,2051.57,2075.57,2036.57,2024-01-31T20:03:00+00:00,2036.57,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-02-01T15:00:00+00:00,2024-02-01T16:00:00+00:00,long,london_ny_overlap,2051.92,2075.92,2036.92,2024-02-02T03:59:00+00:00,2054.56,time_exit,2.29,,2024
baseline_sma_distance_v1_control,unguarded,2024-02-23T16:00:00+00:00,2024-02-23T17:00:00+00:00,long,new_york,2038.34,2062.34,2023.34,2024-02-23T21:54:00+00:00,2035.83,time_exit,-2.86,,2024
baseline_sma_distance_v1_control,unguarded,2024-02-29T13:00:00+00:00,2024-02-29T14:00:00+00:00,long,london_ny_overlap,2047.59,2071.59,2032.59,2024-03-01T01:59:00+00:00,2044.28,time_exit,-3.66,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-01T15:00:00+00:00,2024-03-01T16:00:00+00:00,long,london_ny_overlap,2069.16,2093.16,2054.16,2024-03-01T21:54:00+00:00,2083.45,time_exit,13.94,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-04T14:00:00+00:00,2024-03-04T15:00:00+00:00,long,london_ny_overlap,2100.68,2124.68,2085.68,2024-03-05T02:59:00+00:00,2112.26,time_exit,11.23,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-06T13:00:00+00:00,2024-03-06T14:00:00+00:00,long,london_ny_overlap,2139.5,2163.5,2124.5,2024-03-07T01:59:00+00:00,2146.19,time_exit,6.34,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-08T16:00:00+00:00,2024-03-08T17:00:00+00:00,long,new_york,2180.65,2204.65,2165.65,2024-03-08T21:54:00+00:00,2178.75,time_exit,-2.25,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-20T18:00:00+00:00,2024-03-20T19:00:00+00:00,long,new_york,2182.45,2206.45,2167.45,2024-03-20T22:16:00+00:00,2206.45,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-20T22:00:00+00:00,2024-03-20T23:00:00+00:00,long,other,2199.08,2223.08,2184.08,2024-03-21T10:59:00+00:00,2207.67,time_exit,8.24,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-26T09:00:00+00:00,2024-03-26T10:00:00+00:00,long,london,2190.9,2214.9,2175.9,2024-03-26T15:13:00+00:00,2175.9,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-27T09:00:00+00:00,2024-03-27T10:00:00+00:00,long,london,2189.27,2213.27,2174.27,2024-03-27T20:58:00+00:00,2194.88,time_exit,5.26,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-28T10:00:00+00:00,2024-03-28T11:00:00+00:00,long,london,2212.21,2236.21,2197.21,2024-03-28T20:58:00+00:00,2232.79,time_exit,20.23,,2024
baseline_sma_distance_v1_control,unguarded,2024-03-31T23:00:00+00:00,2024-04-01T00:00:00+00:00,long,asia,2236.97,2260.97,2221.97,2024-04-01T04:37:00+00:00,2260.97,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-01T04:00:00+00:00,2024-04-01T05:00:00+00:00,long,asia,2264.45,2288.45,2249.45,2024-04-01T10:41:00+00:00,2249.45,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-02T20:00:00+00:00,2024-04-02T21:00:00+00:00,long,new_york,2277.41,2301.41,2262.41,2024-04-03T08:59:00+00:00,2271.18,time_exit,-6.58,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-03T17:00:00+00:00,2024-04-03T18:00:00+00:00,long,new_york,2293.88,2317.88,2278.88,2024-04-04T05:59:00+00:00,2298.77,time_exit,4.54,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-04T19:00:00+00:00,2024-04-04T20:00:00+00:00,long,new_york,2304.05,2328.05,2289.05,2024-04-04T20:36:00+00:00,2289.05,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-05T10:00:00+00:00,2024-04-05T11:00:00+00:00,long,london,2291.02,2315.02,2276.02,2024-04-05T15:32:00+00:00,2315.02,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-05T15:00:00+00:00,2024-04-05T16:00:00+00:00,long,london_ny_overlap,2317.53,2341.53,2302.53,2024-04-05T21:54:00+00:00,2328.32,time_exit,10.44,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-08T03:00:00+00:00,2024-04-08T04:00:00+00:00,long,asia,2348.05,2372.05,2333.05,2024-04-08T06:36:00+00:00,2333.05,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-09T08:00:00+00:00,2024-04-09T09:00:00+00:00,long,london,2353.92,2377.92,2338.92,2024-04-09T16:56:00+00:00,2338.92,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-11T17:00:00+00:00,2024-04-11T18:00:00+00:00,long,new_york,2349.81,2373.81,2334.81,2024-04-11T20:57:00+00:00,2373.81,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-11T20:00:00+00:00,2024-04-11T21:00:00+00:00,long,new_york,2372.84,2396.84,2357.84,2024-04-12T08:09:00+00:00,2396.84,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-12T08:00:00+00:00,2024-04-12T09:00:00+00:00,long,london,2399.93,2423.93,2384.93,2024-04-12T15:54:00+00:00,2423.93,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-12T15:00:00+00:00,2024-04-12T16:00:00+00:00,long,london_ny_overlap,2426.59,2450.59,2411.59,2024-04-12T16:12:00+00:00,2411.59,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-15T18:00:00+00:00,2024-04-15T19:00:00+00:00,long,new_york,2365.21,2389.21,2350.21,2024-04-15T23:15:00+00:00,2389.21,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-15T23:00:00+00:00,2024-04-16T00:00:00+00:00,long,asia,2384.13,2408.13,2369.13,2024-04-16T07:43:00+00:00,2369.13,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-16T16:00:00+00:00,2024-04-16T17:00:00+00:00,long,new_york,2385.82,2409.82,2370.82,2024-04-17T04:59:00+00:00,2381.48,time_exit,-4.69,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-19T02:00:00+00:00,2024-04-19T03:00:00+00:00,long,asia,2409.23,2433.23,2394.23,2024-04-19T04:09:00+00:00,2394.23,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-19T16:00:00+00:00,2024-04-19T17:00:00+00:00,long,new_york,2394.8,2418.8,2379.8,2024-04-19T21:54:00+00:00,2390.68,time_exit,-4.47,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-23T14:00:00+00:00,2024-04-23T15:00:00+00:00,long,london_ny_overlap,2329.03,2353.03,2314.03,2024-04-24T02:59:00+00:00,2318.24,time_exit,-11.14,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-26T08:00:00+00:00,2024-04-26T09:00:00+00:00,long,london,2345.38,2369.38,2330.38,2024-04-26T15:51:00+00:00,2330.38,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-04-29T10:00:00+00:00,2024-04-29T11:00:00+00:00,long,london,2343.23,2367.23,2328.23,2024-04-29T13:46:00+00:00,2328.23,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-01T14:00:00+00:00,2024-05-01T15:00:00+00:00,long,london_ny_overlap,2305.47,2329.47,2290.47,2024-05-02T02:59:00+00:00,2324.1,time_exit,18.28,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-06T08:00:00+00:00,2024-05-06T09:00:00+00:00,long,london,2322.71,2346.71,2307.71,2024-05-06T20:59:00+00:00,2325.0,time_exit,1.94,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-09T13:00:00+00:00,2024-05-09T14:00:00+00:00,long,london_ny_overlap,2326.74,2350.74,2311.74,2024-05-10T01:59:00+00:00,2347.58,time_exit,20.49,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-10T07:00:00+00:00,2024-05-10T08:00:00+00:00,long,london,2368.46,2392.46,2353.46,2024-05-10T19:59:00+00:00,2367.32,time_exit,-1.49,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-15T09:00:00+00:00,2024-05-15T10:00:00+00:00,long,london,2373.13,2397.13,2358.13,2024-05-15T14:49:00+00:00,2358.13,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-15T16:00:00+00:00,2024-05-15T17:00:00+00:00,long,new_york,2377.71,2401.71,2362.71,2024-05-16T04:59:00+00:00,2388.7,time_exit,10.64,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-17T14:00:00+00:00,2024-05-17T15:00:00+00:00,long,london_ny_overlap,2401.63,2425.63,2386.63,2024-05-17T21:54:00+00:00,2414.32,time_exit,12.34,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-20T02:00:00+00:00,2024-05-20T03:00:00+00:00,long,asia,2434.58,2458.58,2419.58,2024-05-20T13:20:00+00:00,2419.58,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-27T14:00:00+00:00,2024-05-27T15:00:00+00:00,long,london_ny_overlap,2354.98,2378.98,2339.98,2024-05-28T02:59:00+00:00,2354.71,time_exit,-0.62,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-28T16:00:00+00:00,2024-05-28T17:00:00+00:00,long,new_york,2360.27,2384.27,2345.27,2024-05-29T04:59:00+00:00,2358.17,time_exit,-2.45,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-30T14:00:00+00:00,2024-05-30T15:00:00+00:00,long,london_ny_overlap,2348.99,2372.99,2333.99,2024-05-31T02:59:00+00:00,2346.61,time_exit,-2.73,,2024
baseline_sma_distance_v1_control,unguarded,2024-05-31T13:00:00+00:00,2024-05-31T14:00:00+00:00,long,london_ny_overlap,2354.83,2378.83,2339.83,2024-05-31T15:12:00+00:00,2339.83,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-03T15:00:00+00:00,2024-06-03T16:00:00+00:00,long,london_ny_overlap,2341.55,2365.55,2326.55,2024-06-04T03:59:00+00:00,2346.93,time_exit,5.03,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-05T15:00:00+00:00,2024-06-05T16:00:00+00:00,long,london_ny_overlap,2349.01,2373.01,2334.01,2024-06-06T02:31:00+00:00,2373.01,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-06T02:00:00+00:00,2024-06-06T03:00:00+00:00,long,asia,2367.47,2391.47,2352.47,2024-06-06T14:59:00+00:00,2360.42,time_exit,-7.4,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-06T16:00:00+00:00,2024-06-06T17:00:00+00:00,long,new_york,2374.2,2398.2,2359.2,2024-06-07T04:59:00+00:00,2380.14,time_exit,5.59,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-10T17:00:00+00:00,2024-06-10T18:00:00+00:00,long,new_york,2312.74,2336.74,2297.74,2024-06-11T05:59:00+00:00,2303.41,time_exit,-9.68,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-11T13:00:00+00:00,2024-06-11T14:00:00+00:00,long,london_ny_overlap,2317.94,2341.94,2302.94,2024-06-12T01:59:00+00:00,2313.57,time_exit,-4.72,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-12T13:00:00+00:00,2024-06-12T14:00:00+00:00,long,london_ny_overlap,2335.93,2359.93,2320.93,2024-06-12T15:06:00+00:00,2320.93,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-12T16:00:00+00:00,2024-06-12T17:00:00+00:00,long,new_york,2335.57,2359.57,2320.57,2024-06-12T19:52:00+00:00,2320.57,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-14T10:00:00+00:00,2024-06-14T11:00:00+00:00,long,london,2322.4,2346.4,2307.4,2024-06-14T21:54:00+00:00,2332.57,time_exit,9.82,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-18T14:00:00+00:00,2024-06-18T15:00:00+00:00,long,london_ny_overlap,2326.74,2350.74,2311.74,2024-06-19T02:59:00+00:00,2330.15,time_exit,3.06,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-20T15:00:00+00:00,2024-06-20T16:00:00+00:00,long,london_ny_overlap,2363.96,2387.96,2348.96,2024-06-21T03:59:00+00:00,2359.4,time_exit,-4.91,,2024
baseline_sma_distance_v1_control,unguarded,2024-06-27T10:00:00+00:00,2024-06-27T11:00:00+00:00,long,london,2312.6,2336.6,2297.6,2024-06-27T21:58:00+00:00,2327.34,time_exit,14.39,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-01T12:00:00+00:00,2024-07-01T13:00:00+00:00,long,london_ny_overlap,2338.18,2362.18,2323.18,2024-07-01T15:22:00+00:00,2323.18,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-03T08:00:00+00:00,2024-07-03T09:00:00+00:00,long,london,2345.38,2369.38,2330.38,2024-07-03T20:59:00+00:00,2354.29,time_exit,8.56,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-05T14:00:00+00:00,2024-07-05T15:00:00+00:00,long,london_ny_overlap,2383.19,2407.19,2368.19,2024-07-05T21:54:00+00:00,2390.85,time_exit,7.31,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-11T13:00:00+00:00,2024-07-11T14:00:00+00:00,long,london_ny_overlap,2406.27,2430.27,2391.27,2024-07-12T01:59:00+00:00,2412.01,time_exit,5.39,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-12T17:00:00+00:00,2024-07-12T18:00:00+00:00,long,new_york,2415.92,2439.92,2400.92,2024-07-12T21:54:00+00:00,2411.47,time_exit,-4.8,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-15T15:00:00+00:00,2024-07-15T16:00:00+00:00,long,london_ny_overlap,2431.48,2455.48,2416.48,2024-07-16T03:59:00+00:00,2430.22,time_exit,-1.61,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-16T10:00:00+00:00,2024-07-16T11:00:00+00:00,long,london,2442.47,2466.47,2427.47,2024-07-16T19:12:00+00:00,2466.47,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-16T19:00:00+00:00,2024-07-16T20:00:00+00:00,long,new_york,2465.4,2489.4,2450.4,2024-07-17T07:59:00+00:00,2466.37,time_exit,0.62,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-17T14:00:00+00:00,2024-07-17T15:00:00+00:00,long,london_ny_overlap,2482.98,2506.98,2467.98,2024-07-17T15:11:00+00:00,2467.98,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-24T15:00:00+00:00,2024-07-24T16:00:00+00:00,long,london_ny_overlap,2430.36,2454.36,2415.36,2024-07-24T18:19:00+00:00,2415.36,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-26T02:00:00+00:00,2024-07-26T03:00:00+00:00,long,asia,2373.4,2397.4,2358.4,2024-07-26T14:59:00+00:00,2381.14,time_exit,7.39,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-26T17:00:00+00:00,2024-07-26T18:00:00+00:00,long,new_york,2388.92,2412.92,2373.92,2024-07-26T21:54:00+00:00,2387.81,time_exit,-1.46,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-28T23:00:00+00:00,2024-07-29T00:00:00+00:00,long,asia,2395.55,2419.55,2380.55,2024-07-29T11:59:00+00:00,2392.58,time_exit,-3.32,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-30T18:00:00+00:00,2024-07-30T19:00:00+00:00,long,new_york,2405.72,2429.72,2390.72,2024-07-31T06:59:00+00:00,2417.77,time_exit,11.7,,2024
baseline_sma_distance_v1_control,unguarded,2024-07-31T20:00:00+00:00,2024-07-31T21:00:00+00:00,long,new_york,2449.84,2473.84,2434.84,2024-08-01T08:59:00+00:00,2440.27,time_exit,-9.92,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-01T14:00:00+00:00,2024-08-01T15:00:00+00:00,long,london_ny_overlap,2456.49,2480.49,2441.49,2024-08-01T18:01:00+00:00,2441.49,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-02T06:00:00+00:00,2024-08-02T07:00:00+00:00,long,london,2466.75,2490.75,2451.75,2024-08-02T15:33:00+00:00,2451.75,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-05T04:00:00+00:00,2024-08-05T05:00:00+00:00,long,asia,2450.78,2474.78,2435.78,2024-08-05T06:47:00+00:00,2435.78,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-05T21:00:00+00:00,2024-08-05T22:00:00+00:00,long,other,2409.59,2433.59,2394.59,2024-08-06T09:59:00+00:00,2410.88,time_exit,0.94,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-08T12:00:00+00:00,2024-08-08T13:00:00+00:00,long,london_ny_overlap,2412.22,2436.22,2397.22,2024-08-09T00:59:00+00:00,2424.54,time_exit,11.97,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-12T08:00:00+00:00,2024-08-12T09:00:00+00:00,long,london,2441.63,2465.63,2426.63,2024-08-12T17:12:00+00:00,2465.63,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-12T17:00:00+00:00,2024-08-12T18:00:00+00:00,long,new_york,2463.15,2487.15,2448.15,2024-08-13T05:59:00+00:00,2461.96,time_exit,-1.54,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-16T12:00:00+00:00,2024-08-16T13:00:00+00:00,long,london_ny_overlap,2472.19,2496.19,2457.19,2024-08-16T14:43:00+00:00,2496.19,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-16T14:00:00+00:00,2024-08-16T15:00:00+00:00,long,london_ny_overlap,2493.7,2517.7,2478.7,2024-08-16T15:23:00+00:00,2478.7,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-16T15:00:00+00:00,2024-08-16T16:00:00+00:00,long,london_ny_overlap,2487.17,2511.17,2472.17,2024-08-16T21:54:00+00:00,2507.0,time_exit,19.48,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-20T08:00:00+00:00,2024-08-20T09:00:00+00:00,long,london,2514.92,2538.92,2499.92,2024-08-20T20:59:00+00:00,2515.05,time_exit,-0.22,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-23T15:00:00+00:00,2024-08-23T16:00:00+00:00,long,london_ny_overlap,2509.14,2533.14,2494.14,2024-08-23T21:54:00+00:00,2511.77,time_exit,2.28,,2024
baseline_sma_distance_v1_control,unguarded,2024-08-27T19:00:00+00:00,2024-08-27T20:00:00+00:00,long,new_york,2524.42,2548.42,2509.42,2024-08-28T06:07:00+00:00,2509.42,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-04T15:00:00+00:00,2024-09-04T16:00:00+00:00,long,london_ny_overlap,2496.18,2520.18,2481.18,2024-09-05T03:59:00+00:00,2498.12,time_exit,1.59,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-05T09:00:00+00:00,2024-09-05T10:00:00+00:00,long,london,2514.7,2538.7,2499.7,2024-09-05T21:58:00+00:00,2516.44,time_exit,1.39,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-12T13:00:00+00:00,2024-09-12T14:00:00+00:00,long,london_ny_overlap,2528.6,2552.6,2513.6,2024-09-12T15:46:00+00:00,2552.6,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-12T15:00:00+00:00,2024-09-12T16:00:00+00:00,long,london_ny_overlap,2553.35,2577.35,2538.35,2024-09-13T03:59:00+00:00,2565.32,time_exit,11.62,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-13T17:00:00+00:00,2024-09-13T18:00:00+00:00,long,new_york,2584.25,2608.25,2569.25,2024-09-13T21:54:00+00:00,2579.43,time_exit,-5.17,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-19T06:00:00+00:00,2024-09-19T07:00:00+00:00,long,london,2574.59,2598.59,2559.59,2024-09-19T18:59:00+00:00,2590.57,time_exit,15.63,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-20T07:00:00+00:00,2024-09-20T08:00:00+00:00,long,london,2605.61,2629.61,2590.61,2024-09-20T19:59:00+00:00,2621.67,time_exit,15.71,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-24T15:00:00+00:00,2024-09-24T16:00:00+00:00,long,london_ny_overlap,2643.57,2667.57,2628.57,2024-09-25T03:57:00+00:00,2667.57,take_profit,23.65,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-25T03:00:00+00:00,2024-09-25T04:00:00+00:00,long,asia,2670.2,2694.2,2655.2,2024-09-25T06:51:00+00:00,2655.2,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-09-26T12:00:00+00:00,2024-09-26T13:00:00+00:00,long,london_ny_overlap,2682.76,2706.76,2667.76,2024-09-26T14:10:00+00:00,2667.76,stop_loss,-15.35,,2024
baseline_sma_distance_v1_control,unguarded,2024-10-01T14:00:00+00:00,2024-10-01T15:00:00+00:00,long,london_ny_overlap,2667.35,2691.35,2652.35,2024-10-02T02:59:00+00:00,2660.47,time_exit,-7.23,,2024
baseline_sma_distance_v1_control,unguarded,2024-10-03T17:00:00+00:00,2024-10-03T18:00:00+00:00,long,new_york,2659.98,2683.98,2644.98,2024-10-04T05:59:00+00:00,2664.08,time_exit,3.75,,2024
