family,design,guard_variant,direction,session,entry_utc,entry_price,realized_exit_reason,realized_net_x1,horizon_hours,mfe_usd,mae_usd,close_move_usd,hit_plus_10,hit_plus_15,hit_plus_24,hit_minus_10,hit_minus_15,hit_minus_20,first_hit_15_15,first_hit_24_15,bars_checked
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-10-21T14:00:00+00:00,1631.16,take_profit,16.75,12,25.78,-2.05,23.9,True,True,True,False,False,False,tp_first,tp_first,419
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london,2022-10-25T11:00:00+00:00,1639.79,stop_loss,-9.35,3,1.69,-5.98,-2.31,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london,2022-10-25T11:00:00+00:00,1639.79,stop_loss,-9.35,6,1.69,-22.37,-16.11,False,False,False,True,True,True,sl_first,sl_first,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london,2022-10-25T11:00:00+00:00,1639.79,stop_loss,-9.35,12,1.69,-22.37,-13.16,False,False,False,True,True,True,sl_first,sl_first,659
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london,2022-10-28T09:00:00+00:00,1652.62,time_exit,12.78,3,6.23,-1.03,4.21,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london,2022-10-28T09:00:00+00:00,1652.62,time_exit,12.78,6,12.67,-1.03,6.05,True,False,False,False,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london,2022-10-28T09:00:00+00:00,1652.62,time_exit,12.78,12,14.8,-1.03,7.99,True,False,False,False,False,False,none,none,719
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-01T07:00:00+00:00,1646.95,time_exit,-2.15,3,3.53,-4.83,3.26,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-01T07:00:00+00:00,1646.95,time_exit,-2.15,6,9.9,-4.83,6.84,False,False,False,False,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-01T07:00:00+00:00,1646.95,time_exit,-2.15,12,9.9,-5.02,2.62,False,False,False,False,False,False,none,none,720
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,asia,2022-11-08T05:00:00+00:00,1669.98,time_exit,-1.14,3,1.97,-1.38,-0.14,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,asia,2022-11-08T05:00:00+00:00,1669.98,time_exit,-1.14,6,5.49,-1.87,-0.32,False,False,False,False,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,asia,2022-11-08T05:00:00+00:00,1669.98,time_exit,-1.14,12,5.49,-46.75,-45.0,False,False,False,True,True,True,sl_first,sl_first,720
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-11-10T14:00:00+00:00,1733.03,take_profit,16.75,3,20.07,-0.63,16.83,True,True,False,False,False,False,tp_first,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-11-10T14:00:00+00:00,1733.03,take_profit,16.75,6,21.63,-0.63,20.93,True,True,False,False,False,False,tp_first,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-11-10T14:00:00+00:00,1733.03,take_profit,16.75,12,24.03,-0.63,14.32,True,True,True,False,False,False,tp_first,tp_first,659
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-15T08:00:00+00:00,1782.85,stop_loss,-9.35,3,0.04,-10.05,-6.29,False,False,False,True,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-15T08:00:00+00:00,1782.85,stop_loss,-9.35,6,3.46,-10.05,-5.85,False,False,False,True,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-15T08:00:00+00:00,1782.85,stop_loss,-9.35,12,3.46,-14.99,-4.51,False,False,False,True,False,False,none,none,720
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-11-18T15:00:00+00:00,1753.41,time_exit,4.61,3,3.48,-5.02,2.2,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-11-18T15:00:00+00:00,1753.41,time_exit,4.61,6,6.06,-5.02,4.96,False,False,False,False,False,False,none,none,359
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-11-18T15:00:00+00:00,1753.41,time_exit,4.61,12,6.06,-5.02,4.96,False,False,False,False,False,False,none,none,359
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,asia,2022-11-23T05:00:00+00:00,1734.81,stop_loss,-9.35,3,1.44,-10.74,-9.3,False,False,False,True,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,asia,2022-11-23T05:00:00+00:00,1734.81,stop_loss,-9.35,6,1.44,-10.74,-2.16,False,False,False,True,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,asia,2022-11-23T05:00:00+00:00,1734.81,stop_loss,-9.35,12,8.79,-12.72,-7.37,False,False,False,True,False,False,none,none,720
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-28T09:00:00+00:00,1759.09,stop_loss,-9.35,3,4.42,-1.64,-0.59,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-28T09:00:00+00:00,1759.09,stop_loss,-9.35,6,4.42,-14.04,-10.81,False,False,False,True,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-28T09:00:00+00:00,1759.09,stop_loss,-9.35,12,4.42,-19.64,-19.23,False,False,False,True,True,False,sl_first,sl_first,720
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-30T09:00:00+00:00,1759.33,stop_loss,-9.35,3,3.61,-1.12,2.8,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-30T09:00:00+00:00,1759.33,stop_loss,-9.35,6,5.11,-5.32,-2.55,False,False,False,False,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-11-30T09:00:00+00:00,1759.33,stop_loss,-9.35,12,10.51,-14.55,10.35,True,False,False,True,False,False,none,none,720
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-12-02T14:00:00+00:00,1785.43,stop_loss,-9.35,3,4.69,-10.92,-9.95,False,False,False,True,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-12-02T14:00:00+00:00,1785.43,stop_loss,-9.35,6,4.69,-13.07,-12.99,False,False,False,True,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-12-02T14:00:00+00:00,1785.43,stop_loss,-9.35,12,4.69,-13.92,-11.85,False,False,False,True,False,False,none,none,419
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-12-06T12:00:00+00:00,1778.74,stop_loss,-9.35,3,1.95,-4.94,-4.93,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-12-06T12:00:00+00:00,1778.74,stop_loss,-9.35,6,1.95,-8.56,-7.43,False,False,False,False,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-12-06T12:00:00+00:00,1778.74,stop_loss,-9.35,12,1.95,-11.62,-7.89,False,False,False,True,False,False,none,none,659
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-12-07T14:00:00+00:00,1778.21,time_exit,7.36,3,9.32,-2.32,3.91,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-12-07T14:00:00+00:00,1778.21,time_exit,7.36,6,12.16,-2.32,11.46,True,False,False,False,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-12-07T14:00:00+00:00,1778.21,time_exit,7.36,12,12.16,-2.32,3.93,True,False,False,False,False,False,none,none,659
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-12-09T12:00:00+00:00,1800.42,stop_loss,-9.35,3,3.1,-10.55,-2.49,False,False,False,True,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-12-09T12:00:00+00:00,1800.42,stop_loss,-9.35,6,5.49,-10.55,-1.76,False,False,False,True,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london,2022-12-09T12:00:00+00:00,1800.42,stop_loss,-9.35,12,5.49,-10.55,-5.49,False,False,False,True,False,False,none,none,539
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-12-13T14:00:00+00:00,1810.83,time_exit,-0.79,3,13.51,-4.84,-2.03,True,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-12-13T14:00:00+00:00,1810.83,time_exit,-0.79,6,13.51,-5.63,0.45,True,False,False,False,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-12-13T14:00:00+00:00,1810.83,time_exit,-0.79,12,13.51,-5.63,-0.28,True,False,False,False,False,False,none,none,659
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-12-19T16:00:00+00:00,1785.99,time_exit,-1.48,3,2.37,-4.76,-2.84,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-12-19T16:00:00+00:00,1785.99,time_exit,-1.48,6,2.37,-4.76,-1.5,False,False,False,False,False,False,none,none,359
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-12-19T16:00:00+00:00,1785.99,time_exit,-1.48,12,2.37,-10.06,-6.07,False,False,False,True,False,False,none,none,659
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-12-22T14:00:00+00:00,1807.6,take_profit,16.75,3,13.28,-2.26,12.37,True,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-12-22T14:00:00+00:00,1807.6,take_profit,16.75,6,22.92,-2.26,18.72,True,True,False,False,False,False,tp_first,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,short,london_ny_overlap,2022-12-22T14:00:00+00:00,1807.6,take_profit,16.75,12,22.92,-2.26,12.77,True,True,False,False,False,False,tp_first,none,659
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-12-29T15:00:00+00:00,1813.77,time_exit,0.59,3,5.92,-1.99,4.96,False,False,False,False,False,False,none,none,180
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-12-29T15:00:00+00:00,1813.77,time_exit,0.59,6,6.23,-1.99,0.64,False,False,False,False,False,False,none,none,360
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2022-12-29T15:00:00+00:00,1813.77,time_exit,0.59,12,6.23,-1.99,4.1,False,False,False,False,False,False,none,none,659
compression_expansion_confirmed,range16_pct18_expansion,unguarded,long,london_ny_overlap,2023-01-06T14:00:00+00:00,1851.64,stop_loss,-9.35,3,12.52,-11.14,11.58,True,False,False,True,False,False,none,none,180
