stage,family,candidate,side,horizon_bars,horizon_minutes,description,event_clock_n,raw_mean_bps,cost_stressed_mean_bps,slip16_mean_bps,median_cost_bps,win_rate_cost_pct,intraday_benchmark_cost_mean_bps,intraday_benchmark_cost_adjusted_residual_bps,train_n,oos_n,train_cost_mean_bps,oos_cost_mean_bps,train_win_rate_cost_pct,oos_win_rate_cost_pct,worst_quarter_cost_mean_bps,worst_quarter_slip16_mean_bps,positive_quarter_pct,quarters_n,worst_year_cost_mean_bps,positive_year_pct,years_n,top_quarter_event_share_pct,top_year_event_share_pct,ex2025_n,ex2025_cost_mean_bps,median_mae_bps,median_mfe_bps,touch_stop_35bps_pct,touch_stop_50bps_pct,oos_median_mae_bps,oos_touch_stop_35bps_pct,oos_touch_stop_50bps_pct,boot_p10_bps,boot_p50_bps,boot_prob_mean_gt_0_pct,promotion,EA,paper_live,live,classification,failed_reasons
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,4,60,NY overlap continuation after a one-hour impulse and controlled pullback to micro mean.,712,1.8129727088010148,-6.187027291198986,-22.187027291198984,-9.02703899448553,36.79775280898877,-8.352158956279048,2.165131665080062,498,214,-7.482197680661349,-3.1730326465622705,37.55020080321285,35.046728971962615,-14.150763240860067,-30.150763240860066,5.88235294117647,17,-8.580769151159949,0.0,5,10.955056179775282,26.825842696629216,521,-5.309475093017519,-16.581165719073418,16.892141684857755,20.084269662921347,8.567415730337078,-23.609945626275053,30.8411214953271,14.018691588785046,-8.191041379824178,-6.1580094216735555,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,8,120,NY-overlap rejection below London morning range low.,477,1.7622366648827155,-6.237763335117284,-22.23776333511728,-9.803558646653602,35.84905660377358,-8.699116538553762,2.4613532034364773,333,144,-5.954993289710931,-6.891669065119477,34.83483483483483,38.19444444444444,-25.180218357187357,-41.18021835718736,17.647058823529413,17,-10.308878818287821,0.0,5,7.966457023060797,22.851153039832283,373,-5.102653388067054,-23.5597089616868,22.034922487081943,33.9622641509434,17.40041928721174,-31.17412445181489,43.75,25.694444444444443,-8.992803386822422,-6.237555551044425,0.1,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,16,240,NY overlap continuation after a one-hour impulse and controlled pullback to micro mean.,546,1.7495675557772514,-6.250432444222748,-22.250432444222746,-9.855193612215755,41.94139194139194,-9.394202417771766,3.143769973549017,382,164,-6.864487937390769,-4.820132454038703,41.8848167539267,42.073170731707314,-20.517036168658425,-36.51703616865842,23.52941176470588,17,-14.250684166463607,20.0,5,9.89010989010989,26.190476190476193,403,-5.029963051412709,-33.64200692637487,34.256407264775525,47.8021978021978,34.065934065934066,-48.838403709068885,59.14634146341463,48.78048780487805,-10.083612385916645,-6.486675248788905,1.0999999999999999,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL40,SHORT,16,240,"M15 London-open Asia range break, retest, and hold continuation.",391,1.6457109326447958,-6.354289067355205,-22.354289067355204,-9.569510366885574,36.828644501278774,-9.394202417771766,3.039913350416561,273,118,-8.457465262622168,-1.4884661749155281,35.8974358974359,38.983050847457626,-27.000455967317006,-43.00045596731701,17.647058823529413,17,-11.826393387938094,20.0,5,8.439897698209718,24.808184143222505,305,-6.523988765596072,-22.13866535474507,20.17628246795411,28.13299232736573,13.043478260869565,-27.30351410604237,34.74576271186441,22.033898305084744,-8.925891071276405,-6.4594705614880485,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_SHORT_C4H,SHORT,4,60,Intraday compression followed by two-bar expansion confirmation with trend gate.,475,1.6412291109562716,-6.358770889043728,-22.358770889043733,-8.231932461267625,28.421052631578945,-8.352158956279048,1.99338806723532,332,143,-8.852806110298765,-0.5684233823537145,25.602409638554217,34.96503496503497,-13.299681288815604,-29.299681288815602,11.76470588235294,17,-10.150478971856371,20.0,5,8.210526315789474,26.526315789473685,362,-7.554054441910421,-9.785397896140413,10.276175014278799,6.7368421052631575,2.526315789473684,-14.071064046621284,13.286713286713287,5.594405594405594,-8.080232492749074,-6.435896897759665,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_LONG_C12H,LONG,16,240,Intraday compression followed by two-bar expansion confirmation with trend gate.,411,1.6214026292710024,-6.378597370728998,-22.378597370728997,-5.29465763663061,42.092457420924575,-6.605797582228234,0.22720021149923664,287,124,-4.245448636976085,-11.31580452062485,41.11498257839721,44.354838709677416,-23.30475544760862,-39.30475544760862,23.52941176470588,17,-16.717543885601682,0.0,5,13.138686131386862,32.846715328467155,276,-8.074435086149371,-20.78421640402062,22.32689196530302,29.1970802919708,16.30170316301703,-34.979019175958584,50.0,31.451612903225808,-9.37342496883778,-6.373889230117463,0.4,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_ACCEPT_LONG_TOL10,LONG,16,240,NY-overlap acceptance above London morning range high.,467,1.5851788606260464,-6.414821139373954,-22.414821139373952,-6.9546674100160395,45.182012847965744,-6.605797582228234,0.1909764428542804,326,141,-7.360874700097051,-4.2274916301843835,43.558282208588956,48.93617021276596,-37.416038813951054,-53.41603881395106,29.411764705882355,17,-14.48520474176776,20.0,5,8.565310492505352,28.4796573875803,334,-6.970291355137541,-35.02208577106924,34.132361803036474,50.107066381156315,32.76231263383298,-36.231964942282644,53.90070921985816,36.17021276595745,-9.526301463871732,-6.29592116166403,1.3,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_LONG_P40,LONG,16,240,Micro trend pullback to two-hour mean with hold confirmation.,1443,1.5706229056158496,-6.429377094384151,-22.429377094384147,-6.429228908471966,41.85724185724185,-6.605797582228234,0.1764204878440836,1010,433,-6.531930106785566,-6.190165679775768,40.99009900990099,43.87990762124711,-16.582931843996786,-32.58293184399679,11.76470588235294,17,-8.940954460731366,0.0,5,7.207207207207207,26.334026334026333,1063,-7.3441171077708205,-24.808123021218265,24.08672096224196,35.343035343035346,21.76022176022176,-31.814495646672604,44.34180138568129,29.79214780600462,-8.045623491591785,-6.396664852062073,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I35,SHORT,16,240,NY overlap continuation after a one-hour impulse and controlled pullback to micro mean.,204,1.5608438154107902,-6.439156184589213,-22.43915618458921,-13.797041408517334,38.72549019607843,-9.394202417771766,2.9550462331825527,142,62,-10.914881902016136,3.811699490807939,36.61971830985916,43.54838709677419,-48.37150315045772,-64.37150315045773,29.411764705882355,17,-25.35789118477482,20.0,5,15.196078431372548,28.921568627450984,145,-4.209107791917713,-39.385488154214386,41.00789369265168,54.90196078431373,41.66666666666667,-56.00401788184772,67.74193548387096,59.67741935483871,-13.408681289919569,-6.6152511035255195,10.7,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_LONG_P25,LONG,16,240,Micro trend pullback to two-hour mean with hold confirmation.,1437,1.553591868041603,-6.446408131958397,-22.446408131958396,-6.550079745613939,41.823242867084204,-6.605797582228234,0.15938945026983742,1005,432,-6.578870487895835,-6.138249178909495,40.8955223880597,43.98148148148148,-16.73565467849403,-32.73565467849403,11.76470588235294,17,-9.275465777119127,0.0,5,7.237299930410577,26.374391092553935,1058,-7.434601191307308,-24.798447762433007,23.964477592317568,35.21224773834377,21.920668058455114,-31.550042773898504,43.75,30.09259259259259,-7.8669810088555305,-6.47688138263496,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_ACCEPT_LONG_TOL35,LONG,16,240,NY-overlap acceptance above London morning range high.,506,1.54654621741211,-6.453453782587891,-22.45345378258789,-8.379034492897778,43.873517786561266,-6.605797582228234,0.1523437996403434,354,152,-7.255509111738021,-4.585509134435616,42.65536723163842,46.71052631578947,-37.416038813951054,-53.41603881395106,29.411764705882355,17,-13.850123066577645,20.0,5,9.090909090909092,29.446640316205535,357,-7.139995225657639,-35.01672152789348,33.809409034555316,50.19762845849802,32.41106719367589,-36.00139658472001,53.94736842105263,35.526315789473685,-9.877407184993215,-6.3910218046826,0.3,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL25,SHORT,16,240,"M15 London-open Asia range break, retest, and hold continuation.",383,1.5417560490762894,-6.458243950923711,-22.45824395092371,-9.569510366885574,36.81462140992167,-9.394202417771766,2.9359584668480547,268,115,-8.511590500383456,-1.6730537313131753,35.82089552238806,39.130434782608695,-27.000455967317006,-43.00045596731701,17.647058823529413,17,-11.339397514346468,20.0,5,8.093994778067886,24.54308093994778,298,-6.881370964471016,-22.052062396757943,20.381977002419394,27.93733681462141,12.793733681462141,-27.156270724982832,33.91304347826087,21.73913043478261,-9.078013885521015,-6.435069744308663,0.2,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_LONG_C24H,LONG,16,240,Intraday compression followed by two-bar expansion confirmation with trend gate.,656,1.5335230985727641,-6.466476901427236,-22.466476901427235,-7.149331059902224,40.396341463414636,-6.605797582228234,0.13932068080099835,459,197,-5.222795494867884,-9.364191447674658,39.433551198257085,42.63959390862944,-21.4207760777413,-37.420776077741294,11.76470588235294,17,-15.171804957628831,0.0,5,9.146341463414634,28.810975609756095,467,-8.319613357669617,-22.017273271984216,21.533236503070707,30.335365853658537,17.378048780487802,-27.72251961745131,41.62436548223351,25.888324873096447,-8.855857727491216,-6.440124955555435,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_SHORT_C4H,SHORT,8,120,Intraday compression followed by two-bar expansion confirmation with trend gate.,450,1.3861711315293608,-6.61382886847064,-22.61382886847064,-8.800862722531992,32.44444444444444,-8.699116538553762,2.0852876700831215,315,135,-8.674069356907237,-1.8066010621185804,31.746031746031743,34.074074074074076,-13.858159587551297,-29.858159587551295,11.76470588235294,17,-10.84725561937345,20.0,5,7.777777777777778,26.444444444444443,344,-6.938123805493647,-13.51066990396943,14.336159971427564,15.11111111111111,8.0,-20.9679466310575,25.185185185185183,14.814814814814813,-8.796640303388706,-6.626491181228669,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_LONG_P15,LONG,16,240,Micro trend pullback to two-hour mean with hold confirmation.,1403,1.366743661694692,-6.633256338305308,-22.63325633830531,-6.61663288444058,41.55381325730577,-6.605797582228234,-0.027458756077073154,982,421,-6.709900674728335,-6.454480237670124,40.73319755600815,43.46793349168646,-16.933351803108792,-32.93335180310879,11.76470588235294,17,-12.699716002548309,0.0,5,7.270135424091233,26.514611546685675,1031,-8.170321501434895,-24.612092027823664,23.964477592317568,34.92516037063436,21.382751247327157,-31.42444411605938,43.23040380047506,29.216152019002372,-8.223307624747799,-6.575885032198652,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;residual_gt_0;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL15,LONG,8,120,"M15 London-open Asia range break, retest, and hold continuation.",602,1.356739704992799,-6.6432602950072015,-22.6432602950072,-8.075862969250995,34.71760797342193,-7.300883461446238,0.6576231664390368,421,181,-7.944860894516292,-3.615780447530251,32.304038004750595,40.331491712707184,-12.011786245411402,-28.0117862454114,5.88235294117647,17,-10.248562517812433,0.0,5,8.13953488372093,27.57475083056478,448,-8.069048532914488,-12.269792910813425,13.52374375330423,8.637873754152823,3.820598006644518,-14.591899221415572,14.917127071823206,7.18232044198895,-7.6347099366093705,-6.587550111546545,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_LONG_C4H,LONG,8,120,Intraday compression followed by two-bar expansion confirmation with trend gate.,562,1.31974498735084,-6.68025501264916,-22.68025501264916,-7.944146319829086,35.231316725978644,-7.300883461446238,0.6206284487970786,393,169,-7.2638189452188815,-5.323209891347975,33.842239185750635,38.46153846153847,-14.29320342359095,-30.293203423590953,5.88235294117647,17,-8.291321134250767,0.0,5,8.896797153024911,28.11387900355872,404,-7.028821312612667,-14.195300510952414,13.545575388628217,14.23487544483986,6.227758007117438,-17.62371922733319,23.668639053254438,11.242603550295858,-8.149229915516482,-6.681898533679357,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,32,480,Micro trend pullback to two-hour mean with hold confirmation.,840,1.2832789427846396,-6.71672105721536,-22.71672105721536,-11.204503383313906,42.97619047619048,-10.792788120657931,4.076067063442571,588,252,-9.56161771518913,-0.07862885527656509,43.197278911564624,42.46031746031746,-17.864963123576125,-33.864963123576125,23.52941176470588,17,-11.83385055102867,20.0,5,7.976190476190475,25.833333333333336,661,-8.125415854956243,-34.94195028979519,36.143256783974785,49.88095238095238,36.30952380952381,-43.114014186813044,59.12698412698413,42.46031746031746,-10.101951938246446,-6.888376219190365,0.3,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_SHORT_C8H,SHORT,8,120,Intraday compression followed by two-bar expansion confirmation with trend gate.,322,1.2424674402017122,-6.757532559798289,-22.757532559798285,-9.571944346094867,31.05590062111801,-8.699116538553762,1.9415839787554727,225,97,-9.463201324016111,-0.48149676650951995,27.111111111111114,40.20618556701031,-24.103426185203666,-40.10342618520367,11.76470588235294,17,-14.190670264835605,20.0,5,9.316770186335404,25.77639751552795,242,-9.215759948065214,-13.655025179193924,13.775630426596797,16.149068322981368,10.248447204968944,-22.29647792737599,24.742268041237114,19.587628865979383,-9.838330003312715,-6.8456713818122505,0.2,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_LONG_C24H,LONG,8,120,Intraday compression followed by two-bar expansion confirmation with trend gate.,760,1.138152934590306,-6.861847065409695,-22.86184706540969,-8.201398067710134,35.39473684210526,-7.300883461446238,0.43903639603654376,532,228,-6.502622660190588,-7.700037344254275,35.150375939849624,35.96491228070175,-13.076553822539562,-29.076553822539562,0.0,17,-8.665589956587487,0.0,5,10.394736842105264,29.47368421052631,536,-7.400561289252759,-14.767344603942023,13.883649267408815,15.394736842105264,6.973684210526315,-20.532824718512146,28.50877192982456,13.596491228070176,-8.25847842326615,-6.8293235730663495,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_LONG_C8H,LONG,4,60,Intraday compression followed by two-bar expansion confirmation with trend gate.,465,1.1307463933680426,-6.869253606631958,-22.869253606631954,-7.88227584339473,29.462365591397848,-7.647841043720952,0.7785874370889942,325,140,-7.086889812548836,-6.3640267000392,26.461538461538463,36.42857142857142,-13.175643232638807,-29.17564323263881,5.88235294117647,17,-8.047914579240489,0.0,5,13.978494623655912,33.5483870967742,309,-7.194958128149672,-10.229759299780206,9.6034135247125,7.956989247311828,3.225806451612903,-14.75969646385411,16.428571428571427,5.714285714285714,-8.427773250831514,-6.881395397313112,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_SHORT_C8H,SHORT,32,480,Intraday compression followed by two-bar expansion confirmation with trend gate.,299,1.124892403345132,-6.875107596654868,-22.875107596654868,-13.485076247990772,38.46153846153847,-10.792788120657931,3.917680524003064,209,90,-10.065970926523036,0.5347861360389842,35.88516746411483,44.44444444444444,-31.037377574345914,-47.03737757434591,35.294117647058826,17,-17.91311712637628,20.0,5,8.695652173913043,26.421404682274247,232,-11.035255925254893,-29.35389086117457,29.010256463011252,42.14046822742475,29.76588628762542,-33.6051896387346,48.888888888888886,41.11111111111111,-12.443568349557642,-7.029009985810964,5.8999999999999995,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,4,60,Micro trend pullback to two-hour mean with hold confirmation.,2018,1.082707877503044,-6.9172921224969555,-22.917292122496956,-8.716306778930642,28.98909811694747,-8.352158956279048,1.4348668337820927,1412,606,-7.606443377562695,-5.3115469539279365,27.54957507082153,32.34323432343234,-11.815797670731254,-27.815797670731254,5.88235294117647,17,-8.935697307906134,0.0,5,9.06838453914767,26.065411298315162,1591,-6.913757879171044,-11.033937357853851,11.232484856674718,8.17641228939544,2.6759167492566895,-14.87083218229046,16.17161716171617,5.775577557755775,-7.669979459372993,-6.94349710452163,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL35,SHORT,8,120,NY-overlap rejection below London morning range low.,537,1.041445134204205,-6.958554865795795,-22.958554865795794,-10.163922850455524,36.49906890130354,-8.699116538553762,1.7405616727579662,375,162,-6.1567570284498965,-8.814568378170561,36.266666666666666,37.03703703703704,-24.740915461392245,-40.74091546139224,5.88235294117647,17,-12.75663284405747,0.0,5,8.938547486033519,24.20856610800745,424,-5.4133123857402055,-23.5597089616868,21.371615546743605,34.07821229050279,17.690875232774676,-32.391560049708225,45.67901234567901,28.39506172839506,-9.564190019875896,-7.014294529396656,0.1,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL20,SHORT,8,120,NY-overlap rejection below London morning range low.,513,1.0328451842573163,-6.967154815742684,-22.967154815742685,-10.272095380173589,35.86744639376218,-8.699116538553762,1.7319617228110777,359,154,-6.098954605439196,-8.9910760852164,35.37604456824512,37.01298701298701,-24.740915461392245,-40.74091546139224,17.647058823529413,17,-12.96845523525105,0.0,5,9.161793372319687,24.366471734892787,404,-5.34799207879612,-23.33722287047868,21.710077094116986,33.72319688109162,17.348927875243664,-32.391560049708225,45.45454545454545,27.27272727272727,-9.66353269661738,-6.98657034099052,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
