probe_utc,session,year,h1_trend,h4_trend,vol_bucket,compression_bucket,impulse_bucket,macro_bucket,direction,horizon_hours,entry_price,mfe_usd,mae_usd,close_move_usd,hit_plus_10,hit_plus_15,hit_plus_24,hit_minus_10,hit_minus_15,first_hit_15_15,first_hit_24_15
2025-03-25T10:00:00+00:00,london,2025,neutral,neutral,mid_low,mid_low,normal,normal,short,12,3023.69,9.47,-12.33,2.24,False,False,False,True,False,none,none
2025-03-25T13:00:00+00:00,london_ny_overlap,2025,neutral,neutral,high,mid_low,expanded,normal,long,3,3028.63,7.39,-10.44,-5.36,False,False,False,True,False,none,none
2025-03-25T13:00:00+00:00,london_ny_overlap,2025,neutral,neutral,high,mid_low,expanded,normal,short,3,3028.63,10.44,-7.39,5.36,True,False,False,False,False,none,none
2025-03-25T13:00:00+00:00,london_ny_overlap,2025,neutral,neutral,high,mid_low,expanded,normal,long,6,3028.63,7.39,-10.74,-8.92,False,False,False,True,False,none,none
2025-03-25T13:00:00+00:00,london_ny_overlap,2025,neutral,neutral,high,mid_low,expanded,normal,short,6,3028.63,10.74,-7.39,8.92,True,False,False,False,False,none,none
2025-03-25T13:00:00+00:00,london_ny_overlap,2025,neutral,neutral,high,mid_low,expanded,normal,long,12,3028.63,7.39,-12.13,-3.65,False,False,False,True,False,none,none
2025-03-25T13:00:00+00:00,london_ny_overlap,2025,neutral,neutral,high,mid_low,expanded,normal,short,12,3028.63,12.13,-7.39,3.65,True,False,False,False,False,none,none
2025-03-25T16:00:00+00:00,new_york,2025,neutral,neutral,mid_low,mid_high,normal,normal,long,3,3023.3,0.11,-5.41,-3.59,False,False,False,False,False,none,none
2025-03-25T16:00:00+00:00,new_york,2025,neutral,neutral,mid_low,mid_high,normal,normal,short,3,3023.3,5.41,-0.11,3.59,False,False,False,False,False,none,none
2025-03-25T16:00:00+00:00,new_york,2025,neutral,neutral,mid_low,mid_high,normal,normal,long,6,3023.3,0.11,-5.41,-1.85,False,False,False,False,False,none,none
2025-03-25T16:00:00+00:00,new_york,2025,neutral,neutral,mid_low,mid_high,normal,normal,short,6,3023.3,5.41,-0.11,1.85,False,False,False,False,False,none,none
2025-03-25T16:00:00+00:00,new_york,2025,neutral,neutral,mid_low,mid_high,normal,normal,long,12,3023.3,3.78,-8.91,-7.99,False,False,False,False,False,none,none
2025-03-25T16:00:00+00:00,new_york,2025,neutral,neutral,mid_low,mid_high,normal,normal,short,12,3023.3,8.91,-3.78,7.99,False,False,False,False,False,none,none
2025-03-25T19:00:00+00:00,new_york,2025,neutral,neutral,low,mid_high,normal,normal,long,3,3019.77,2.9,-0.85,1.68,False,False,False,False,False,none,none
2025-03-25T19:00:00+00:00,new_york,2025,neutral,neutral,low,mid_high,normal,normal,short,3,3019.77,0.85,-2.9,-1.68,False,False,False,False,False,none,none
2025-03-25T19:00:00+00:00,new_york,2025,neutral,neutral,low,mid_high,normal,normal,long,6,3019.77,5.83,-3.27,5.21,False,False,False,False,False,none,none
2025-03-25T19:00:00+00:00,new_york,2025,neutral,neutral,low,mid_high,normal,normal,short,6,3019.77,3.27,-5.83,-5.21,False,False,False,False,False,none,none
2025-03-25T19:00:00+00:00,new_york,2025,neutral,neutral,low,mid_high,normal,normal,long,12,3019.77,11.1,-6.39,10.85,True,False,False,False,False,none,none
2025-03-25T19:00:00+00:00,new_york,2025,neutral,neutral,low,mid_high,normal,normal,short,12,3019.77,6.39,-11.1,-10.85,False,False,False,True,False,none,none
2025-03-25T23:00:00+00:00,asia,2025,neutral,neutral,low,mid_low,normal,normal,long,3,3021.12,5.96,-4.62,3.18,False,False,False,False,False,none,none
2025-03-25T23:00:00+00:00,asia,2025,neutral,neutral,low,mid_low,normal,normal,short,3,3021.12,4.62,-5.96,-3.18,False,False,False,False,False,none,none
2025-03-25T23:00:00+00:00,asia,2025,neutral,neutral,low,mid_low,normal,normal,long,6,3021.12,5.96,-7.74,1.84,False,False,False,False,False,none,none
2025-03-25T23:00:00+00:00,asia,2025,neutral,neutral,low,mid_low,normal,normal,short,6,3021.12,7.74,-5.96,-1.84,False,False,False,False,False,none,none
2025-03-25T23:00:00+00:00,asia,2025,neutral,neutral,low,mid_low,normal,normal,long,12,3021.12,11.05,-7.74,6.59,True,False,False,False,False,none,none
2025-03-25T23:00:00+00:00,asia,2025,neutral,neutral,low,mid_low,normal,normal,short,12,3021.12,7.74,-11.05,-6.59,False,False,False,True,False,none,none
2025-03-26T02:00:00+00:00,asia,2025,neutral,neutral,mid_low,mid_low,normal,normal,long,3,3024.36,0.0,-10.98,-1.4,False,False,False,True,False,none,none
2025-03-26T02:00:00+00:00,asia,2025,neutral,neutral,mid_low,mid_low,normal,normal,short,3,3024.36,10.98,0.0,1.4,True,False,False,False,False,none,none
2025-03-26T02:00:00+00:00,asia,2025,neutral,neutral,mid_low,mid_low,normal,normal,long,6,3024.36,7.81,-10.98,-0.26,False,False,False,True,False,none,none
2025-03-26T02:00:00+00:00,asia,2025,neutral,neutral,mid_low,mid_low,normal,normal,short,6,3024.36,10.98,-7.81,0.26,True,False,False,False,False,none,none
2025-03-26T02:00:00+00:00,asia,2025,neutral,neutral,mid_low,mid_low,normal,normal,long,12,3024.36,7.81,-10.98,-6.95,False,False,False,True,False,none,none
2025-03-26T02:00:00+00:00,asia,2025,neutral,neutral,mid_low,mid_low,normal,normal,short,12,3024.36,10.98,-7.81,6.95,True,False,False,False,False,none,none
2025-03-26T05:00:00+00:00,asia,2025,neutral,up,high,mid_low,shock_impulse,normal,long,3,3022.9,9.27,-0.64,1.2,False,False,False,False,False,none,none
2025-03-26T05:00:00+00:00,asia,2025,neutral,up,high,mid_low,shock_impulse,normal,short,3,3022.9,0.64,-9.27,-1.2,False,False,False,False,False,none,none
2025-03-26T05:00:00+00:00,asia,2025,neutral,up,high,mid_low,shock_impulse,normal,long,6,3022.9,9.27,-6.09,4.81,False,False,False,False,False,none,none
2025-03-26T05:00:00+00:00,asia,2025,neutral,up,high,mid_low,shock_impulse,normal,short,6,3022.9,6.09,-9.27,-4.81,False,False,False,False,False,none,none
2025-03-26T05:00:00+00:00,asia,2025,neutral,up,high,mid_low,shock_impulse,normal,long,12,3022.9,9.27,-10.57,-4.28,False,False,False,True,False,none,none
2025-03-26T05:00:00+00:00,asia,2025,neutral,up,high,mid_low,shock_impulse,normal,short,12,3022.9,10.57,-9.27,4.28,True,False,False,False,False,none,none
2025-03-26T08:00:00+00:00,london,2025,up,up,mid_high,low,expanded,normal,long,3,3024.09,6.22,-7.28,3.62,False,False,False,False,False,none,none
2025-03-26T08:00:00+00:00,london,2025,up,up,mid_high,low,expanded,normal,short,3,3024.09,7.28,-6.22,-3.62,False,False,False,False,False,none,none
2025-03-26T08:00:00+00:00,london,2025,up,up,mid_high,low,expanded,normal,long,6,3024.09,6.22,-9.18,-6.68,False,False,False,False,False,none,none
2025-03-26T08:00:00+00:00,london,2025,up,up,mid_high,low,expanded,normal,short,6,3024.09,9.18,-6.22,6.68,False,False,False,False,False,none,none
2025-03-26T08:00:00+00:00,london,2025,up,up,mid_high,low,expanded,normal,long,12,3024.09,6.22,-11.76,-5.2,False,False,False,True,False,none,none
2025-03-26T08:00:00+00:00,london,2025,up,up,mid_high,low,expanded,normal,short,12,3024.09,11.76,-6.22,5.2,True,False,False,False,False,none,none
2025-03-26T11:00:00+00:00,london,2025,up,up,mid_high,low,normal,normal,long,3,3027.72,2.35,-12.81,-10.31,False,False,False,True,False,none,none
2025-03-26T11:00:00+00:00,london,2025,up,up,mid_high,low,normal,normal,short,3,3027.72,12.81,-2.35,10.31,True,False,False,False,False,none,none
2025-03-26T11:00:00+00:00,london,2025,up,up,mid_high,low,normal,normal,long,6,3027.72,2.35,-15.39,-9.1,False,False,False,True,True,sl_first,sl_first
2025-03-26T11:00:00+00:00,london,2025,up,up,mid_high,low,normal,normal,short,6,3027.72,15.39,-2.35,9.1,True,True,False,False,False,tp_first,none
2025-03-26T11:00:00+00:00,london,2025,up,up,mid_high,low,normal,normal,long,12,3027.72,2.35,-15.39,-6.11,False,False,False,True,True,sl_first,sl_first
2025-03-26T11:00:00+00:00,london,2025,up,up,mid_high,low,normal,normal,short,12,3027.72,15.39,-2.35,6.11,True,True,False,False,False,tp_first,none
2025-03-26T14:00:00+00:00,london_ny_overlap,2025,neutral,neutral,mid_high,low,normal,normal,long,3,3017.49,2.42,-5.16,1.13,False,False,False,False,False,none,none
2025-03-26T14:00:00+00:00,london_ny_overlap,2025,neutral,neutral,mid_high,low,normal,normal,short,3,3017.49,5.16,-2.42,-1.13,False,False,False,False,False,none,none
2025-03-26T14:00:00+00:00,london_ny_overlap,2025,neutral,neutral,mid_high,low,normal,normal,long,6,3017.49,4.18,-5.16,1.4,False,False,False,False,False,none,none
2025-03-26T14:00:00+00:00,london_ny_overlap,2025,neutral,neutral,mid_high,low,normal,normal,short,6,3017.49,5.16,-4.18,-1.4,False,False,False,False,False,none,none
2025-03-26T14:00:00+00:00,london_ny_overlap,2025,neutral,neutral,mid_high,low,normal,normal,long,12,3017.49,15.46,-5.16,14.35,True,True,False,False,False,tp_first,none
2025-03-26T14:00:00+00:00,london_ny_overlap,2025,neutral,neutral,mid_high,low,normal,normal,short,12,3017.49,5.16,-15.46,-14.35,False,False,False,True,True,sl_first,sl_first
2025-03-26T17:00:00+00:00,new_york,2025,down,neutral,low,mid_low,normal,normal,long,3,3018.65,3.02,-2.93,0.24,False,False,False,False,False,none,none
2025-03-26T17:00:00+00:00,new_york,2025,down,neutral,low,mid_low,normal,normal,short,3,3018.65,2.93,-3.02,-0.24,False,False,False,False,False,none,none
2025-03-26T17:00:00+00:00,new_york,2025,down,neutral,low,mid_low,normal,normal,long,6,3018.65,3.02,-2.93,2.96,False,False,False,False,False,none,none
2025-03-26T17:00:00+00:00,new_york,2025,down,neutral,low,mid_low,normal,normal,short,6,3018.65,2.93,-3.02,-2.96,False,False,False,False,False,none,none
2025-03-26T17:00:00+00:00,new_york,2025,down,neutral,low,mid_low,normal,normal,long,12,3018.65,20.0,-2.93,11.17,True,True,False,False,False,tp_first,none
2025-03-26T17:00:00+00:00,new_york,2025,down,neutral,low,mid_low,normal,normal,short,12,3018.65,2.93,-20.0,-11.17,False,False,False,True,True,sl_first,sl_first
2025-03-26T20:00:00+00:00,new_york,2025,down,up,mid_low,mid_low,normal,normal,long,3,3018.14,3.5,-0.6,3.47,False,False,False,False,False,none,none
2025-03-26T20:00:00+00:00,new_york,2025,down,up,mid_low,mid_low,normal,normal,short,3,3018.14,0.6,-3.5,-3.47,False,False,False,False,False,none,none
2025-03-26T20:00:00+00:00,new_york,2025,down,up,mid_low,mid_low,normal,normal,long,6,3018.14,14.81,-0.6,13.7,True,False,False,False,False,none,none
2025-03-26T20:00:00+00:00,new_york,2025,down,up,mid_low,mid_low,normal,normal,short,6,3018.14,0.6,-14.81,-13.7,False,False,False,True,False,none,none
2025-03-26T20:00:00+00:00,new_york,2025,down,up,mid_low,mid_low,normal,normal,long,12,3018.14,20.51,-0.6,17.99,True,True,False,False,False,tp_first,none
2025-03-26T20:00:00+00:00,new_york,2025,down,up,mid_low,mid_low,normal,normal,short,12,3018.14,0.6,-20.51,-17.99,False,False,False,True,True,sl_first,sl_first
2025-03-27T00:00:00+00:00,asia,2025,neutral,up,mid_low,mid_low,normal,normal,long,3,3025.28,9.08,-2.43,8.45,False,False,False,False,False,none,none
2025-03-27T00:00:00+00:00,asia,2025,neutral,up,mid_low,mid_low,normal,normal,short,3,3025.28,2.43,-9.08,-8.45,False,False,False,False,False,none,none
2025-03-27T00:00:00+00:00,asia,2025,neutral,up,mid_low,mid_low,normal,normal,long,6,3025.28,13.37,-2.43,4.8,True,False,False,False,False,none,none
2025-03-27T00:00:00+00:00,asia,2025,neutral,up,mid_low,mid_low,normal,normal,short,6,3025.28,2.43,-13.37,-4.8,False,False,False,True,False,none,none
2025-03-27T00:00:00+00:00,asia,2025,neutral,up,mid_low,mid_low,normal,normal,long,12,3025.28,30.64,-2.43,24.78,True,True,True,False,False,tp_first,tp_first
2025-03-27T00:00:00+00:00,asia,2025,neutral,up,mid_low,mid_low,normal,normal,short,12,3025.28,2.43,-30.64,-24.78,False,False,False,True,True,sl_first,sl_first
2025-03-27T03:00:00+00:00,asia,2025,up,up,mid_low,mid_low,normal,normal,long,3,3033.72,4.93,-6.93,-3.64,False,False,False,False,False,none,none
2025-03-27T03:00:00+00:00,asia,2025,up,up,mid_low,mid_low,normal,normal,short,3,3033.72,6.93,-4.93,3.64,False,False,False,False,False,none,none
2025-03-27T03:00:00+00:00,asia,2025,up,up,mid_low,mid_low,normal,normal,long,6,3033.72,7.3,-6.93,6.23,False,False,False,False,False,none,none
2025-03-27T03:00:00+00:00,asia,2025,up,up,mid_low,mid_low,normal,normal,short,6,3033.72,6.93,-7.3,-6.23,False,False,False,False,False,none,none
2025-03-27T03:00:00+00:00,asia,2025,up,up,mid_low,mid_low,normal,normal,long,12,3033.72,25.9,-6.93,18.49,True,True,True,False,False,tp_first,tp_first
2025-03-27T03:00:00+00:00,asia,2025,up,up,mid_low,mid_low,normal,normal,short,12,3033.72,6.93,-25.9,-18.49,False,False,False,True,True,sl_first,sl_first
2025-03-27T06:00:00+00:00,london,2025,up,up,mid_high,mid_high,expanded,normal,long,3,3029.8,11.22,-0.55,10.15,True,False,False,False,False,none,none
2025-03-27T06:00:00+00:00,london,2025,up,up,mid_high,mid_high,expanded,normal,short,3,3029.8,0.55,-11.22,-10.15,False,False,False,True,False,none,none
2025-03-27T06:00:00+00:00,london,2025,up,up,mid_high,mid_high,expanded,normal,long,6,3029.8,26.12,-0.55,20.26,True,True,True,False,False,tp_first,tp_first
2025-03-27T06:00:00+00:00,london,2025,up,up,mid_high,mid_high,expanded,normal,short,6,3029.8,0.55,-26.12,-20.26,False,False,False,True,True,sl_first,sl_first
2025-03-27T06:00:00+00:00,london,2025,up,up,mid_high,mid_high,expanded,normal,long,12,3029.8,29.82,-0.55,26.12,True,True,True,False,False,tp_first,tp_first
2025-03-27T06:00:00+00:00,london,2025,up,up,mid_high,mid_high,expanded,normal,short,12,3029.8,0.55,-29.82,-26.12,False,False,False,True,True,sl_first,sl_first
2025-03-27T09:00:00+00:00,london,2025,up,up,mid_high,mid_low,normal,normal,long,3,3040.0,15.92,-0.18,10.06,True,True,False,False,False,tp_first,none
2025-03-27T09:00:00+00:00,london,2025,up,up,mid_high,mid_low,normal,normal,short,3,3040.0,0.18,-15.92,-10.06,False,False,False,True,True,sl_first,sl_first
2025-03-27T09:00:00+00:00,london,2025,up,up,mid_high,mid_low,normal,normal,long,6,3040.0,19.62,-6.54,12.21,True,True,False,False,False,tp_first,none
2025-03-27T09:00:00+00:00,london,2025,up,up,mid_high,mid_low,normal,normal,short,6,3040.0,6.54,-19.62,-12.21,False,False,False,True,True,sl_first,sl_first
2025-03-27T09:00:00+00:00,london,2025,up,up,mid_high,mid_low,normal,normal,long,12,3040.0,19.62,-6.54,16.35,True,True,False,False,False,tp_first,none
2025-03-27T09:00:00+00:00,london,2025,up,up,mid_high,mid_low,normal,normal,short,12,3040.0,6.54,-19.62,-16.35,False,False,False,True,True,sl_first,sl_first
2025-03-27T12:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,expanded,normal,long,3,3050.13,9.49,-16.67,2.08,False,False,False,True,True,sl_first,sl_first
2025-03-27T12:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,expanded,normal,short,3,3050.13,16.67,-9.49,-2.08,True,True,False,False,False,tp_first,none
2025-03-27T12:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,expanded,normal,long,6,3050.13,9.49,-16.67,5.79,False,False,False,True,True,sl_first,sl_first
2025-03-27T12:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,expanded,normal,short,6,3050.13,16.67,-9.49,-5.79,True,True,False,False,False,tp_first,none
2025-03-27T12:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,expanded,normal,long,12,3050.13,13.39,-16.67,11.86,True,False,False,True,True,sl_first,sl_first
2025-03-27T12:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,expanded,normal,short,12,3050.13,16.67,-13.39,-11.86,True,True,False,True,False,tp_first,none
2025-03-27T15:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,normal,normal,long,3,3052.08,5.53,-4.29,3.84,False,False,False,False,False,none,none
2025-03-27T15:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,normal,normal,short,3,3052.08,4.29,-5.53,-3.84,False,False,False,False,False,none,none
2025-03-27T15:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,normal,normal,long,6,3052.08,5.78,-4.29,4.27,False,False,False,False,False,none,none
2025-03-27T15:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,normal,normal,short,6,3052.08,4.29,-5.78,-4.27,False,False,False,False,False,none,none
2025-03-27T15:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,normal,normal,long,12,3052.08,25.41,-4.29,23.27,True,True,True,False,False,tp_first,tp_first
2025-03-27T15:00:00+00:00,london_ny_overlap,2025,up,up,mid_high,high,normal,normal,short,12,3052.08,4.29,-25.41,-23.27,False,False,False,True,True,sl_first,sl_first
2025-03-27T18:00:00+00:00,new_york,2025,up,up,mid_low,high,normal,normal,long,3,3055.89,1.97,-0.93,0.46,False,False,False,False,False,none,none
2025-03-27T18:00:00+00:00,new_york,2025,up,up,mid_low,high,normal,normal,short,3,3055.89,0.93,-1.97,-0.46,False,False,False,False,False,none,none
2025-03-27T18:00:00+00:00,new_york,2025,up,up,mid_low,high,normal,normal,long,6,3055.89,7.63,-1.69,6.1,False,False,False,False,False,none,none
2025-03-27T18:00:00+00:00,new_york,2025,up,up,mid_low,high,normal,normal,short,6,3055.89,1.69,-7.63,-6.1,False,False,False,False,False,none,none
2025-03-27T18:00:00+00:00,new_york,2025,up,up,mid_low,high,normal,normal,long,12,3055.89,29.01,-1.69,28.76,True,True,True,False,False,tp_first,tp_first
2025-03-27T18:00:00+00:00,new_york,2025,up,up,mid_low,high,normal,normal,short,12,3055.89,1.69,-29.01,-28.76,False,False,False,True,True,sl_first,sl_first
2025-03-27T22:00:00+00:00,other,2025,up,up,low,mid_high,normal,normal,long,3,3055.05,19.02,-0.85,18.88,True,True,False,False,False,tp_first,none
2025-03-27T22:00:00+00:00,other,2025,up,up,low,mid_high,normal,normal,short,3,3055.05,0.85,-19.02,-18.88,False,False,False,True,True,sl_first,sl_first
2025-03-27T22:00:00+00:00,other,2025,up,up,low,mid_high,normal,normal,long,6,3055.05,22.44,-0.85,18.88,True,True,False,False,False,tp_first,none
2025-03-27T22:00:00+00:00,other,2025,up,up,low,mid_high,normal,normal,short,6,3055.05,0.85,-22.44,-18.88,False,False,False,True,True,sl_first,sl_first
2025-03-27T22:00:00+00:00,other,2025,up,up,low,mid_high,normal,normal,long,12,3055.05,30.96,-0.85,19.21,True,True,True,False,False,tp_first,tp_first
2025-03-27T22:00:00+00:00,other,2025,up,up,low,mid_high,normal,normal,short,12,3055.05,0.85,-30.96,-19.21,False,False,False,True,True,sl_first,sl_first
2025-03-28T01:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,long,3,3073.93,3.56,-4.2,0.0,False,False,False,False,False,none,none
2025-03-28T01:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,short,3,3073.93,4.2,-3.56,0.0,False,False,False,False,False,none,none
2025-03-28T01:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,long,6,3073.93,12.08,-4.2,5.35,True,False,False,False,False,none,none
2025-03-28T01:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,short,6,3073.93,4.2,-12.08,-5.35,False,False,False,True,False,none,none
2025-03-28T01:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,long,12,3073.93,12.08,-7.69,9.49,True,False,False,False,False,none,none
2025-03-28T01:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,short,12,3073.93,7.69,-12.08,-9.49,False,False,False,True,False,none,none
2025-03-28T04:00:00+00:00,asia,2025,up,up,low,high,normal,normal,long,3,3073.89,12.12,-1.39,5.39,True,False,False,False,False,none,none
2025-03-28T04:00:00+00:00,asia,2025,up,up,low,high,normal,normal,short,3,3073.89,1.39,-12.12,-5.39,False,False,False,True,False,none,none
2025-03-28T04:00:00+00:00,asia,2025,up,up,low,high,normal,normal,long,6,3073.89,12.12,-7.65,0.37,True,False,False,False,False,none,none
2025-03-28T04:00:00+00:00,asia,2025,up,up,low,high,normal,normal,short,6,3073.89,7.65,-12.12,-0.37,False,False,False,True,False,none,none
2025-03-28T04:00:00+00:00,asia,2025,up,up,low,high,normal,normal,long,12,3073.89,12.91,-7.65,9.98,True,False,False,False,False,none,none
2025-03-28T04:00:00+00:00,asia,2025,up,up,low,high,normal,normal,short,12,3073.89,7.65,-12.91,-9.98,False,False,False,True,False,none,none
2025-03-28T07:00:00+00:00,london,2025,up,up,mid_high,high,expanded,normal,long,3,3079.27,2.01,-13.03,-5.01,False,False,False,True,False,none,none
2025-03-28T07:00:00+00:00,london,2025,up,up,mid_high,high,expanded,normal,short,3,3079.27,13.03,-2.01,5.01,True,False,False,False,False,none,none
2025-03-28T07:00:00+00:00,london,2025,up,up,mid_high,high,expanded,normal,long,6,3079.27,4.8,-13.03,4.15,False,False,False,True,False,none,none
2025-03-28T07:00:00+00:00,london,2025,up,up,mid_high,high,expanded,normal,short,6,3079.27,13.03,-4.8,-4.15,True,False,False,False,False,none,none
2025-03-28T07:00:00+00:00,london,2025,up,up,mid_high,high,expanded,normal,long,12,3079.27,7.53,-13.03,1.59,False,False,False,True,False,none,none
2025-03-28T07:00:00+00:00,london,2025,up,up,mid_high,high,expanded,normal,short,12,3079.27,13.03,-7.53,-1.59,True,False,False,False,False,none,none
2025-03-28T10:00:00+00:00,london,2025,up,up,mid_high,high,normal,normal,long,3,3074.21,9.86,-3.4,9.21,False,False,False,False,False,none,none
2025-03-28T10:00:00+00:00,london,2025,up,up,mid_high,high,normal,normal,short,3,3074.21,3.4,-9.86,-9.21,False,False,False,False,False,none,none
2025-03-28T10:00:00+00:00,london,2025,up,up,mid_high,high,normal,normal,long,6,3074.21,12.59,-6.88,9.66,True,False,False,False,False,none,none
2025-03-28T10:00:00+00:00,london,2025,up,up,mid_high,high,normal,normal,short,6,3074.21,6.88,-12.59,-9.66,False,False,False,True,False,none,none
2025-03-28T10:00:00+00:00,london,2025,up,up,mid_high,high,normal,normal,long,12,3074.21,12.59,-6.88,10.85,True,False,False,False,False,none,none
2025-03-28T10:00:00+00:00,london,2025,up,up,mid_high,high,normal,normal,short,12,3074.21,6.88,-12.59,-10.85,False,False,False,True,False,none,none
2025-03-28T13:00:00+00:00,london_ny_overlap,2025,up,up,high,mid_high,expanded,normal,long,3,3083.3,3.5,-15.97,0.57,False,False,False,True,True,sl_first,sl_first
2025-03-28T13:00:00+00:00,london_ny_overlap,2025,up,up,high,mid_high,expanded,normal,short,3,3083.3,15.97,-3.5,-0.57,True,True,False,False,False,tp_first,none
2025-03-28T13:00:00+00:00,london_ny_overlap,2025,up,up,high,mid_high,expanded,normal,long,6,3083.3,3.5,-15.97,-2.44,False,False,False,True,True,sl_first,sl_first
2025-03-28T13:00:00+00:00,london_ny_overlap,2025,up,up,high,mid_high,expanded,normal,short,6,3083.3,15.97,-3.5,2.44,True,True,False,False,False,tp_first,none
2025-03-28T13:00:00+00:00,london_ny_overlap,2025,up,up,high,mid_high,expanded,normal,long,12,3083.3,3.5,-15.97,1.76,False,False,False,True,True,sl_first,sl_first
2025-03-28T13:00:00+00:00,london_ny_overlap,2025,up,up,high,mid_high,expanded,normal,short,12,3083.3,15.97,-3.5,-1.76,True,True,False,False,False,tp_first,none
2025-03-28T16:00:00+00:00,new_york,2025,up,up,mid_low,mid_high,normal,normal,long,3,3083.84,2.12,-10.28,-2.98,False,False,False,True,False,none,none
2025-03-28T16:00:00+00:00,new_york,2025,up,up,mid_low,mid_high,normal,normal,short,3,3083.84,10.28,-2.12,2.98,True,False,False,False,False,none,none
2025-03-28T16:00:00+00:00,new_york,2025,up,up,mid_low,mid_high,normal,normal,long,6,3083.84,2.79,-10.28,1.22,False,False,False,True,False,none,none
2025-03-28T16:00:00+00:00,new_york,2025,up,up,mid_low,mid_high,normal,normal,short,6,3083.84,10.28,-2.79,-1.22,True,False,False,False,False,none,none
2025-03-28T16:00:00+00:00,new_york,2025,up,up,mid_low,mid_high,normal,normal,long,12,3083.84,2.79,-10.28,1.22,False,False,False,True,False,none,none
2025-03-28T16:00:00+00:00,new_york,2025,up,up,mid_low,mid_high,normal,normal,short,12,3083.84,10.28,-2.79,-1.22,True,False,False,False,False,none,none
2025-03-28T19:00:00+00:00,new_york,2025,up,up,low,mid_low,normal,normal,long,3,3080.82,5.81,0.0,4.24,False,False,False,False,False,none,none
2025-03-28T19:00:00+00:00,new_york,2025,up,up,low,mid_low,normal,normal,short,3,3080.82,0.0,-5.81,-4.24,False,False,False,False,False,none,none
2025-03-28T19:00:00+00:00,new_york,2025,up,up,low,mid_low,normal,normal,long,6,3080.82,5.81,0.0,4.24,False,False,False,False,False,none,none
2025-03-28T19:00:00+00:00,new_york,2025,up,up,low,mid_low,normal,normal,short,6,3080.82,0.0,-5.81,-4.24,False,False,False,False,False,none,none
2025-03-28T19:00:00+00:00,new_york,2025,up,up,low,mid_low,normal,normal,long,12,3080.82,5.81,0.0,4.24,False,False,False,False,False,none,none
2025-03-28T19:00:00+00:00,new_york,2025,up,up,low,mid_low,normal,normal,short,12,3080.82,0.0,-5.81,-4.24,False,False,False,False,False,none,none
2025-03-31T00:00:00+00:00,asia,2025,up,up,low,mid_high,normal,normal,long,3,3089.14,18.06,-12.31,17.59,True,True,False,True,False,tp_first,none
2025-03-31T00:00:00+00:00,asia,2025,up,up,low,mid_high,normal,normal,short,3,3089.14,12.31,-18.06,-17.59,True,False,False,True,True,sl_first,sl_first
2025-03-31T00:00:00+00:00,asia,2025,up,up,low,mid_high,normal,normal,long,6,3089.14,30.64,-12.31,27.42,True,True,True,True,False,tp_first,tp_first
2025-03-31T00:00:00+00:00,asia,2025,up,up,low,mid_high,normal,normal,short,6,3089.14,12.31,-30.64,-27.42,True,False,False,True,True,sl_first,sl_first
2025-03-31T00:00:00+00:00,asia,2025,up,up,low,mid_high,normal,normal,long,12,3089.14,39.11,-12.31,30.35,True,True,True,True,False,tp_first,tp_first
2025-03-31T00:00:00+00:00,asia,2025,up,up,low,mid_high,normal,normal,short,12,3089.14,12.31,-39.11,-30.35,True,False,False,True,True,sl_first,sl_first
2025-03-31T03:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,long,3,3106.69,13.09,-1.4,9.87,True,False,False,False,False,none,none
2025-03-31T03:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,short,3,3106.69,1.4,-13.09,-9.87,False,False,False,True,False,none,none
2025-03-31T03:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,long,6,3106.69,21.56,-1.4,15.56,True,True,False,False,False,tp_first,none
2025-03-31T03:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,short,6,3106.69,1.4,-21.56,-15.56,False,False,False,True,True,sl_first,sl_first
2025-03-31T03:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,long,12,3106.69,21.56,-6.75,16.45,True,True,False,False,False,tp_first,none
2025-03-31T03:00:00+00:00,asia,2025,up,up,high,mid_high,expanded,normal,short,12,3106.69,6.75,-21.56,-16.45,False,False,False,True,True,sl_first,sl_first
2025-03-31T06:00:00+00:00,london,2025,up,up,high,high,expanded,normal,long,3,3116.57,11.68,-3.0,5.68,True,False,False,False,False,none,none
