stage,decision_scope,promotion,candidate,family,side,horizon_hours,horizon_bars,lookback_hours,trigger_type,threshold,event_source,bar_index,entry_ts,exit_ts,entry_close,exit_close,final_bps,cost_stressed_final_bps,mfe_bps,mae_bps,touch_target_50bps,touch_target_100bps,touch_target_150bps,touch_stop_50bps,touch_stop_100bps,touch_stop_150bps,trigger_severity,hour_utc,session_utc,weekday,year,month,spread,spread_roll_median_24,spread_roll_median_120,spread_z240,atr24_bps,atr72_bps,ret1_bps,ret24_bps,ret72_bps,ret120_bps,source_stage39b_residual_bps,source_stage39b_event_clock_n,source_stage39b_median_mae_bps,source_stage39b_median_mfe_bps,spread_regime,prior_ret24_regime,prior_ret72_regime,atr24_bucket,trigger_severity_bucket
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,25310,2026-05-27 13:00:00+00:00,2026-06-01 12:00:00+00:00,4445.54,4495.83,113.12461478245606,105.12461478245606,336.74199309870147,-177.5487342370108,True,True,True,True,True,True,3.416298738393643,13,NY_13_19,Wednesday,2026,5,,,,,40.710276257204086,35.836285869452325,-99.02004454342972,-195.96859562455825,-152.83949195266877,-109.08718742838496,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,25482,2026-06-05 16:00:00+00:00,2026-06-10 16:00:00+00:00,4365.74,4179.35,-426.93793033941387,-434.93793033941387,30.34995212724434,-536.999454846142,False,False,False,True,True,True,3.4781527193038726,16,NY_13_19,Friday,2026,6,,,,,41.707954723460766,40.87673320913729,-90.81314191681345,-288.77381238377575,-303.95771332119347,-434.5463588419984,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,25562,2026-06-11 01:00:00+00:00,2026-06-16 04:00:00+00:00,4046.32,4313.45,660.1801142766761,652.1801142766761,797.7124893730614,-55.729650645525155,True,True,True,True,False,False,2.5453627002218004,1,ASIA_00_06,Thursday,2026,6,,,,,68.92117358579665,54.67659263313564,-61.06337720267807,-499.7898661482569,-627.44371351802,-921.6510249915289,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,35,2022-05-03 10:00:00+00:00,2022-05-06 10:00:00+00:00,1855.49,1873.94,99.43465068526392,91.43465068526392,291.51329298460206,-28.402201035845344,True,True,True,False,False,False,0.952247795224779,10,LONDON_07_12,Tuesday,2022,5,,,,,30.559976247021922,28.222897837038484,-17.592373410230124,-152.37235962212048,,,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NA,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,132,2022-05-09 11:00:00+00:00,2022-05-12 11:00:00+00:00,1865.4,1846.99,-98.69196955076708,-106.69196955076708,31.682212930201903,-179.6397555484075,False,False,False,True,True,True,0.970562390158169,11,LONDON_07_12,Monday,2022,5,,,,,28.153977378505303,31.73855907306408,-22.83825487920277,-86.3603752026143,-15.629014301618005,-75.75918792960378,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,212,2022-05-12 19:00:00+00:00,2022-05-17 19:00:00+00:00,1825.29,1821.08,-23.064828054720763,-31.064828054720763,58.12774956308387,-212.02110349588298,True,False,False,True,True,True,0.961072664359864,19,NY_13_19,Thursday,2022,5,,,,,32.435046483902035,31.920531201619244,-55.137544199934666,-144.38211044097594,-190.7791851847873,-271.81299266104907,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,507,2022-05-31 03:00:00+00:00,2022-06-03 03:00:00+00:00,1846.26,1873.09,145.32081072004877,137.32081072004877,149.49140424425522,-97.38606696781615,True,True,False,True,False,False,0.9804687500000049,3,ASIA_00_06,Tuesday,2022,5,,,,,19.662361106258448,20.75626528337732,-32.23141834437393,-18.705533810522425,-40.888102533119806,-40.189673681427784,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,619,2022-06-06 19:00:00+00:00,2022-06-09 19:00:00+00:00,1842.11,1848.48,34.57991108023029,26.57991108023029,93.96832979572389,-28.554212289167992,True,False,False,False,False,False,0.9778256852479272,19,NY_13_19,Monday,2022,6,,,,,17.552584166050867,18.394010057586016,-6.726883120405924,-46.36108694595076,-28.74278723841939,-72.11033204167161,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,741,2022-06-13 21:00:00+00:00,2022-06-16 21:00:00+00:00,1825.65,1849.12,128.5569523183505,120.55695231835051,147.34478131076534,-113.6033741407172,True,True,False,True,True,False,0.9587610300738306,21,LATE_20_23,Monday,2022,6,,,,,31.42340021578241,27.62820056374281,-15.641150444897223,-254.15585663495665,-147.86433177733983,-85.04814507062864,8.96,145,-76.42,123.1,NA,DOWN_EXTREME_LE_-200BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,876,2022-06-21 13:00:00+00:00,2022-06-24 13:00:00+00:00,1833.26,1825.01,-45.001800072003164,-53.001800072003164,78.60314412576619,-66.92994992526957,True,False,False,True,False,False,0.9592337917485299,13,NY_13_19,Tuesday,2022,6,,,,,17.131214583285054,24.88127856357957,-21.011147883643886,-39.87830055416697,18.471156578572234,51.75949380969547,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,950,2022-06-24 15:00:00+00:00,2022-06-29 15:00:00+00:00,1821.86,1831.12,50.827176621695,42.827176621695,104.12435642694895,-54.614514836485164,True,True,False,True,False,False,0.9673913043478303,15,NY_13_19,Friday,2022,6,,,,,24.589608327874757,24.061564425175234,-15.454764671066767,-65.21905094284075,-77.28547697502863,-139.9029068414426,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1044,2022-06-30 13:00:00+00:00,2022-07-05 14:00:00+00:00,1810.16,1797.97,-67.3421134043406,-75.3421134043406,80.93207230299937,-142.9155433773821,True,False,False,True,True,False,0.9865217391304273,13,NY_13_19,Thursday,2022,6,,,,,20.089864640901315,19.157014181523888,-14.61818944070159,-79.90179422821875,-147.23412130349777,-104.30561326015165,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1118,2022-07-05 16:00:00+00:00,2022-07-08 16:00:00+00:00,1786.08,1736.71,-276.4153901281008,-284.4153901281008,0.0,-302.3380811609777,False,False,False,True,True,True,0.9722318639361348,16,NY_13_19,Tuesday,2022,7,,,,,20.208671469787486,24.423119319175534,-78.65617917610979,-118.06884952031194,-198.92116137033344,-198.75980903254154,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1220,2022-07-11 22:00:00+00:00,2022-07-14 22:00:00+00:00,1732.02,1708.89,-133.54349256936905,-141.54349256936905,76.44253530559641,-199.82448239627692,True,False,False,True,True,True,0.9580552907531034,22,LATE_20_23,Monday,2022,7,,,,,20.840351728872562,24.161028117143783,-16.024902005994377,-52.95077071512222,-41.62689879603998,-415.8965902677103,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1386,2022-07-20 20:00:00+00:00,2022-07-25 20:00:00+00:00,1699.95,1719.11,112.7091973293326,104.7091973293326,230.4185417218152,-113.00332362716547,True,True,True,True,True,False,0.9913560237709302,20,LATE_20_23,Wednesday,2022,7,,,,,20.406270241091356,21.5294057694761,-16.50261927693797,-63.30445761582371,-28.273608756606006,-227.92595999080123,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1837,2022-08-16 15:00:00+00:00,2022-08-19 15:00:00+00:00,1771.58,1756.25,-86.5329254112146,-94.5329254112146,59.49491414443564,-123.84425202361604,True,False,False,True,True,False,0.9915502112447192,15,NY_13_19,Tuesday,2022,8,,,,,17.157763081403512,21.17959908565824,-24.04482360559679,-45.40193070586618,-139.3179376715037,-123.59581881533188,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,1915,2022-08-19 21:00:00+00:00,2022-08-24 21:00:00+00:00,1746.52,1749.53,17.234271580055527,9.234271580055527,53.07697592927596,-108.27245035842759,True,False,False,True,True,False,0.9651031894934311,21,LATE_20_23,Friday,2022,8,,,,,19.42220319716309,19.728675527232543,-16.976375972426183,-73.31961669186482,-170.97191738420946,-303.3062210254567,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2038,2022-08-29 00:00:00+00:00,2022-09-01 00:00:00+00:00,1734.63,1708.86,-148.56194116324662,-156.56194116324662,61.626975205086865,-155.42219378195998,True,False,False,True,True,True,0.9507282305546902,0,ASIA_00_06,Monday,2022,8,42.0,,,,24.08996430662927,20.879562919001533,-6.107081333648345,-122.93448429012255,-64.32359983045477,-62.50214833232071,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2110,2022-09-01 00:00:00+00:00,2022-09-06 00:00:00+00:00,1708.86,1713.73,28.49853118453316,20.49853118453316,52.31557880692517,-118.38301557763553,True,False,False,True,True,False,0.9635639926515667,0,ASIA_00_06,Thursday,2022,9,42.0,,,,22.34882384296694,22.670519084670147,-11.923549009293932,-83.33236615174044,-148.56194116324662,-239.88211507487756,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2201,2022-09-06 19:00:00+00:00,2022-09-09 19:00:00+00:00,1701.36,1719.9,108.97164621244349,100.97164621244349,164.1040109089209,-59.834485352893154,True,True,True,True,False,False,0.9824424502536161,19,NY_13_19,Tuesday,2022,9,,,,,24.809788549613643,21.198280856796572,-8.867382712713923,-61.91733451716197,38.58816865507819,-131.66595130099878,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2317,2022-09-13 15:00:00+00:00,2022-09-16 15:00:00+00:00,1703.64,1660.14,-255.33563428893459,-263.33563428893456,33.692564156746485,-291.78699725294075,False,False,False,True,True,True,0.9787234042553172,15,NY_13_19,Tuesday,2022,9,,,,,26.93501230697721,24.515704730991317,-149.97860752321236,-149.75080079096094,-70.06050149796606,-23.307293191692224,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2515,2022-09-23 21:00:00+00:00,2022-09-28 21:00:00+00:00,1640.22,1661.69,130.8970747826521,122.89707478265211,136.38414359049332,-156.13759129872952,True,True,False,True,True,True,0.9862327909887342,21,LATE_20_23,Friday,2022,9,,,,,32.39742241151281,34.01612444494124,-25.358947694890112,-177.4410875228305,-142.19775464576867,-211.32350220514073,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2763,2022-10-10 05:00:00+00:00,2022-10-13 05:00:00+00:00,1691.49,1669.75,-128.52573766324315,-136.52573766324315,0.6503142200076084,-181.20118948382836,False,False,False,True,True,True,0.9691075514874161,5,ASIA_00_06,Monday,2022,10,,,,,31.69466303826133,29.559222057534694,-14.345423632757814,-117.60788025379387,-163.75425231878626,168.62646082816292,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2875,2022-10-14 21:00:00+00:00,2022-10-19 21:00:00+00:00,1642.2,1628.14,-85.61685543782671,-93.61685543782671,158.62866885884674,-88.5397637315799,True,True,True,True,False,False,0.9597411933860517,21,LATE_20_23,Friday,2022,10,,,,,34.65800531181275,32.34020607989632,-17.38538411972801,-149.3020772723719,-149.71568415748982,-320.86948321388144,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,2947,2022-10-19 21:00:00+00:00,2022-10-24 21:00:00+00:00,1628.14,1650.67,138.37876349699573,130.37876349699573,258.94579090250056,-68.298794943924,True,True,True,True,False,False,0.9854765506807861,21,LATE_20_23,Wednesday,2022,10,,,,,24.556506220258964,25.613698802713053,-1.2282447154754461,-133.14263897558186,-85.61685543782671,-266.10468418377997,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,3129,2022-10-31 10:00:00+00:00,2022-11-03 10:00:00+00:00,1636.98,1627.04,-60.72157265207934,-68.72157265207935,197.55891947366376,-76.42121467580587,True,True,True,True,False,False,0.952776005105296,10,LONDON_07_12,Monday,2022,10,,,,,25.990006962821596,25.893898725613592,-24.558046568881053,-81.13332161878817,-214.24899271888177,-64.45739257101124,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,3203,2022-11-03 12:00:00+00:00,2022-11-08 12:00:00+00:00,1621.27,1670.3,302.4172408050485,294.4172408050485,372.6091274124621,-29.729779740573782,True,True,True,False,False,False,0.9675795408779722,12,LONDON_07_12,Thursday,2022,11,,,,,32.18351895251852,25.978918078359676,-16.502971150590405,-204.75361898547595,-111.67494114346366,-237.8414831674469,8.96,145,-76.42,123.1,NA,DOWN_EXTREME_LE_-200BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,3436,2022-11-17 05:00:00+00:00,2022-11-22 05:00:00+00:00,1763.81,1744.14,-111.51994829375012,-119.51994829375012,39.63011889035695,-178.25049183302076,False,False,False,True,True,True,0.9619495510902147,5,ASIA_00_06,Thursday,2022,11,,,,,23.28505726509157,27.08850301122697,-20.142924232050554,-44.58969018631742,2.9490327739623012,319.20432938423284,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,3615,2022-11-28 19:00:00+00:00,2022-12-01 19:00:00+00:00,1742.45,1801.39,338.2593474705153,330.2593474705153,352.4921805503744,-17.618869981921303,True,True,True,False,False,False,0.968275862068963,19,NY_13_19,Monday,2022,11,,,,,26.64675369158424,21.012319286189204,-14.555957340729453,-44.28065363958456,0.401749331373491,7.236430257466786,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,3734,2022-12-05 18:00:00+00:00,2022-12-08 18:00:00+00:00,1773.21,1789.68,92.88239971577016,84.88239971577016,121.13624443805371,-42.40896453324705,True,True,False,False,False,False,0.9639283833596599,18,NY_13_19,Monday,2022,12,,,,,26.14733678492455,28.786177414879276,-25.706217867227377,-123.48360792701297,120.83057464441494,161.7201244706279,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,UP_MODERATE_75_200BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,3856,2022-12-12 20:00:00+00:00,2022-12-15 20:00:00+00:00,1780.29,1778.31,-11.121783529649543,-19.12178352964954,247.43159822276039,-37.184953013272846,True,True,True,False,False,False,0.951708766716198,20,LATE_20_23,Monday,2022,12,,,,,20.378766775884582,21.34171717139795,-14.134989146347143,-100.37034153719482,-42.84236136357311,77.49349032039055,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,4045,2022-12-22 17:00:00+00:00,2022-12-28 17:00:00+00:00,1795.4,1798.01,14.53715049571036,6.53715049571036,210.03676061044808,-59.70814303219329,True,True,True,True,False,False,0.9631776338220202,17,NY_13_19,Thursday,2022,12,,,,,22.43089419465642,22.43190654589939,-38.28441435942853,-122.73685021263026,52.91301548195682,93.20785689389766,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,4238,2023-01-05 17:00:00+00:00,2023-01-10 17:00:00+00:00,1826.72,1875.55,267.30971358500443,259.30971358500443,298.786896732941,-6.67863712008443,True,True,True,False,False,False,0.9547839120659518,17,NY_13_19,Thursday,2023,1,,,,,29.02908019522401,29.91871737768847,-41.10649526239407,-166.3948148985539,58.69850115084452,135.26859527059233,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,4441,2023-01-18 05:00:00+00:00,2023-01-23 05:00:00+00:00,1899.95,1930.5,160.7937050975017,152.7937050975017,196.79465249085482,-18.52680333693013,True,True,True,False,False,False,0.9697071693032618,5,ASIA_00_06,Wednesday,2023,1,,,,,23.979429807326053,23.882177982957323,-20.95654274819614,-53.08650377730872,10.168491375222022,133.9854813503094,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
