variant,family,side,trend_dist,pullback,slope_min,sma50_dist,horizon_bars,horizon_minutes,cooldown_bars,signal_dt,entry_dt,exit_dt,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,hour,ema20_m15,sma20_slope5,h1_close_minus_sma20,h1_close_minus_sma50
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-01 14:30:00+00:00,2026-05-01 14:45:00+00:00,2026-05-01 16:45:00+00:00,4572.51,m15_exact_open,4603.73,-31.22,-31.57,-31.92,-32.62,-0.08,36.62,14,4577.2513174547,-13.806499999999687,-41.65549999999985,-20.76640000000043
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-04 15:30:00+00:00,2026-05-04 15:45:00+00:00,2026-05-04 17:45:00+00:00,4569.25,m15_exact_open,4575.76,-6.51,-6.86,-7.21,-7.91,15.87,13.75,15,4569.775375475887,-14.152500000000146,-41.71799999999985,-48.92860000000019
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-11 12:00:00+00:00,2026-05-11 12:15:00+00:00,2026-05-11 14:15:00+00:00,4666.54,m15_exact_open,4668.28,-1.74,-2.09,-2.44,-3.14,16.16,5.48,12,4672.834895301329,-14.160499999999956,-25.344500000000153,-42.34280000000035
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-12 14:30:00+00:00,2026-05-12 14:45:00+00:00,2026-05-12 16:45:00+00:00,4700.92,m15_exact_open,4699.71,1.21,0.86,0.51,-0.19,21.54,10.41,14,4701.11328369259,-0.2110000000011496,-33.061499999999796,-15.437600000000202
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-15 14:30:00+00:00,2026-05-15 14:45:00+00:00,2026-05-15 16:45:00+00:00,4559.58,m15_exact_open,4511.94,47.64,47.29,46.94,46.24,48.0,-0.99,14,4564.854447107643,-32.64899999999943,-54.03200000000015,-96.74319999999989
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-19 12:00:00+00:00,2026-05-19 12:15:00+00:00,2026-05-19 14:15:00+00:00,4541.31,m15_exact_open,4536.71,4.6,4.25,3.9,3.2,15.94,6.4,12,4545.938454978011,-2.1334999999999127,-14.413500000000568,-7.319599999999809
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-19 15:00:00+00:00,2026-05-19 15:15:00+00:00,2026-05-19 17:15:00+00:00,4528.48,m15_exact_open,4496.19,32.29,31.94,31.59,30.89,63.64,18.37,15,4540.340985431589,-3.979000000000269,-24.511999999999716,-18.823999999999614
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-26 14:30:00+00:00,2026-05-26 14:45:00+00:00,2026-05-26 16:45:00+00:00,4519.7,m15_exact_open,4528.0,-8.3,-8.65,-9.0,-9.7,19.28,11.56,14,4528.574939713122,-9.16400000000067,-14.542499999999563,-12.22320000000036
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-27 13:00:00+00:00,2026-05-27 13:15:00+00:00,2026-05-27 15:15:00+00:00,4489.0,m15_exact_open,4429.31,59.69,59.34,58.99,58.29,64.1,-3.21,13,4492.206305919093,-7.603500000000167,-14.99499999999989,-41.91519999999946
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-28 12:00:00+00:00,2026-05-28 12:15:00+00:00,2026-05-28 14:15:00+00:00,4387.81,m15_exact_open,4389.24,-1.43,-1.78,-2.13,-2.83,12.32,16.01,12,4389.85425854702,-18.398999999999432,-35.31800000000021,-82.42119999999977
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-05-28 15:00:00+00:00,2026-05-28 15:15:00+00:00,2026-05-28 17:15:00+00:00,4388.29,m15_exact_open,4455.63,-67.34,-67.69,-68.04,-68.74,8.75,78.59,15,4389.520449489698,-10.693499999999403,-28.209500000000844,-73.55360000000019
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-06-01 12:30:00+00:00,2026-06-01 12:45:00+00:00,2026-06-01 14:45:00+00:00,4496.09,m15_exact_open,4507.52,-11.43,-11.78,-12.13,-12.83,2.28,16.62,12,4505.590904985669,-6.330500000000029,-33.831999999999425,-6.160399999999754
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-06-01 15:30:00+00:00,2026-06-01 15:45:00+00:00,2026-06-01 17:45:00+00:00,4498.55,m15_exact_open,4458.5,40.05,39.7,39.35,38.65,51.01,9.65,15,4504.475559159871,-12.4399999999996,-18.046000000000276,-6.914200000000164
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-06-03 12:15:00+00:00,2026-06-03 12:30:00+00:00,2026-06-03 14:30:00+00:00,4448.98,m15_exact_open,4465.9,-16.92,-17.27,-17.62,-18.32,10.19,18.88,12,4460.307973433716,-17.310999999998785,-36.0,-47.09439999999995
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-06-03 16:00:00+00:00,2026-06-03 16:15:00+00:00,2026-06-03 18:15:00+00:00,4457.86,m15_exact_open,4446.31,11.55,11.2,10.85,10.15,31.58,4.99,16,4458.102457147778,-12.649999999998727,-13.168000000000575,-29.66439999999966
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-06-08 12:45:00+00:00,2026-06-08 13:00:00+00:00,2026-06-08 15:00:00+00:00,4297.09,m15_exact_open,4333.79,-36.7,-37.05,-37.4,-38.1,11.05,36.86,12,4297.965863730615,-33.70250000000033,-31.89350000000013,-114.94460000000072
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-06-10 14:00:00+00:00,2026-06-10 14:15:00+00:00,2026-06-10 16:15:00+00:00,4173.93,m15_exact_open,4142.63,31.3,30.95,30.6,29.9,42.63,-0.3,14,4177.019936549266,-39.60749999999916,-45.022500000000036,-110.69979999999941
trend_pullback_short_td12.5_pb2_slope0_sma505_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,5.0,8,120,4,2026-06-11 12:00:00+00:00,2026-06-11 12:15:00+00:00,2026-06-11 14:15:00+00:00,4084.05,m15_exact_open,4085.99,-1.94,-2.29,-2.64,-3.34,6.67,12.18,12,4091.819300628877,-19.149999999999636,-13.527999999999793,-105.7813999999994
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-05-09 15:00:00+00:00,2022-05-09 15:15:00+00:00,2022-05-09 17:15:00+00:00,1860.72,m15_exact_open,1862.63,-1.91,-2.26,-2.61,-3.31,-0.5,10.59,15,1863.7846992297889,-4.612999999999829,-14.111000000000104,-17.455000000000155
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-07-14 14:30:00+00:00,2022-07-14 14:45:00+00:00,2022-07-14 16:45:00+00:00,1715.22,m15_exact_open,1698.22,17.0,16.65,16.3,15.6,17.29,0.09,14,1716.8859391346598,-2.752499999999827,-17.664999999999964,-17.701399999999694
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-08-15 15:45:00+00:00,2022-08-15 16:00:00+00:00,2022-08-15 18:00:00+00:00,1779.58,m15_exact_open,1779.26,0.32,-0.03,-0.38,-1.08,3.99,2.96,15,1780.548102108802,-2.9890000000000327,-18.614500000000135,-16.810600000000022
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-09-23 16:30:00+00:00,2022-09-23 16:45:00+00:00,2022-09-23 18:45:00+00:00,1652.34,m15_exact_open,1647.89,4.45,4.1,3.75,3.05,10.95,-3.46,16,1653.0279102123457,-5.552000000000135,-17.958499999999958,-19.097800000000007
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-10-10 12:15:00+00:00,2022-10-10 12:30:00+00:00,2022-10-10 14:30:00+00:00,1683.84,m15_exact_open,1680.59,3.25,2.9,2.55,1.85,6.44,-2.4,12,1685.0483769741,-5.903499999999667,-13.257000000000062,-24.206800000000158
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-10-10 15:45:00+00:00,2022-10-10 16:00:00+00:00,2022-10-10 18:00:00+00:00,1676.4,m15_exact_open,1667.15,9.25,8.9,8.55,7.85,10.78,2.02,15,1679.6199782290164,-5.535000000000082,-13.736499999999978,-25.63079999999991
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-10-19 15:45:00+00:00,2022-10-19 16:00:00+00:00,2022-10-19 18:00:00+00:00,1634.56,m15_exact_open,1633.88,0.68,0.33,-0.02,-0.72,3.4,2.96,15,1636.797151362983,-3.481499999999869,-12.626500000000078,-16.965199999999868
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-10-28 16:15:00+00:00,2022-10-28 16:30:00+00:00,2022-10-28 18:30:00+00:00,1646.41,m15_exact_open,1640.89,5.52,5.17,4.82,4.12,8.59,2.62,16,1649.4621948339293,-2.7260000000001128,-13.134499999999889,-16.65280000000007
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-11-03 14:30:00+00:00,2022-11-03 14:45:00+00:00,2022-11-03 16:45:00+00:00,1620.48,m15_exact_open,1625.52,-5.04,-5.39,-5.74,-6.44,3.44,6.19,14,1623.4668399462955,-6.94849999999974,-15.150000000000091,-24.072400000000016
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2022-12-15 13:30:00+00:00,2022-12-15 13:45:00+00:00,2022-12-15 15:45:00+00:00,1779.07,m15_exact_open,1779.83,-0.76,-1.11,-1.46,-2.16,5.4,2.18,13,1781.8534185481176,-6.163000000000011,-19.894000000000005,-25.3134
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2023-02-15 12:15:00+00:00,2023-02-15 12:30:00+00:00,2023-02-15 14:30:00+00:00,1837.16,m15_exact_open,1835.51,1.65,1.3,0.95,0.25,3.93,-0.18,12,1839.2090370269839,-5.691000000000031,-14.525999999999613,-19.386999999999944
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2023-03-27 15:30:00+00:00,2023-03-27 15:45:00+00:00,2023-03-27 17:45:00+00:00,1957.85,m15_exact_open,1956.18,1.67,1.32,0.97,0.27,13.89,-1.24,15,1958.2610209979402,-6.929000000000087,-17.160499999999956,-28.45139999999992
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2023-04-19 15:30:00+00:00,2023-04-19 15:45:00+00:00,2023-04-19 17:45:00+00:00,1977.9,m15_exact_open,1993.37,-15.47,-15.82,-16.17,-16.87,0.3,18.02,15,1978.0590469213612,-6.588000000000193,-26.81749999999988,-27.855000000000018
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2023-11-07 15:45:00+00:00,2023-11-07 16:00:00+00:00,2023-11-07 18:00:00+00:00,1963.56,m15_exact_open,1963.96,-0.4,-0.75,-1.1,-1.8,3.41,3.52,15,1963.7838449989742,-4.898499999999785,-13.604000000000042,-23.166800000000194
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-01-08 15:00:00+00:00,2024-01-08 15:15:00+00:00,2024-01-08 17:15:00+00:00,2024.53,m15_exact_open,2028.82,-4.29,-4.64,-4.99,-5.69,6.34,5.55,15,2025.3943889044745,-5.348000000000411,-12.584999999999809,-16.608200000000124
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-02-05 16:45:00+00:00,2024-02-05 17:00:00+00:00,2024-02-05 19:00:00+00:00,2020.31,m15_exact_open,2022.64,-2.33,-2.68,-3.03,-3.73,5.0,2.36,16,2021.5215256855881,-3.4060000000001764,-15.490499999999884,-26.81320000000005
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-04-10 16:00:00+00:00,2024-04-10 16:15:00+00:00,2024-04-10 18:15:00+00:00,2335.81,m15_exact_open,2333.55,2.26,1.91,1.56,0.86,16.6,16.31,16,2346.5692407780575,-0.6114999999999782,-15.203499999999622,-10.118599999999788
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-04-22 12:00:00+00:00,2024-04-22 12:15:00+00:00,2024-04-22 14:15:00+00:00,2359.87,m15_exact_open,2348.28,11.59,11.24,10.89,10.19,12.51,3.59,12,2363.3582021386246,-5.050500000000284,-20.078999999999724,-22.570400000000063
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-04-23 14:00:00+00:00,2024-04-23 14:15:00+00:00,2024-04-23 16:15:00+00:00,2302.34,m15_exact_open,2312.63,-10.29,-10.64,-10.99,-11.69,2.41,11.2,14,2302.6783859465404,-10.05099999999993,-14.376999999999953,-48.379799999999705
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-04-30 12:30:00+00:00,2024-04-30 12:45:00+00:00,2024-04-30 14:45:00+00:00,2314.63,m15_exact_open,2310.35,4.28,3.93,3.58,2.88,5.13,3.14,12,2318.9006614407494,-4.508499999999913,-18.614000000000033,-21.67619999999988
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-04-30 15:30:00+00:00,2024-04-30 15:45:00+00:00,2024-04-30 17:45:00+00:00,2305.24,m15_exact_open,2297.95,7.29,6.94,6.59,5.89,9.51,7.86,15,2314.4417112222127,-5.274499999999989,-15.97400000000016,-20.385800000000017
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-05-13 13:45:00+00:00,2024-05-13 14:00:00+00:00,2024-05-13 16:00:00+00:00,2342.5,m15_exact_open,2347.24,-4.74,-5.09,-5.44,-6.14,4.26,7.13,13,2345.3911386739305,-4.713000000000193,-18.621999999999844,-13.21160000000009
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-05-23 12:00:00+00:00,2024-05-23 12:15:00+00:00,2024-05-23 14:15:00+00:00,2359.42,m15_exact_open,2367.9,-8.48,-8.83,-9.18,-9.88,-1.29,9.13,12,2363.2313592546825,-13.141000000000076,-18.425000000000182,-43.36000000000013
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-05-29 15:45:00+00:00,2024-05-29 16:00:00+00:00,2024-05-29 18:00:00+00:00,2342.19,m15_exact_open,2342.07,0.12,-0.23,-0.58,-1.28,5.28,4.73,15,2345.2371283839398,-2.0,-13.478999999999814,-11.007599999999911
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-07-19 12:00:00+00:00,2024-07-19 12:15:00+00:00,2024-07-19 14:15:00+00:00,2420.59,m15_exact_open,2412.61,7.98,7.63,7.28,6.58,10.32,-0.87,12,2421.2750970548036,-10.840500000000247,-18.896500000000287,-34.56719999999996
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-07-25 12:00:00+00:00,2024-07-25 12:15:00+00:00,2024-07-25 14:15:00+00:00,2374.07,m15_exact_open,2375.52,-1.45,-1.8,-2.15,-2.85,3.79,8.26,12,2375.1414631146868,-10.336999999999534,-20.603500000000167,-29.51640000000043
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-07-25 15:30:00+00:00,2024-07-25 15:45:00+00:00,2024-07-25 17:45:00+00:00,2371.5,m15_exact_open,2364.36,7.14,6.79,6.44,5.74,13.62,4.62,15,2372.885107370339,-12.290500000000065,-18.9375,-33.866999999999734
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-09-30 16:15:00+00:00,2024-09-30 16:30:00+00:00,2024-09-30 18:30:00+00:00,2639.45,m15_exact_open,2633.48,5.97,5.62,5.27,4.57,10.89,1.57,16,2643.5288176326317,-1.26299999999992,-16.133499999999913,-23.0612000000001
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-11-11 13:00:00+00:00,2024-11-11 13:15:00+00:00,2024-11-11 15:15:00+00:00,2661.61,m15_exact_open,2656.45,5.16,4.81,4.46,3.76,9.58,5.17,13,2668.9252998685783,-5.424999999999727,-15.762000000000171,-25.02039999999988
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-11-12 13:00:00+00:00,2024-11-12 13:15:00+00:00,2024-11-12 15:15:00+00:00,2597.27,m15_exact_open,2608.25,-10.98,-11.33,-11.68,-12.38,4.64,11.99,13,2599.8011340602516,-11.933000000000447,-16.68399999999974,-53.547999999999774
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-11-25 12:15:00+00:00,2024-11-25 12:30:00+00:00,2024-11-25 14:30:00+00:00,2670.53,m15_exact_open,2681.94,-11.41,-11.76,-12.11,-12.81,1.05,18.2,12,2672.77117024429,-7.352499999999509,-21.870000000000346,-13.63859999999977
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-11-25 16:00:00+00:00,2024-11-25 16:15:00+00:00,2024-11-25 18:15:00+00:00,2675.81,m15_exact_open,2631.86,43.95,43.6,43.25,42.55,49.66,-19.79,16,2679.330100470545,-7.198499999999967,-13.845499999999902,-12.31399999999985
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-12-13 14:30:00+00:00,2024-12-13 14:45:00+00:00,2024-12-13 16:45:00+00:00,2669.34,m15_exact_open,2658.28,11.06,10.71,10.36,9.66,12.16,3.35,14,2671.5626420175763,-6.261999999999716,-17.907500000000255,-34.82560000000012
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2024-12-17 16:00:00+00:00,2024-12-17 16:15:00+00:00,2024-12-17 18:15:00+00:00,2636.4,m15_exact_open,2639.21,-2.81,-3.16,-3.51,-4.21,1.76,6.45,16,2642.593158428405,-3.7145000000000437,-12.974999999999909,-15.884400000000369
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-02-12 14:30:00+00:00,2025-02-12 14:45:00+00:00,2025-02-12 16:45:00+00:00,2882.12,m15_exact_open,2895.17,-13.05,-13.4,-13.75,-14.45,18.39,15.79,14,2885.3547184112963,-2.7864999999997053,-14.392500000000382,-23.4692
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-02-25 15:45:00+00:00,2025-02-25 16:00:00+00:00,2025-02-25 18:00:00+00:00,2933.56,m15_exact_open,2905.13,28.43,28.08,27.73,27.03,33.14,11.47,15,2935.0213533844935,-1.8780000000001564,-15.851999999999862,-13.214200000000346
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-02-27 12:15:00+00:00,2025-02-27 12:30:00+00:00,2025-02-27 14:30:00+00:00,2887.6,m15_exact_open,2884.04,3.56,3.21,2.86,2.16,4.56,7.2,12,2891.1129949486963,-5.706000000000131,-18.436499999999796,-25.891799999999876
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-02-27 15:15:00+00:00,2025-02-27 15:30:00+00:00,2025-02-27 17:30:00+00:00,2887.66,m15_exact_open,2876.34,11.32,10.97,10.62,9.92,19.9,4.57,15,2888.6326369293006,-5.843500000000404,-17.293999999999414,-24.980199999999513
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-03-06 12:45:00+00:00,2025-03-06 13:00:00+00:00,2025-03-06 15:00:00+00:00,2902.5,m15_exact_open,2902.83,-0.33,-0.68,-1.03,-1.73,3.83,5.04,12,2906.4508143685644,-0.5554999999999382,-21.988000000000284,-20.379199999999855
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-04-03 16:45:00+00:00,2025-04-03 17:00:00+00:00,2025-04-03 19:00:00+00:00,3092.19,m15_exact_open,3109.96,-17.77,-18.12,-18.47,-19.17,2.93,43.08,16,3093.628758415227,-6.076000000000022,-56.184999999999945,-51.354399999999714
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-04-04 12:30:00+00:00,2025-04-04 12:45:00+00:00,2025-04-04 14:45:00+00:00,3091.39,m15_exact_open,3096.38,-4.99,-5.34,-5.69,-6.39,5.01,45.06,12,3095.0071088688355,-0.9500000000002728,-20.286999999999807,-33.5653999999995
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-04-23 13:00:00+00:00,2025-04-23 13:15:00+00:00,2025-04-23 15:15:00+00:00,3321.29,m15_exact_open,3317.11,4.18,3.83,3.48,2.78,7.68,17.57,13,3325.1152025682777,-32.19599999999991,-33.24400000000014,-82.72100000000046
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-04-25 12:15:00+00:00,2025-04-25 12:30:00+00:00,2025-04-25 14:30:00+00:00,3305.52,m15_exact_open,3298.52,7.0,6.65,6.3,5.6,13.65,0.64,12,3310.379334025578,-6.986499999999978,-27.658500000000004,-17.950600000000122
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-04-25 15:15:00+00:00,2025-04-25 15:30:00+00:00,2025-04-25 17:30:00+00:00,3292.74,m15_exact_open,3285.62,7.12,6.77,6.42,5.72,27.71,5.63,15,3300.8085525124043,-7.215499999999793,-33.88249999999971,-26.77079999999978
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-05-01 12:00:00+00:00,2025-05-01 12:15:00+00:00,2025-05-01 14:15:00+00:00,3234.8,m15_exact_open,3223.4,11.4,11.05,10.7,10.0,21.35,-4.62,12,3235.2778251154405,-12.111499999999978,-34.22350000000006,-57.55819999999949
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-05-01 16:30:00+00:00,2025-05-01 16:45:00+00:00,2025-05-01 18:45:00+00:00,3222.65,m15_exact_open,3205.28,17.37,17.02,16.67,15.97,17.72,8.66,16,3223.558606874868,-21.583999999999833,-26.670000000000073,-60.453599999999824
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-05-08 13:30:00+00:00,2025-05-08 13:45:00+00:00,2025-05-08 15:45:00+00:00,3345.12,m15_exact_open,3350.76,-5.64,-5.99,-6.34,-7.04,6.99,13.26,13,3346.8985750036554,-11.294499999999971,-41.62949999999955,-52.07479999999987
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-05-12 15:00:00+00:00,2025-05-12 15:15:00+00:00,2025-05-12 17:15:00+00:00,3224.05,m15_exact_open,3234.94,-10.89,-11.24,-11.59,-12.29,3.17,24.38,15,3227.869264643483,-29.146500000000287,-45.546499999999924,-78.8076000000001
trend_pullback_short_td12.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,12.5,2.0,0.0,10.0,8,120,4,2025-05-14 15:00:00+00:00,2025-05-14 15:15:00+00:00,2025-05-14 17:15:00+00:00,3219.49,m15_exact_open,3185.74,33.75,33.4,33.05,32.35,44.67,-2.43,15,3232.140347818423,-3.0849999999995816,-20.307000000000244,-19.950999999999567
