timestamp,open,high,low,close
2022-05-02T15:00:00Z,1875.87,1876.47,1873.04,1873.87
2022-05-02T15:15:00Z,1873.84,1876.16,1869.24,1874.11
2022-05-02T15:30:00Z,1874.12,1874.12,1864.72,1865.21
2022-05-02T15:45:00Z,1865.22,1866.21,1860.41,1861.42
2022-05-02T16:00:00Z,1861.39,1863.38,1859.25,1862.86
2022-05-02T16:15:00Z,1862.88,1864.34,1860.8,1860.89
2022-05-02T16:30:00Z,1860.88,1861.27,1856.43,1857.56
2022-05-02T16:45:00Z,1857.58,1858.88,1854.43,1857.77
2022-05-02T17:00:00Z,1858.09,1861.14,1857.7,1860.2
2022-05-02T17:15:00Z,1860.15,1863.8,1858.88,1863.12
2022-05-02T17:30:00Z,1863.18,1864.79,1861.55,1863.92
2022-05-02T17:45:00Z,1863.82,1864.42,1861.23,1862.68
2022-05-02T18:00:00Z,1862.67,1863.66,1859.99,1860.7
2022-05-02T18:15:00Z,1860.69,1863.65,1859.66,1863.59
2022-05-02T18:30:00Z,1863.52,1869.5,1861.58,1868.75
2022-05-02T18:45:00Z,1868.7,1871.87,1868.7,1869.98
2022-05-02T19:00:00Z,1869.99,1870.07,1866.78,1868.53
2022-05-02T19:15:00Z,1868.53,1869.59,1867.31,1868.23
2022-05-02T19:30:00Z,1868.23,1868.57,1867.22,1867.36
2022-05-02T19:45:00Z,1867.38,1868.33,1865.01,1865.97
