ts_utc,year,close,candidate,family,side,horizon_hours,signed_forward_bps
2023-07-14 09:00:00+00:00,2023,1956.51,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-16.866767867274035
2023-07-16 23:00:00+00:00,2023,1953.05,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,8.960344077213467
2023-07-21 04:00:00+00:00,2023,1972.27,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-55.2155637919749
2023-07-27 16:00:00+00:00,2023,1945.37,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,53.92290412620682
2023-08-01 16:00:00+00:00,2023,1947.77,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-14.22139164275027
2023-08-14 16:00:00+00:00,2023,1904.05,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-2.415902943725401
2023-08-16 22:00:00+00:00,2023,1892.07,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-16.701284836183603
2023-08-25 06:00:00+00:00,2023,1913.23,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,14.791739623567501
2023-09-04 15:00:00+00:00,2023,1939.86,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-62.94268658562863
2023-09-05 16:00:00+00:00,2023,1927.65,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,2.023188856896674
2023-09-12 15:00:00+00:00,2023,1909.67,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,13.143632145868889
2023-09-21 11:00:00+00:00,2023,1922.97,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,19.137064020759986
2023-09-26 15:00:00+00:00,2023,1910.08,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-96.69752052270053
2023-09-27 17:00:00+00:00,2023,1883.46,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-96.84304418463907
2023-10-02 08:00:00+00:00,2023,1839.41,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-109.76345676059208
2023-10-23 03:00:00+00:00,2023,1966.23,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,38.296638745212164
2023-10-24 11:00:00+00:00,2023,1972.27,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-4.411160743711395
2023-10-30 20:00:00+00:00,2023,1997.84,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-66.62195170784369
2023-10-31 20:00:00+00:00,2023,1984.53,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-48.575733297051556
2023-11-06 14:00:00+00:00,2023,1984.36,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-129.00884920074907
2023-11-07 14:00:00+00:00,2023,1958.76,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,20.67634625987802
2023-11-08 20:00:00+00:00,2023,1951.93,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,56.7130993427023
2023-11-10 19:00:00+00:00,2023,1936.74,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,46.77964001363
2023-11-20 10:00:00+00:00,2023,1976.93,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,55.08541020673441
2023-11-30 16:00:00+00:00,2023,2036.59,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,29.313705753244435
2023-12-04 17:00:00+00:00,2023,2022.62,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-31.88933165893637
2023-12-26 15:00:00+00:00,2023,2058.73,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,46.53354252378783
2023-12-28 18:00:00+00:00,2023,2074.15,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-39.196779403611885
2024-01-03 11:00:00+00:00,2024,2056.93,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-43.268365962865204
2024-01-08 15:00:00+00:00,2024,2018.72,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,98.47824363953262
