stage,promotion,decision_scope,candidate,family,side,lookback_hours,trigger,horizon_hours,raw_n,raw_mean_bps,raw_median_bps,raw_hit_rate_pct,event_clock_n,event_clock_mean_bps,event_clock_median_bps,event_clock_hit_rate_pct,round_trip_cost_bps,event_clock_cost_stressed_mean_bps,directional_h1_all_drift_bps,directional_daily_anchor_drift_bps,h1_drift_adjusted_residual_bps,daily_anchor_adjusted_residual_bps,h1_benchmark_cost_adjusted_residual_bps,pre2025_n,pre2025_mean_bps,ex2025_n,ex2025_mean_bps,y2025_n,y2025_mean_bps,first_half_n,first_half_mean_bps,second_half_n,second_half_mean_bps,leave_one_year_out_min_mean_bps,median_mfe_bps,median_mae_bps,mean_mfe_bps,mean_mae_bps,classification,year_means_json,year_counts_json,leave_one_year_out_json
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L72_T1.5,RETURN_ZSCORE_REVERSAL,LONG,72,Long after 72H downside move with z <= -1.5,24,2457,10.681956405522287,11.53264593068526,56.49165649165649,206,3.775549280007684,5.176005031666264,53.398058252427184,8.0,-4.224450719992316,8.502590481085887,7.013983104031285,-4.727041201078203,-3.2384338240236015,-12.727041201078203,133,5.399168580153054,161,-2.582402969165174,45,26.52288954927057,103,9.311452746852462,103,-1.7603541868370909,-2.582402969165174,67.96123485440896,-56.52348602784851,90.16732675271501,-98.6349529955561,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 3.0094788537219612, ""2023"": 12.661183522178895, ""2024"": -0.4633496207011572, ""2025"": 26.52288954927057, ""2026"": -40.49486782842674}","{""2022"": 28, ""2023"": 52, ""2024"": 53, ""2025"": 45, ""2026"": 28}","{""2022"": 3.8960547403222914, ""2023"": 0.7752052501836393, ""2024"": 5.243926023390487, ""2025"": -2.582402969165174, ""2026"": 10.739435117289506}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W120_K2,BOLLINGER_REVERSAL,LONG,120,Long when close is <= -2 sigma vs 120H rolling mean,24,1494,15.288524292991639,14.179578412119032,57.89825970548862,171,3.213877621387824,4.470132183205244,51.461988304093566,8.0,-4.786122378612176,8.502590481085887,7.013983104031285,-5.288712859698063,-3.8001054826434615,-13.288712859698062,115,8.580001915820354,139,-4.597814344937707,32,37.14591460011435,95,4.602472559604305,76,1.4781339486172174,-4.597814344937707,73.51640267806437,-60.575689323809634,82.41251038223237,-99.0424047538373,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 6.110350314037634, ""2023"": 3.816948730362308, ""2024"": 17.705083717160424, ""2025"": 37.14591460011435, ""2026"": -67.74151726107009}","{""2022"": 39, ""2023"": 43, ""2024"": 33, ""2025"": 32, ""2026"": 24}","{""2022"": 2.3581015985594727, ""2023"": 3.0112834207167074, ""2024"": -0.2514107928186686, ""2025"": -4.597814344937707, ""2026"": 14.798431887911564}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L120_T2.5,RETURN_ZSCORE_REVERSAL,SHORT,120,Short after 120H upside move with z >= +2.5,24,432,10.20138860593123,-8.010106229126013,46.2962962962963,37,-13.902136890929514,-8.016379966198084,43.24324324324324,8.0,-21.902136890929512,-8.502590481085887,-7.013983104031285,-5.3995464098436265,-6.888153786898228,-13.399546409843627,27,-15.015312432137724,28,-15.664791147628515,9,-8.418323647865947,24,-15.038705920838305,13,-11.803855604944046,-44.86801521791464,40.988983882563886,-68.85624303123893,85.93639367535968,-98.18532792875892,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -85.35909909766362, ""2023"": 31.514484655315332, ""2024"": -60.99601848524446, ""2025"": -8.418323647865947, ""2026"": -33.20071646587985}","{""2022"": 6, ""2023"": 15, ""2024"": 6, ""2025"": 9, ""2026"": 1}","{""2022"": -0.07175710898097222, ""2023"": -44.86801521791464, ""2024"": -4.787192066223392, ""2025"": -15.664791147628515, ""2026"": -13.366065236069781}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERBOUGHT_REV_SHORT_RSI14_T70,RSI_REVERSAL,SHORT,14,Short when RSI14 >= 70,24,1942,-12.283466038420638,-9.263914271420148,45.468589083419154,296,-13.912419737328406,-15.991754754390852,43.24324324324324,8.0,-21.912419737328406,-8.502590481085887,-7.013983104031285,-5.409829256242519,-6.898436633297121,-13.409829256242519,189,0.5263477155785694,215,-4.59817757950319,81,-38.63540818093855,142,0.18252324747959592,154,-26.909055476566948,-18.30610104037243,53.066858248637104,-65.45668278963856,73.25923127068442,-85.61240189708,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 13.124083977985784, ""2023"": -0.2431890167469943, ""2024"": -3.9666208168841384, ""2025"": -38.63540818093855, ""2026"": -41.84953453221289}","{""2022"": 34, ""2023"": 72, ""2024"": 83, ""2025"": 81, ""2026"": 26}","{""2022"": -17.420973654582916, ""2023"": -18.30610104037243, ""2024"": -17.7880127438865, ""2025"": -4.59817757950319, ""2026"": -11.222179053376568}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W24_K2.5,BOLLINGER_REVERSAL,SHORT,24,Short when close is >= +2.5 sigma vs 24H rolling mean,24,656,-14.492110258327227,-12.563825124261019,43.292682926829265,311,-13.930940752420163,-9.968914665108297,45.337620578778136,8.0,-21.930940752420163,-8.502590481085887,-7.013983104031285,-5.428350271334276,-6.916957648388878,-13.428350271334276,211,-5.471762219999036,242,-9.483108839072054,69,-29.530583115177304,164,-3.857022341820513,147,-25.1698701356742,-19.249962083297437,54.075258249430824,-62.96270670449133,74.75803773696498,-84.69262991146968,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 14.50954064941341, ""2023"": -11.740302733021231, ""2024"": -11.301510895570804, ""2025"": -29.530583115177304, ""2026"": -36.78614550437552}","{""2022"": 49, ""2023"": 79, ""2024"": 83, ""2025"": 69, ""2026"": 31}","{""2022"": -19.249962083297437, ""2023"": -14.676890767646526, ""2024"": -14.888145481010062, ""2025"": -9.483108839072054, ""2026"": -11.400543083453679}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W120_Q0.05,ROLLING_RANGE_REVERSAL,LONG,120,Long near bottom 0.05 of rolling 120H range,24,853,6.80697030228961,6.589268904926282,53.458382180539274,166,3.059900608150301,4.585553430568323,50.602409638554214,8.0,-4.940099391849699,8.502590481085887,7.013983104031285,-5.442689872935587,-3.9540824958809844,-13.442689872935587,122,3.536795696589479,142,0.6689994767301577,24,17.20606563571948,103,3.763551288388408,63,1.909487591253078,0.459660190386478,54.96927559816012,-55.64741399274931,76.43888907377404,-90.0617900169973,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 10.987462857430243, ""2023"": -0.6711052560534295, ""2024"": 0.469624536514439, ""2025"": 17.20606563571948, ""2026"": -16.824557464411697}","{""2022"": 41, ""2023"": 50, ""2024"": 31, ""2025"": 24, ""2026"": 20}","{""2022"": 0.459660190386478, ""2023"": 4.668092790996733, ""2024"": 3.6547047431185344, ""2025"": 0.6689994767301577, ""2026"": 5.783798974254684}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W72_K2,BOLLINGER_REVERSAL,SHORT,72,Short when close is >= +2 sigma vs 72H rolling mean,24,2244,-14.417913381422917,-13.491310794384592,41.80035650623886,289,-14.37237040533336,-16.29809148742778,41.522491349480966,8.0,-22.37237040533336,-8.502590481085887,-7.013983104031285,-5.869779924247473,-7.358387301302074,-13.869779924247473,184,4.7822391223814344,209,-2.6478446340369586,80,-45.00269398284522,143,6.205473956653524,146,-34.527382348923254,-21.405134584427227,47.02702329975273,-66.38053727094805,73.90879655516305,-87.0592372982318,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 29.40658660952594, ""2023"": 0.10865417104261972, ""2024"": -4.165012493244924, ""2025"": -45.00269398284522, ""2026"": -57.333261081276326}","{""2022"": 40, ""2023"": 71, ""2024"": 73, ""2025"": 80, ""2026"": 25}","{""2022"": -21.405134584427227, ""2023"": -19.088667400391596, ""2024"": -17.822079329326215, ""2025"": -2.6478446340369586, ""2026"": -10.304104242838765}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W48_K2,BOLLINGER_REVERSAL,LONG,48,Long when close is <= -2 sigma vs 48H rolling mean,24,1580,3.994247088775004,10.159350879402895,55.44303797468354,283,2.6119353754185646,8.960344077213467,54.416961130742045,8.0,-5.388064624581435,8.502590481085887,7.013983104031285,-5.890655105667323,-4.402047728612721,-13.890655105667323,191,0.2933429179737373,226,2.0238548208198983,57,4.94362318838871,152,1.277642001711138,131,4.160123106743211,-0.030949197202247723,63.78230121810269,-55.729650645525155,82.2698653208922,-88.45086855753233,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -4.56157554081911, ""2023"": 9.318254978443878, ""2024"": -7.422466414437941, ""2025"": 4.94362318838871, ""2026"": 11.467505490637526}","{""2022"": 47, ""2023"": 80, ""2024"": 64, ""2025"": 57, ""2026"": 35}","{""2022"": 4.040558312126914, ""2023"": -0.030949197202247723, ""2024"": 5.544363295741927, ""2025"": 2.0238548208198983, ""2026"": 1.3621573349642746}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W24_K2,BOLLINGER_REVERSAL,LONG,24,Long when close is <= -2 sigma vs 24H rolling mean,24,1442,0.0030808779753692256,6.020198529600451,53.46740638002774,413,2.3762526683251894,5.102590415066999,52.54237288135594,8.0,-5.62374733167481,8.502590481085887,7.013983104031285,-6.126337812760697,-4.637730435706096,-14.126337812760697,274,-1.2871310542236556,318,-2.5460509317295887,95,18.853016297982236,220,2.391526861636063,193,2.358841670768752,-2.5460509317295887,60.18638748852556,-56.53224096285881,81.13543475099331,-86.76160921554974,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 5.278971295537883, ""2023"": -3.553584037124583, ""2024"": -4.203019677785641, ""2025"": 18.853016297982236, ""2026"": -10.385688350743802}","{""2022"": 77, ""2023"": 106, ""2024"": 91, ""2025"": 95, ""2026"": 44}","{""2022"": 1.7110463162556133, ""2023"": 4.423688143171039, ""2024"": 4.235612244399988, ""2025"": -2.5460509317295887, ""2026"": 3.898001732929623}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W48_K2.5,BOLLINGER_REVERSAL,SHORT,48,Short when close is >= +2.5 sigma vs 48H rolling mean,24,830,-27.103490007092837,-21.628473646971848,39.63855421686747,227,-15.274220908636158,-14.49478301347673,42.731277533039645,8.0,-23.27422090863616,-8.502590481085887,-7.013983104031285,-6.771630427550271,-8.260237804604873,-14.77163042755027,155,0.9475732098376027,173,-4.467926573479704,54,-49.89438609348923,120,5.074435510704106,107,-38.095143995746724,-22.51402788186071,56.16436622036147,-67.21558497470693,77.0352687318967,-84.8920679319816,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 27.28706857032031, ""2023"": -1.4425910446311732, ""2024"": -11.232477618372497, ""2025"": -49.89438609348923, ""2026"": -51.10139692982321}","{""2022"": 33, ""2023"": 63, ""2024"": 59, ""2025"": 54, ""2026"": 18}","{""2022"": -22.51402788186071, ""2023"": -20.58759091736978, ""2024"": -16.69364265938351, ""2025"": -4.467926573479704, ""2026"": -12.188626801548276}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERSOLD_REV_LONG_RSI28_T30,RSI_REVERSAL,LONG,28,Long when RSI28 <= 30,24,240,-10.08115491465714,-0.29383954959882885,49.166666666666664,43,1.6926512696246234,5.40860478406513,53.48837209302325,8.0,-6.307348730375376,8.502590481085887,7.013983104031285,-6.809939211461264,-5.321331834406662,-14.809939211461263,33,11.509022789840571,40,-7.3086636531777005,3,121.71018357365558,26,15.758902443362379,17,-19.82043876079783,-10.357968430286183,74.39418452025225,-61.66271248256416,95.41074721352457,-102.35395259641636,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 47.21721458039878, ""2023"": -13.06758728039759, ""2024"": 11.338314135119866, ""2025"": 121.71018357365558, ""2026"": -96.02061402740671}","{""2022"": 9, ""2023"": 13, ""2024"": 11, ""2025"": 3, ""2026"": 7}","{""2022"": -10.357968430286183, ""2023"": 8.08875464130091, ""2024"": -1.623045340389364, ""2025"": -7.3086636531777005, ""2026"": 20.692452855158493}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W24_K2.5,BOLLINGER_REVERSAL,LONG,24,Long when close is <= -2.5 sigma vs 24H rolling mean,24,571,-5.127580329363061,1.161465479069257,50.61295971978984,273,1.3215733910791694,1.4973939585916085,50.91575091575091,8.0,-6.67842660892083,8.502590481085887,7.013983104031285,-7.181017090006717,-5.6924097129521165,-15.181017090006717,178,-6.235836268288602,209,-7.6293863073951345,64,30.55205115640931,140,-1.5569357308320515,133,4.351582993090977,-7.6293863073951345,60.65003053379314,-60.22927445144766,81.62433741275369,-87.64365896400422,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -17.205969222225058, ""2023"": 2.725784986306981, ""2024"": -10.143544287511283, ""2025"": 30.55205115640931, ""2026"": -15.631060725490695}","{""2022"": 40, ""2023"": 76, ""2024"": 62, ""2025"": 64, ""2026"": 31}","{""2022"": 4.502267401946848, ""2023"": 0.7798470903821435, ""2024"": 4.69047052886404, ""2025"": -7.6293863073951345, ""2026"": 3.493191810970348}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W48_Q0.1,ROLLING_RANGE_REVERSAL,SHORT,48,Short near top 0.9 of rolling 48H range,24,3562,-11.390535828956537,-9.43859625351151,45.62043795620438,442,-15.745997484667278,-15.739202357643034,44.11764705882353,8.0,-23.745997484667278,-8.502590481085887,-7.013983104031285,-7.243407003581391,-8.732014380635992,-15.24340700358139,275,-3.4616897749100697,319,-8.96771531338229,123,-33.32544474190233,202,-3.909077457424295,240,-25.708738507596795,-22.867841626200292,51.47695603309632,-65.31848475394119,73.30192839377898,-85.04614948745022,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 25.560698536224198, ""2023"": -11.714892533544194, ""2024"": -13.10837126909475, ""2025"": -33.32544474190233, ""2026"": -43.380374928833675}","{""2022"": 65, ""2023"": 100, ""2024"": 110, ""2025"": 123, ""2026"": 44}","{""2022"": -22.867841626200292, ""2023"": -16.9246831428904, ""2024"": -16.619909785007575, ""2025"": -8.96771531338229, ""2026"": -12.690940681794615}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W24_Q0.05,ROLLING_RANGE_REVERSAL,SHORT,24,Short near top 0.95 of rolling 24H range,24,1508,-14.22355647375217,-9.383633640203115,45.95490716180372,401,-15.748363645552145,-11.218510542394533,43.64089775561097,8.0,-23.748363645552146,-8.502590481085887,-7.013983104031285,-7.245773164466257,-8.73438054152086,-15.245773164466257,236,-4.628504965182909,282,-10.23029039078894,119,-28.824806148436373,168,-6.10886800441326,233,-22.69872960139477,-19.876198431213787,51.00736833518971,-65.61150742876553,73.54904076890251,-87.26433798508513,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 9.682047087541905, ""2023"": -10.450051967288003, ""2024"": -8.009581220492679, ""2025"": -28.824806148436373, ""2026"": -38.96988518302859}","{""2022"": 56, ""2023"": 79, ""2024"": 101, ""2025"": 119, ""2026"": 46}","{""2022"": -19.876198431213787, ""2023"": -17.048259988977197, ""2024"": -18.353753728655498, ""2025"": -10.23029039078894, ""2026"": -12.739377756188999}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.1,ROLLING_RANGE_REVERSAL,LONG,48,Long near bottom 0.1 of rolling 48H range,24,1950,9.726040486382646,13.085179169992633,57.128205128205124,320,1.186484517254949,13.764517911931673,55.93749999999999,8.0,-6.813515482745051,8.502590481085887,7.013983104031285,-7.316105963830938,-5.827498586776336,-15.316105963830939,227,1.5610750463413507,259,-1.8354677342440655,61,14.017396535914699,175,0.6713936066395411,145,1.8081459611011308,-1.8354677342440655,62.87619846955472,-55.132210218727934,75.77147324980675,-87.98049801381156,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -0.3686306769110921, ""2023"": -0.1380961742748011, ""2024"": 5.0627619458367485, ""2025"": 14.017396535914699, ""2026"": -25.92969308402186}","{""2022"": 64, ""2023"": 86, ""2024"": 77, ""2025"": 61, ""2026"": 32}","{""2022"": 1.575263315796461, ""2023"": 1.6732962243983618, ""2024"": -0.04180092307755623, ""2025"": -1.8354677342440655, ""2026"": 4.199393139619039}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W24_Q0.1,ROLLING_RANGE_REVERSAL,LONG,24,Long near bottom 0.1 of rolling 24H range,24,1859,4.023751813556983,8.68906747811149,54.92200107584723,420,1.1802532860916888,9.428153805269845,53.80952380952381,8.0,-6.819746713908311,8.502590481085887,7.013983104031285,-7.322337194994199,-5.833729817939597,-15.322337194994198,289,2.0141279570709534,331,-4.672452569993835,89,22.94705821153335,224,2.705768160984998,196,-0.5631922852149515,-4.672452569993835,62.149389877238505,-54.352753160122894,79.86172067408123,-86.52474059706434,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 3.6544290678674898, ""2023"": -1.5164411258185855, ""2024"": 4.515724577029704, ""2025"": 22.94705821153335, ""2026"": -50.682494768130105}","{""2022"": 83, ""2023"": 108, ""2024"": 98, ""2025"": 89, ""2026"": 42}","{""2022"": 0.5708865505207943, ""2023"": 2.113724428676017, ""2024"": 0.1651098497192501, ""2025"": -4.672452569993835, ""2026"": 6.942780847671888}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W24_Q0.1,ROLLING_RANGE_REVERSAL,SHORT,24,Short near top 0.9 of rolling 24H range,24,3259,-13.613595889257253,-10.543089296874975,44.98312365756367,518,-16.033106359291857,-11.889094543652279,43.62934362934363,8.0,-24.033106359291857,-8.502590481085887,-7.013983104031285,-7.53051587820597,-9.01912325526057,-15.53051587820597,318,-8.52094263069128,375,-12.572880519540272,143,-25.10712516982923,239,-7.345292818726826,279,-23.475355234542903,-20.973615747228656,52.97218662258185,-65.742679907419,74.30559394397038,-85.05170271621056,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 11.01618253966212, ""2023"": -14.069505907373662, ""2024"": -15.948668339760216, ""2025"": -25.10712516982923, ""2026"": -35.17842874153991}","{""2022"": 80, ""2023"": 109, ""2024"": 129, ""2025"": 143, ""2026"": 57}","{""2022"": -20.973615747228656, ""2023"": -16.556413081196705, ""2024"": -16.061107656257363, ""2025"": -12.572880519540272, ""2026"": -13.665897301183096}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W72_Q0.05,ROLLING_RANGE_REVERSAL,SHORT,72,Short near top 0.95 of rolling 72H range,24,1886,-11.285195440885603,-8.205302710321272,46.60657476139979,315,-16.041001292332826,-16.45636304342446,40.63492063492063,8.0,-24.041001292332826,-8.502590481085887,-7.013983104031285,-7.538410811246939,-9.02701818830154,-15.538410811246939,184,-5.951337415458,217,-9.706561130994508,98,-30.06726164958195,133,-10.445075450472164,182,-20.130331715230994,-19.738155241342703,53.7523024593467,-70.15600480014817,76.3460486212515,-88.65370948807126,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 10.123472808352501, ""2023"": -15.73932252346985, ""2024"": -5.709699207860879, ""2025"": -30.06726164958195, ""2026"": -30.644778211561697}","{""2022"": 39, ""2023"": 66, ""2024"": 79, ""2025"": 98, ""2026"": 33}","{""2022"": -19.738155241342703, ""2023"": -16.120964339501324, ""2024"": -19.499360888406052, ""2025"": -9.706561130994508, ""2026"": -14.332048674125188}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W48_K2.5,BOLLINGER_REVERSAL,LONG,48,Long when close is <= -2.5 sigma vs 48H rolling mean,24,638,1.0905542119198586,12.90250339793686,56.26959247648903,192,0.8955713407911295,8.561438210623606,53.125,8.0,-7.10442865920887,8.502590481085887,7.013983104031285,-7.607019140294757,-6.118411763240156,-15.607019140294756,134,-0.5829948501414114,154,-2.195417747392214,38,13.422211329744677,108,0.3980655043013502,84,1.5352217019922738,-2.6867477732004827,57.720620232794005,-60.858162914993464,74.55145538496681,-82.38272586987473,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -8.373889794316522, ""2023"": 8.588748454445248, ""2024"": -8.15343766705469, ""2025"": 13.422211329744677, ""2026"": -12.998651158972587}","{""2022"": 31, ""2023"": 61, ""2024"": 42, ""2025"": 38, ""2026"": 20}","{""2022"": 2.680374416495088, ""2023"": -2.6867477732004827, ""2024"": 3.429293862987959, ""2025"": -2.195417747392214, ""2026"": 2.511178608205515}"
