source_stage,family,candidate,direction_label,reason,entry_hour,timestamp,source_decision,original_net_x1,original_net_x4,original_net_x6,mirror_net_x1,mirror_net_x4,mirror_net_x6
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.87,13,2025-01-30 13:00:00+00:00,unknown,0.1199999999997999,-0.9300000000002,-1.6300000000001995,-0.8199999999997999,-1.8699999999997998,-2.5699999999997996
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.76,13,2025-02-10 13:00:00+00:00,unknown,2.584285714285579,1.5342857142855792,0.8342857142855795,-3.2842857142855792,-4.3342857142855795,-5.034285714285579
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.82,13,2025-02-19 13:00:00+00:00,unknown,2.023714285714413,0.9737142857144137,0.2737142857144139,-2.7237142857144137,-3.7737142857144135,-4.473714285714413
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.79,13,2025-02-20 13:00:00+00:00,unknown,-2.624857142856945,-3.6748571428569448,-4.3748571428569445,1.9248571428569448,0.8748571428569449,0.1748571428569452
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.77,13,2025-04-09 13:00:00+00:00,unknown,5.702000000000135,4.652000000000134,3.952000000000135,-6.402000000000134,-7.452000000000134,-8.152000000000134
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.82,13,2025-05-08 13:00:00+00:00,unknown,5.972857142857174,4.922857142857174,4.222857142857174,-6.672857142857174,-7.7228571428571735,-8.422857142857174
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.97,13,2025-05-12 13:00:00+00:00,unknown,-5.169999999999709,-6.219999999999709,-6.919999999999709,4.469999999999709,3.4199999999997095,2.7199999999997093
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.73,13,2025-05-19 13:00:00+00:00,unknown,-4.978571428571376,-6.028571428571377,-6.728571428571376,4.278571428571377,3.228571428571377,2.528571428571377
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.80,13,2025-05-20 13:00:00+00:00,unknown,4.120285714285638,3.070285714285637,2.3702857142856377,-4.820285714285637,-5.870285714285637,-6.570285714285637
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.91,13,2025-05-27 13:00:00+00:00,unknown,6.332285714285627,5.282285714285626,4.582285714285627,-7.032285714285626,-8.082285714285625,-8.782285714285626
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.79,13,2025-06-02 13:00:00+00:00,unknown,3.728857142857032,2.678857142857032,1.9788571428570323,-4.428857142857032,-5.478857142857032,-6.178857142857032
