ts_utc,family,candidate,side,horizon_h,entry_close,raw_return_bps,cost_return_bps,slip16_return_bps,hour_utc,weekday,session_utc,year,quarter,mae_bps,mfe_bps,touch_stop_100bps
2026-02-11 12:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,5093.11,-281.0463547812625,-289.0463547812625,-305.0463547812625,12,Wednesday,LONDON_NY_OVERLAP,2026,2026Q1,-421.2553822713416,51.16716505239482,True
2026-02-20 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,5028.66,299.2646152255274,291.2646152255274,275.2646152255274,10,Friday,LONDON_MID,2026,2026Q1,-76.62080951983174,439.38146544009624,False
2026-02-27 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,5222.81,3.1400721067775805,-4.8599278932224195,-20.85992789322242,15,Friday,LONDON_NY_OVERLAP,2026,2026Q1,-283.9850578520009,375.4492313524693,True
2026-03-30 08:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,4522.28,358.1379304244758,350.1379304244758,334.1379304244758,8,Monday,LONDON_OPEN,2026,2026Q1,-87.72123795961373,446.05818304041424,False
2026-04-06 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,4665.81,331.15364749100263,323.15364749100263,307.15364749100263,9,Monday,LONDON_MID,2026,2026Q2,-125.01580647304667,404.19562734016034,True
2026-04-13 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,4723.33,186.45743574977837,178.45743574977837,162.45743574977837,15,Monday,LONDON_NY_OVERLAP,2026,2026Q2,-49.541319365785654,313.401773748605,False
2026-04-17 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,4846.41,-107.27528211604054,-115.27528211604054,-131.27528211604056,15,Friday,LONDON_NY_OVERLAP,2026,2026Q2,-226.00233987632,88.68420129539257,True
2026-04-30 11:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,4616.48,-81.7939209094365,-89.7939209094365,-105.7939209094365,11,Thursday,LONDON_MID,2026,2026Q2,-121.95438949155869,94.18431358957591,True
2026-05-18 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,4571.21,-164.31098111878373,-172.31098111878373,-188.31098111878373,15,Monday,LONDON_NY_OVERLAP,2026,2026Q2,-257.5904410429619,39.048742017977474,True
2026-05-25 12:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,4567.53,-267.0808949257031,-275.0808949257031,-291.0808949257031,12,Monday,LONDON_NY_OVERLAP,2026,2026Q2,-273.5176342574641,27.651706721139035,True
2026-06-04 14:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,4511.73,-465.2095759276365,-473.2095759276365,-489.2095759276365,14,Thursday,LONDON_NY_OVERLAP,2026,2026Q2,-538.8841974142944,7.425089710599853,True
2022-05-03 11:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1853.54,-218.716617931094,-226.716617931094,-242.716617931094,11,Tuesday,LONDON_MID,2022,2022Q2,-260.9289617486343,0.5934942242213914,True
2022-05-13 13:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1819.63,-42.31629507097434,-50.31629507097434,-66.31629507097435,13,Friday,LONDON_NY_OVERLAP,2022,2022Q2,-57.80757399424075,184.9333087054128,False
2022-05-18 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1809.56,-216.35093613917354,-224.35093613917354,-240.35093613917354,9,Wednesday,LONDON_MID,2022,2022Q2,-212.82809871762342,14.00087436290498,True
2022-06-01 08:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1832.23,-196.372726131544,-204.372726131544,-220.372726131544,8,Wednesday,LONDON_OPEN,2022,2022Q2,-222.1617410051968,21.605005797800114,True
2022-06-07 08:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1838.62,-67.82260608499956,-75.82260608499956,-91.82260608499956,8,Tuesday,LONDON_OPEN,2022,2022Q2,-111.8628389497811,1.8495550188224463,True
2022-06-10 14:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1834.7,96.52804273178161,88.52804273178161,72.52804273178161,14,Friday,LONDON_NY_OVERLAP,2022,2022Q2,-235.1920548834685,142.9084777621159,True
2022-06-21 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1834.01,-6.488514239291199,-14.488514239291199,-30.4885142392912,9,Tuesday,LONDON_MID,2022,2022Q2,-73.93095087326218,59.34652998316192,False
2022-06-24 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1821.86,-2.4151142239259293,-10.41511422392593,-26.41511422392593,15,Friday,LONDON_NY_OVERLAP,2022,2022Q2,-103.05134097119195,28.623958253057857,True
2022-06-29 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1817.48,108.28179677355499,100.28179677355499,84.28179677355499,9,Wednesday,LONDON_MID,2022,2022Q2,-83.85847177892258,125.3495860678111,False
2022-07-01 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1794.44,-35.108446089029414,-43.108446089029414,-59.108446089029414,10,Friday,LONDON_MID,2022,2022Q3,-108.31877139502399,56.88537177252595,True
2022-07-05 11:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1800.74,326.4768928329465,318.4768928329465,302.4768928329465,11,Tuesday,LONDON_MID,2022,2022Q3,-24.209050971962796,396.4020137637991,False
2022-07-12 16:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1729.51,155.36192331932153,147.36192331932153,131.36192331932153,16,Tuesday,LONDON_NY_OVERLAP,2022,2022Q3,-90.2444334941499,189.11164656741698,False
2022-07-14 16:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1702.64,-95.32255791006693,-103.32255791006693,-119.32255791006693,16,Thursday,LONDON_NY_OVERLAP,2022,2022Q3,-122.29364397929987,28.389346338246746,True
2022-07-21 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1689.29,-215.83031924654827,-223.83031924654827,-239.83031924654827,9,Thursday,LONDON_MID,2022,2022Q3,-286.52421914531436,50.87044992086787,True
2022-08-16 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1771.58,25.28816085076602,17.28816085076602,1.288160850766019,15,Tuesday,LONDON_NY_OVERLAP,2022,2022Q3,-59.14304311718577,67.68314513516671,False
2022-08-19 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1753.82,89.2337868196269,81.2337868196269,65.2337868196269,10,Friday,LONDON_MID,2022,2022Q3,-23.493273415058358,151.71248140494643,False
2022-08-26 12:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1749.68,88.5876274518771,80.5876274518771,64.5876274518771,12,Friday,LONDON_NY_OVERLAP,2022,2022Q3,-35.42342958027245,171.73020800632432,False
2022-08-31 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1720.85,100.53171397855665,92.53171397855665,76.53171397855665,10,Wednesday,LONDON_MID,2022,2022Q3,-14.101016665892807,190.80556427399696,False
2022-09-13 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1703.64,95.44269916179515,87.44269916179515,71.44269916179515,15,Tuesday,LONDON_NY_OVERLAP,2022,2022Q3,-33.57942645871637,128.41549546978692,False
2022-09-16 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1659.95,-77.35172746166974,-85.35172746166974,-101.35172746166974,9,Friday,LONDON_MID,2022,2022Q3,-120.05094874175559,36.398154698202845,True
2022-09-23 13:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1643.38,39.49177913811774,31.491779138117742,15.491779138117742,13,Friday,LONDON_NY_OVERLAP,2022,2022Q3,-86.38474995475653,138.25055368082096,False
2022-09-28 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1621.61,-295.0771147193221,-303.0771147193221,-319.0771147193221,9,Wednesday,LONDON_MID,2022,2022Q3,-287.6086318525672,43.35412266739391,True
2022-10-07 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1697.87,168.03406621237139,160.03406621237139,144.03406621237139,15,Friday,LONDON_NY_OVERLAP,2022,2022Q4,-53.95177730393441,222.95946629416363,False
2022-10-13 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1654.46,-72.16856255213288,-80.16856255213288,-96.16856255213288,15,Thursday,LONDON_NY_OVERLAP,2022,2022Q4,-106.8569002529396,87.8631749032044,True
2022-10-19 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1640.73,120.73893937454616,112.73893937454616,96.73893937454616,9,Wednesday,LONDON_MID,2022,2022Q4,-37.101357751815335,130.15157595776873,False
2022-10-21 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1620.92,-179.21920884435895,-187.21920884435895,-203.21920884435895,9,Friday,LONDON_MID,2022,2022Q4,-295.6355145782186,24.118440093505722,True
2022-10-25 11:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1643.73,-118.9976455987285,-126.9976455987285,-142.9976455987285,11,Tuesday,LONDON_MID,2022,2022Q4,-185.33888235399476,34.36908613637879,True
2022-10-28 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1652.49,45.02296534320993,37.02296534320993,21.022965343209933,10,Friday,LONDON_MID,2022,2022Q4,-7.01478547455725,135.1774050108867,False
2022-11-03 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1629.79,-234.32466759521154,-242.32466759521154,-258.3246675952115,9,Thursday,LONDON_MID,2022,2022Q4,-307.6383272277461,82.52652417334305,True
2022-11-17 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1766.77,137.7089264590181,129.7089264590181,113.7089264590181,9,Thursday,LONDON_MID,2022,2022Q4,-22.758075446125403,142.5422230386797,False
2022-11-23 14:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1736.5,-67.31932047221446,-75.31932047221446,-91.31932047221446,14,Wednesday,LONDON_NY_OVERLAP,2022,2022Q4,-138.7895101479897,60.71772053626301,True
2022-11-25 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1748.19,-38.84017183486854,-46.84017183486854,-62.84017183486854,15,Friday,LONDON_NY_OVERLAP,2022,2022Q4,-86.87220373006066,50.6502316917512,False
2022-12-15 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1788.76,-24.374426977347152,-32.374426977347156,-48.374426977347156,9,Thursday,LONDON_MID,2022,2022Q4,-44.35836213565803,85.07783296780147,False
2022-12-22 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1807.61,7.4131034902436,-0.5868965097564001,-16.5868965097564,15,Thursday,LONDON_NY_OVERLAP,2022,2022Q4,-20.923042950204973,128.48241701593378,False
2023-01-05 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1834.59,-236.94667473386443,-244.94667473386443,-260.9466747338644,15,Thursday,LONDON_NY_OVERLAP,2023,2023Q1,-245.64145917407077,53.04371174468692,True
2023-01-17 08:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1907.03,-7.341258396564854,-15.341258396564854,-31.341258396564854,8,Tuesday,LONDON_OPEN,2023,2023Q1,-96.9517578023582,55.89449650132083,False
2023-01-31 08:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1915.34,-190.93215825910949,-198.93215825910949,-214.93215825910949,8,Tuesday,LONDON_OPEN,2023,2023Q1,-213.62695756584893,77.2893483808157,True
2023-02-03 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1886.59,88.99654932974288,80.99654932974288,64.99654932974288,15,Friday,LONDON_NY_OVERLAP,2023,2023Q1,0.42406348230272783,144.3750201641092,False
2023-02-15 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1835.53,62.97908505990102,54.97908505990102,38.97908505990102,9,Wednesday,LONDON_MID,2023,2023Q1,-52.352332280145575,75.75216964094578,False
2023-02-17 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1823.97,-58.772896484042825,-66.77289648404283,-82.77289648404283,9,Friday,LONDON_MID,2023,2023Q1,-126.66655840465002,28.48047328168679,True
2023-02-21 12:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1833.14,36.76751366507691,28.767513665076912,12.767513665076912,12,Tuesday,LONDON_NY_OVERLAP,2023,2023Q1,-69.07237159310631,54.905574479056085,False
2023-02-24 14:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1817.08,43.09111321460723,35.09111321460723,19.091113214607233,14,Friday,LONDON_NY_OVERLAP,2023,2023Q1,-16.42793958474109,69.65879934164975,False
2023-03-07 11:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1843.73,145.35750896280896,137.35750896280896,121.35750896280896,11,Tuesday,LONDON_MID,2023,2023Q1,-2.873781354039151,190.06930704013715,False
2023-03-15 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1887.44,-217.9671936591365,-225.9671936591365,-241.9671936591365,10,Wednesday,LONDON_MID,2023,2023Q1,-257.06675476451,4.50548343837287,True
2023-03-20 16:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1970.62,102.15059219940925,94.15059219940925,78.15059219940925,16,Monday,LONDON_NY_OVERLAP,2023,2023Q1,-72.99343613200281,188.40025230330016,False
2023-03-27 11:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1968.3,20.72854747751873,12.728547477518731,-3.271452522481269,11,Monday,LONDON_MID,2023,2023Q1,-34.93317132442275,125.20833762011519,False
2023-04-06 16:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,2003.49,24.956450993016688,16.956450993016688,0.9564509930166878,16,Thursday,LONDON_NY_OVERLAP,2023,2023Q2,-56.578771049536904,110.4662898667752,False
2023-04-19 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1990.96,23.506248242054497,15.506248242054497,-0.4937517579455033,9,Wednesday,LONDON_MID,2023,2023Q2,-105.94947025264867,110.75844907701304,True
2023-04-21 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1986.28,-39.97422317095322,-47.97422317095322,-63.97422317095322,9,Friday,LONDON_MID,2023,2023Q2,-72.91828054796112,74.76389015693252,False
2023-04-27 16:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1981.84,-76.9991523029101,-84.9991523029101,-100.9991523029101,16,Thursday,LONDON_NY_OVERLAP,2023,2023Q2,-120.0446677833622,28.590368335028593,True
2023-05-05 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,2010.27,-82.42673869679251,-90.42673869679251,-106.42673869679251,15,Friday,LONDON_NY_OVERLAP,2023,2023Q2,-110.54045278786285,54.36630989296809,True
2023-05-11 16:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,2012.87,-39.0984017845164,-47.0984017845164,-63.0984017845164,16,Thursday,LONDON_NY_OVERLAP,2023,2023Q2,-47.269868425607875,60.32586965213804,False
2023-05-16 14:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,2005.42,156.27649071017657,148.27649071017657,132.27649071017657,14,Tuesday,LONDON_NY_OVERLAP,2023,2023Q2,-46.65429169851354,168.7506972121655,False
2023-05-18 14:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1974.08,6.12943751013173,-1.87056248986827,-17.87056248986827,14,Thursday,LONDON_NY_OVERLAP,2023,2023Q2,-50.401193500262394,113.73650019468329,False
2023-05-25 08:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1955.79,45.96608020288495,37.96608020288495,21.966080202884953,8,Thursday,LONDON_OPEN,2023,2023Q2,-45.401102452780066,99.09119074666961,False
2023-06-15 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1932.48,-111.82521940718671,-119.82521940718671,-135.8252194071867,9,Thursday,LONDON_MID,2023,2023Q2,-179.6395013796914,40.995744548188995,True
2023-06-20 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1944.6,109.17412321300057,101.17412321300057,85.17412321300057,15,Tuesday,LONDON_NY_OVERLAP,2023,2023Q2,-2.570561924837289,132.8219851910517,False
2023-06-28 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1910.76,20.98641378299737,12.98641378299737,-3.0135862170026293,9,Wednesday,LONDON_MID,2023,2023Q2,-13.327688665192294,94.35258069628638,False
2023-07-06 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1906.31,-40.07742707114792,-48.07742707114792,-64.07742707114792,15,Thursday,LONDON_NY_OVERLAP,2023,2023Q3,-147.1994376650698,18.92038198148871,True
2023-07-21 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1964.3,15.730794685129279,7.730794685129279,-8.269205314870721,10,Friday,LONDON_MID,2023,2023Q3,-19.257249414407205,57.13876117431349,False
2023-07-27 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1960.12,-27.396281860294636,-35.396281860294636,-51.396281860294636,15,Thursday,LONDON_NY_OVERLAP,2023,2023Q3,-35.12910326736285,90.44812231345345,False
2023-08-01 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1946.68,71.86594612365704,63.86594612365704,47.86594612365704,15,Tuesday,LONDON_NY_OVERLAP,2023,2023Q3,-40.67265927566899,89.77070116515495,False
2023-08-03 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1932.69,-26.905504762793075,-34.90550476279307,-50.90550476279307,15,Thursday,LONDON_NY_OVERLAP,2023,2023Q3,-72.47791247174784,50.546810402658515,False
2023-08-08 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1930.32,57.71063865058545,49.71063865058545,33.71063865058545,10,Tuesday,LONDON_MID,2023,2023Q3,-26.66005332010668,86.10960163859093,False
2023-09-06 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1922.83,-6.18879464123312,-14.18879464123312,-30.18879464123312,10,Wednesday,LONDON_MID,2023,2023Q3,-32.45053367131656,39.839181286549504,False
2023-09-12 13:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1915.48,33.98625931881338,25.98625931881338,9.986259318813381,13,Tuesday,LONDON_NY_OVERLAP,2023,2023Q3,-0.7830322139457113,54.37977660200044,False
2023-09-14 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1904.45,-102.18173225865712,-110.18173225865712,-126.18173225865712,15,Thursday,LONDON_NY_OVERLAP,2023,2023Q3,-134.9391349391349,18.411846708223933,True
2023-09-21 10:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1927.08,19.251925192519394,11.251925192519394,-4.748074807480606,10,Thursday,LONDON_MID,2023,2023Q3,-10.160494339153114,69.12767458264746,False
2023-09-26 08:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1913.39,190.96995385154193,182.96995385154193,166.96995385154193,8,Tuesday,LONDON_OPEN,2023,2023Q3,-10.858953677165273,219.08063043095228,False
2023-09-28 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1872.29,193.0790636065982,185.0790636065982,169.0790636065982,15,Thursday,LONDON_NY_OVERLAP,2023,2023Q3,-39.36819369151357,225.95198042514087,False
2023-10-03 13:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1825.67,14.296121423916786,6.2961214239167855,-9.703878576083214,13,Tuesday,LONDON_NY_OVERLAP,2023,2023Q4,-41.075714597424984,50.64768479523529,False
2023-10-05 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1815.51,-177.74619803801573,-185.74619803801573,-201.74619803801573,15,Thursday,LONDON_NY_OVERLAP,2023,2023Q4,-213.35892059145323,29.05676011600633,True
2023-11-01 09:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1977.06,-47.74766572587686,-55.74766572587686,-71.74766572587686,9,Wednesday,LONDON_MID,2023,2023Q4,-74.95017545268823,36.90748760020179,False
2023-11-07 08:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1970.96,110.50452571335745,102.50452571335745,86.50452571335745,8,Tuesday,LONDON_OPEN,2023,2023Q4,-0.6088032956541589,120.87787945076033,False
2023-11-09 11:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,1946.84,52.0844034435286,44.0844034435286,28.0844034435286,11,Thursday,LONDON_MID,2023,2023Q4,-95.34081543361216,152.32344091404394,False
2023-12-08 15:00:00+00:00,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_LOW_REJECT_SHORT_TOL25,SHORT,48,2018.64,150.39828795624823,142.39828795624823,126.39828795624823,15,Friday,LONDON_NY_OVERLAP,2023,2023Q4,-3.3674702375052767,215.9445740572985,False
