stage,decision_scope,promotion,candidate,family,side,horizon_hours,lookback_hours,trigger_type,threshold,entry_idx,entry_utc,exit_idx,exit_utc,year,entry_close,exit_close,final_bps,mfe_bps,mae_bps,max_adverse_hour,max_favorable_hour,source_stage39a_residual_bps,source_stage39a_event_clock_n
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,12786,2024-05-22T21:00:00+00:00,12858,2024-05-27T20:00:00+00:00,2024,2377.65,2355.01,-95.22007023741841,54.08701869493049,-220.30155826130883,32,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,12913,2024-05-30T04:00:00+00:00,12985,2024-06-04T03:00:00+00:00,2024,2333.89,2350.61,71.64005158769359,110.84498412521793,-82.90879175967936,54,36,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,13067,2024-06-07T13:00:00+00:00,13139,2024-06-12T12:00:00+00:00,2024,2333.44,2313.82,-84.08187054306015,24.51316511245194,-200.7336807460236,10,2,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,13169,2024-06-13T18:00:00+00:00,13241,2024-06-18T17:00:00+00:00,2024,2298.92,2323.64,107.52875263166928,162.81558296939335,-15.572529709602101,1,20,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,13314,2024-06-21T19:00:00+00:00,13386,2024-06-26T18:00:00+00:00,2024,2324.54,2299.83,-106.30060140931153,54.07521488122402,-133.91896891428055,70,43,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,13775,2024-07-18T21:00:00+00:00,13847,2024-07-23T20:00:00+00:00,2024,2451.26,2404.75,-189.7391545572491,21.131989262663797,-275.57256268205043,45,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,13891,2024-07-25T16:00:00+00:00,13963,2024-07-30T15:00:00+00:00,2024,2364.71,2386.49,92.10431723128742,161.49971878158365,-50.3232954569488,4,32,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,14058,2024-08-05T13:00:00+00:00,14130,2024-08-08T13:00:00+00:00,2024,2408.37,2404.86,-14.574172573149635,70.71172618825284,-184.3985766306666,2,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,14470,2024-08-28T14:00:00+00:00,14542,2024-09-02T13:00:00+00:00,2024,2501.45,2498.98,-9.874272921704952,108.01734993703738,-46.37310359991154,64,30,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,14587,2024-09-04T11:00:00+00:00,14659,2024-09-09T10:00:00+00:00,2024,2473.09,2493.96,84.38835626685571,226.84172432058557,-5.782240031702024,1,52,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,14840,2024-09-18T22:00:00+00:00,14912,2024-09-23T21:00:00+00:00,2024,2548.69,2627.37,308.70761057641306,337.938313408066,-7.18015921904902,0,68,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,15004,2024-09-27T17:00:00+00:00,15076,2024-10-02T16:00:00+00:00,2024,2649.41,2659.28,37.25357721153122,89.37838990567882,-94.36063123487881,29,51,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,15099,2024-10-03T15:00:00+00:00,15171,2024-10-08T14:00:00+00:00,2024,2642.17,2650.7,32.28406953375451,106.01134673393409,-52.00270989376254,69,27,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,15174,2024-10-08T17:00:00+00:00,15246,2024-10-11T17:00:00+00:00,2024,2620.7,2653.04,123.40214446521891,131.79684817033578,-61.47212576792293,1,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,15584,2024-10-31T15:00:00+00:00,15656,2024-11-05T15:00:00+00:00,2024,2755.14,2744.71,-37.85651545837876,67.40129358217884,-111.06513643589722,61,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,15679,2024-11-06T14:00:00+00:00,15751,2024-11-11T13:00:00+00:00,2024,2694.96,2662.41,-120.78101344732417,57.21791789117469,-191.95090094101585,13,34,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,15997,2024-11-25T17:00:00+00:00,16069,2024-11-28T17:00:00+00:00,2024,2628.12,2638.13,38.08806294994138,114.45443891450857,-88.23798000091365,8,46,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,16105,2024-12-02T07:00:00+00:00,16177,2024-12-05T07:00:00+00:00,2024,2623.18,2653.16,114.28876401924359,128.92748496100114,-5.146425331086224,1,58,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,16325,2024-12-13T10:00:00+00:00,16397,2024-12-18T09:00:00+00:00,2024,2674.83,2644.83,-112.15666042327932,36.03967354934623,-157.05671014606403,55,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,16567,2024-12-30T12:00:00+00:00,16639,2025-01-03T12:00:00+00:00,2024,2610.5,2657.68,180.73166060141642,209.69162995594593,-55.4683010917445,6,65,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,16660,2025-01-06T08:00:00+00:00,16732,2025-01-09T08:00:00+00:00,2025,2631.61,2666.75,133.53042434099294,146.14627547395065,-65.47322741591644,8,58,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,16790,2025-01-13T17:00:00+00:00,16862,2025-01-16T17:00:00+00:00,2025,2661.72,2717.0,207.68525615015852,218.54289707407216,-18.89755496445766,4,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,17032,2025-01-27T18:00:00+00:00,17104,2025-01-30T18:00:00+00:00,2025,2734.33,2790.65,205.9736754524888,234.49985919768324,-14.482524055252632,1,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,17317,2025-02-12T13:00:00+00:00,17389,2025-02-17T12:00:00+00:00,2025,2879.5,2902.79,80.88209758638554,210.6268449383575,-54.76645250911627,2,47,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,17579,2025-02-27T10:00:00+00:00,17651,2025-03-04T09:00:00+00:00,2025,2881.34,2900.09,65.07388923209234,69.37744243997513,-169.1226998549289,31,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,17758,2025-03-10T18:00:00+00:00,17830,2025-03-13T18:00:00+00:00,2025,2896.01,2980.2,290.7103221328633,308.87324284101237,-54.86859506700692,2,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,17972,2025-03-21T15:00:00+00:00,18044,2025-03-26T14:00:00+00:00,2025,3006.77,3027.06,67.48105109469549,100.34023220931499,-24.311803031159542,1,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,18216,2025-04-04T18:00:00+00:00,18288,2025-04-09T17:00:00+00:00,2025,3021.74,3070.54,161.49635640392734,208.19130699530896,-217.32511731651138,27,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,18497,2025-04-23T08:00:00+00:00,18569,2025-04-28T07:00:00+00:00,2025,3318.94,3298.75,-60.83267549277793,154.7783328412078,-177.64708009183616,9,41,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,18622,2025-04-30T12:00:00+00:00,18694,2025-05-05T11:00:00+00:00,2025,3275.84,3282.13,19.201181986909788,133.40089870079063,-225.9878382338587,27,4,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,18763,2025-05-08T08:00:00+00:00,18835,2025-05-13T07:00:00+00:00,2025,3355.2,3252.36,-306.5092989985685,85.95612780162077,-439.9737720553165,54,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,18880,2025-05-15T04:00:00+00:00,18952,2025-05-20T03:00:00+00:00,2025,3172.19,3222.62,158.9753451085829,252.0971316346121,-163.0419363279001,5,21,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,19082,2025-05-27T13:00:00+00:00,19154,2025-05-30T13:00:00+00:00,2025,3293.05,3295.26,6.711103688070708,114.66573541245806,-144.9719864563259,39,54,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,19283,2025-06-06T21:00:00+00:00,19355,2025-06-11T20:00:00+00:00,2025,3317.32,3324.03,20.227171331075322,130.16531416926824,-72.22697840425396,9,67,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,19511,2025-06-20T08:00:00+00:00,19583,2025-06-25T07:00:00+00:00,2025,3344.53,3327.33,-51.42725584760921,154.49106451429495,-147.3151683495144,57,16,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,19636,2025-06-27T12:00:00+00:00,19708,2025-07-02T11:00:00+00:00,2025,3282.59,3333.56,155.27373202257832,228.75229620513028,-105.0085450817806,12,52,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,19771,2025-07-07T05:00:00+00:00,19843,2025-07-10T05:00:00+00:00,2025,3308.77,3319.04,31.03872435980648,111.28002248569801,-79.36483950229167,54,20,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,19974,2025-07-17T15:00:00+00:00,20046,2025-07-22T14:00:00+00:00,2025,3312.89,3391.37,236.89286393451025,271.00205560703915,-9.629054994280128,0,58,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,20085,2025-07-24T05:00:00+00:00,20157,2025-07-29T04:00:00+00:00,2025,3383.65,3318.72,-191.89336958609914,15.013373132564123,-242.57828085056053,61,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,20380,2025-08-11T09:00:00+00:00,20452,2025-08-14T09:00:00+00:00,2025,3365.67,3362.0,-10.90421817944165,34.22795461230699,-103.39694622467532,32,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,20534,2025-08-19T18:00:00+00:00,20606,2025-08-22T18:00:00+00:00,2025,3322.45,3367.95,136.94713238724398,169.69405107676528,-33.469277190024684,10,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,20940,2025-09-11T14:00:00+00:00,21012,2025-09-16T13:00:00+00:00,2025,3616.64,3693.14,211.52229693859547,227.14453194125016,-10.506989913289244,1,71,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,21056,2025-09-18T09:00:00+00:00,21128,2025-09-23T08:00:00+00:00,2025,3637.38,3753.2,318.4160027272376,335.4337462679169,-26.94246957975266,7,68,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,21164,2025-09-24T20:00:00+00:00,21236,2025-09-29T19:00:00+00:00,2025,3733.02,3830.06,259.9503886933374,268.7904163385135,-41.97673733331242,2,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,21429,2025-10-09T19:00:00+00:00,21501,2025-10-14T18:00:00+00:00,2025,3968.17,4137.88,427.67824967176347,532.4872674305792,-60.22927445144766,1,62,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,21620,2025-10-21T16:00:00+00:00,21692,2025-10-24T16:00:00+00:00,2025,4173.81,4106.74,-160.69250876297846,123.10095572150902,-406.75066665708414,11,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,21718,2025-10-27T16:00:00+00:00,21790,2025-10-30T16:00:00+00:00,2025,3987.76,3996.16,21.064457239150514,106.04951150520625,-254.2028607539082,19,46,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,21869,2025-11-04T23:00:00+00:00,21941,2025-11-07T23:00:00+00:00,2025,3931.51,4001.22,177.31100772985232,244.3081665823055,-6.994767913600652,1,67,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,22085,2025-11-17T21:00:00+00:00,22157,2025-11-20T21:00:00+00:00,2025,4010.92,4084.35,183.07520469119208,302.69863273263866,-32.311788816531404,12,44,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,22168,2025-11-21T08:00:00+00:00,22240,2025-11-26T07:00:00+00:00,2025,4032.7,4162.09,320.8520346170074,338.5820914027815,-26.55788925533753,2,70,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,22454,2025-12-09T07:00:00+00:00,22526,2025-12-12T07:00:00+00:00,2025,4179.72,4278.84,237.14507191869183,253.8926052462842,-23.302996372964735,1,61,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,22775,2025-12-29T16:00:00+00:00,22847,2026-01-02T16:00:00+00:00,2025,4360.45,4353.5,-15.938721920901733,140.19195266543605,-197.70895205770023,40,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,23346,2026-02-02T07:00:00+00:00,23418,2026-02-05T07:00:00+00:00,2026,4548.93,4895.79,762.5089856295864,1193.1157437023644,-320.25113598142974,1,51,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,23619,2026-02-17T15:00:00+00:00,23691,2026-02-20T15:00:00+00:00,2026,4870.57,5043.2,354.43490186980233,365.37817955598626,-56.358906657741905,1,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,24035,2026-03-12T19:00:00+00:00,24107,2026-03-17T18:00:00+00:00,2026,5105.24,5001.69,-202.83081696453098,47.38268915859045,-269.17441687364317,29,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,24148,2026-03-19T11:00:00+00:00,24220,2026-03-24T10:00:00+00:00,2026,4698.87,4411.76,-611.0192450525332,78.27413825026053,-1276.7537727155686,47,18,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,24279,2026-03-26T21:00:00+00:00,24351,2026-03-31T21:00:00+00:00,2026,4363.96,4667.34,695.1942730914129,703.1457666889706,-29.445732774819877,1,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,24688,2026-04-21T19:00:00+00:00,24760,2026-04-24T19:00:00+00:00,2026,4710.82,4726.72,33.7520856241591,129.6164998874949,-112.9315066166825,60,15,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,24797,2026-04-28T07:00:00+00:00,24869,2026-05-01T07:00:00+00:00,2026,4667.45,4609.22,-124.75762996925432,7.6272911332742055,-337.2291079711609,33,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,24905,2026-05-04T18:00:00+00:00,24977,2026-05-07T18:00:00+00:00,2026,4521.03,4729.12,460.27122138096786,538.5498437303005,-45.18881759244975,1,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,25015,2026-05-11T07:00:00+00:00,25087,2026-05-14T07:00:00+00:00,2026,4671.79,4702.3,65.30687381068212,217.32569314973472,-71.2574837481994,35,20,8.961150568044353,177
