candidate_id,family_id,direction,hold_bars,news_mode,entry_time,entry_close,exit_close,gross_bps,round_trip_cost_bps,net_bps,year,quarter,is_news_blackout
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T07:00:00Z,1855.23,1854.54,-3.7192154072540617,0.0,-3.7192154072540617,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T08:00:00Z,1854.54,1854.24,-1.617651816622212,0.0,-1.617651816622212,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T09:00:00Z,1854.24,1853.36,-4.745879713522472,0.0,-4.745879713522472,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T10:00:00Z,1853.36,1856.38,16.2947295722371,0.0,16.2947295722371,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T11:00:00Z,1856.38,1862.53,33.12899298634875,0.0,33.12899298634875,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T12:00:00Z,1862.53,1863.91,7.4092766291022905,0.0,7.4092766291022905,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T13:00:00Z,1863.91,1861.42,-13.359014115488232,0.0,-13.359014115488232,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T14:00:00Z,1861.42,1863.21,9.616314426619255,0.0,9.616314426619255,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T15:00:00Z,1863.21,1854.12,-48.786771217416145,0.0,-48.786771217416145,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T16:00:00Z,1854.12,1855.17,5.663063879361996,0.0,5.663063879361996,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T17:00:00Z,1855.17,1854.1,-5.767665496962948,0.0,-5.767665496962948,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T18:00:00Z,1854.1,1850.52,-19.3085594088771,0.0,-19.3085594088771,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T19:00:00Z,1850.52,1848.63,-10.213345438038202,0.0,-10.213345438038202,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T20:00:00Z,1848.63,1853.39,25.74879775834038,0.0,25.74879775834038,2022,2022Q2,False
