trades,total_x4,pf_x4,median_x4,wr,dd_x4,variant,period_type,period,start_utc,end_utc
6,-231.64,0.0,-32.52,0.0,-231.64,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-06,2024-06-03T10:00:00+00:00,2024-06-27T05:00:00+00:00
6,-56.12,0.448289,-6.18,0.333333,-101.72,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-07,2024-07-09T06:00:00+00:00,2024-07-30T20:00:00+00:00
9,-52.72,0.726613,-11.6,0.333333,-170.44,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-08,2024-08-05T01:00:00+00:00,2024-08-29T04:00:00+00:00
7,59.24,2.136608,6.04,0.714286,-46.08,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-09,2024-09-02T01:00:00+00:00,2024-09-30T02:00:00+00:00
11,-168.12,0.402813,-26.96,0.363636,-189.88,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-10,2024-10-01T04:00:00+00:00,2024-10-25T15:00:00+00:00
10,-138.64,0.45725,2.4,0.5,-187.48,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-11,2024-11-01T03:00:00+00:00,2024-11-26T13:00:00+00:00
9,-66.24,0.471264,-3.44,0.333333,-99.96,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-12,2024-12-02T13:00:00+00:00,2024-12-30T01:00:00+00:00
6,-50.6,0.411901,0.96,0.5,-68.68,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-01,2025-01-07T03:00:00+00:00,2025-01-28T11:00:00+00:00
5,-18.36,0.782876,-8.64,0.2,-84.56,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-02,2025-02-07T04:00:00+00:00,2025-02-28T12:00:00+00:00
5,-34.88,0.668567,-3.12,0.4,-62.04,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-03,2025-03-06T16:00:00+00:00,2025-03-25T02:00:00+00:00
9,-204.88,0.525037,-10.96,0.444444,-344.32,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-04,2025-04-03T17:00:00+00:00,2025-04-30T17:00:00+00:00
8,-92.76,0.71296,-43.2,0.375,-176.72,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-05,2025-05-01T15:00:00+00:00,2025-05-29T08:00:00+00:00
9,-25.84,0.788958,-1.68,0.444444,-91.44,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-06,2025-06-06T02:00:00+00:00,2025-06-30T05:00:00+00:00
10,-51.12,0.718005,-5.18,0.3,-155.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-07,2025-07-04T07:00:00+00:00,2025-07-31T05:00:00+00:00
7,-138.68,0.150869,-20.56,0.428571,-138.68,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-08,2025-08-01T05:00:00+00:00,2025-08-20T08:00:00+00:00
5,-48.52,0.709322,-11.08,0.4,-166.92,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-09,2025-09-18T12:00:00+00:00,2025-09-26T00:00:00+00:00
6,285.36,2.285869,-7.48,0.5,-136.36,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-10,2025-10-03T02:00:00+00:00,2025-10-28T17:00:00+00:00
6,11.84,1.044992,0.18,0.5,-141.76,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-11,2025-11-04T10:00:00+00:00,2025-11-24T11:00:00+00:00
8,-121.96,0.583413,-10.34,0.5,-134.4,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-12,2025-12-02T23:00:00+00:00,2025-12-31T16:00:00+00:00
4,-240.24,0.340362,-121.4,0.25,-364.2,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-02,2026-02-02T11:00:00+00:00,2026-02-13T04:00:00+00:00
13,1190.32,3.015578,61.64,0.615385,-226.36,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-03,2026-03-04T03:00:00+00:00,2026-03-23T14:00:00+00:00
9,357.28,1.929932,1.4,0.555556,-262.8,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-04,2026-04-06T07:00:00+00:00,2026-04-28T20:00:00+00:00
8,136.72,1.345148,-40.98,0.375,-173.44,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-05,2026-05-05T04:00:00+00:00,2026-05-28T15:00:00+00:00
6,91.36,1.52158,0.68,0.5,-121.4,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-06,2026-06-02T01:00:00+00:00,2026-06-09T04:00:00+00:00
77,-322.52,0.655221,-5.0,0.428571,-365.32,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,year,2022,2022-05-10T06:00:00+00:00,2022-12-27T04:00:00+00:00
112,-47.32,0.944745,0.72,0.517857,-213.64,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,year,2023,2023-01-19T07:00:00+00:00,2023-12-19T10:00:00+00:00
101,-104.48,0.924209,-3.04,0.455446,-564.08,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,year,2024,2024-01-03T05:00:00+00:00,2024-12-31T10:00:00+00:00
94,109.76,1.047664,-9.12,0.43617,-577.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,year,2025,2025-01-28T01:00:00+00:00,2025-12-31T16:00:00+00:00
48,924.08,1.547973,16.26,0.541667,-372.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,year,2026,2026-01-02T02:00:00+00:00,2026-06-09T04:00:00+00:00
26,-93.72,0.694245,-7.14,0.423077,-156.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2022Q2,2022-05-10T06:00:00+00:00,2022-06-30T15:00:00+00:00
30,-61.44,0.826519,-0.3,0.5,-132.24,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2022Q3,2022-07-03T23:00:00+00:00,2022-09-27T03:00:00+00:00
21,-167.36,0.390887,-5.16,0.333333,-209.64,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2022Q4,2022-10-11T14:00:00+00:00,2022-12-27T04:00:00+00:00
20,-168.68,0.400994,-8.4,0.4,-213.64,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2023Q1,2023-01-19T07:00:00+00:00,2023-03-29T13:00:00+00:00
35,38.72,1.17432,3.16,0.542857,-80.2,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2023Q2,2023-04-10T23:00:00+00:00,2023-06-29T17:00:00+00:00
34,74.6,1.497466,1.56,0.558824,-37.8,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2023Q3,2023-07-07T08:00:00+00:00,2023-09-29T10:00:00+00:00
23,8.04,1.039661,0.84,0.521739,-106.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2023Q4,2023-10-03T12:00:00+00:00,2023-12-19T10:00:00+00:00
26,-157.24,0.446728,-2.8,0.384615,-220.8,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2024Q1,2024-01-03T05:00:00+00:00,2024-03-20T15:00:00+00:00
21,-44.36,0.852605,-11.36,0.428571,-185.6,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2024Q2,2024-04-23T02:00:00+00:00,2024-06-27T05:00:00+00:00
15,-169.8,0.444808,-15.8,0.266667,-178.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2024Q3,2024-07-22T02:00:00+00:00,2024-09-04T14:00:00+00:00
39,266.92,1.547506,6.56,0.589744,-136.32,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2024Q4,2024-10-01T04:00:00+00:00,2024-12-31T10:00:00+00:00
14,-63.04,0.601013,-8.04,0.285714,-67.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2025Q1,2025-01-28T01:00:00+00:00,2025-03-26T03:00:00+00:00
41,-130.84,0.892779,-9.56,0.463415,-385.76,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2025Q2,2025-04-04T01:00:00+00:00,2025-06-30T19:00:00+00:00
19,-16.28,0.940393,-15.6,0.368421,-80.68,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2025Q3,2025-07-09T17:00:00+00:00,2025-09-19T07:00:00+00:00
20,319.92,1.491127,12.62,0.55,-577.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2025Q4,2025-10-22T09:00:00+00:00,2025-12-31T16:00:00+00:00
24,725.4,1.716544,28.92,0.541667,-372.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2026Q1,2026-01-02T02:00:00+00:00,2026-03-24T12:00:00+00:00
24,198.68,1.294777,10.28,0.541667,-219.64,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,quarter,2026Q2,2026-04-07T11:00:00+00:00,2026-06-09T04:00:00+00:00
12,-87.88,0.442669,-4.52,0.416667,-88.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2022-05,2022-05-10T06:00:00+00:00,2022-05-26T23:00:00+00:00
14,-5.84,0.960763,-11.18,0.428571,-78.84,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2022-06,2022-06-01T05:00:00+00:00,2022-06-30T15:00:00+00:00
12,-56.2,0.556082,-3.4,0.5,-85.96,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2022-07,2022-07-03T23:00:00+00:00,2022-07-21T15:00:00+00:00
8,48.96,1.629306,7.8,0.75,-52.68,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2022-08,2022-08-04T00:00:00+00:00,2022-08-31T17:00:00+00:00
10,-54.2,0.638088,-11.56,0.3,-113.52,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2022-09,2022-09-01T08:00:00+00:00,2022-09-27T03:00:00+00:00
11,-171.28,0.1822,-11.76,0.272727,-171.28,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2022-10,2022-10-11T14:00:00+00:00,2022-10-31T00:00:00+00:00
6,5.0,1.130344,4.16,0.5,-38.36,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2022-11,2022-11-01T04:00:00+00:00,2022-11-23T01:00:00+00:00
4,-1.08,0.959941,-2.8,0.25,-26.96,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2022-12,2022-12-06T14:00:00+00:00,2022-12-27T04:00:00+00:00
3,-12.2,0.375,-5.16,0.333333,-19.52,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-01,2023-01-19T07:00:00+00:00,2023-01-27T20:00:00+00:00
11,-97.32,0.408029,-8.2,0.454545,-115.96,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-02,2023-02-03T03:00:00+00:00,2023-02-27T16:00:00+00:00
6,-59.16,0.394349,-8.7,0.333333,-97.68,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-03,2023-03-08T09:00:00+00:00,2023-03-29T13:00:00+00:00
11,-25.52,0.725709,-1.68,0.454545,-33.88,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-04,2023-04-10T23:00:00+00:00,2023-04-24T21:00:00+00:00
13,49.24,1.494775,6.28,0.615385,-80.2,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-05,2023-05-01T15:00:00+00:00,2023-05-29T15:00:00+00:00
11,15.0,1.507442,3.16,0.545455,-19.12,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-06,2023-06-07T12:00:00+00:00,2023-06-29T17:00:00+00:00
6,-8.68,0.775595,0.22,0.5,-23.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-07,2023-07-07T08:00:00+00:00,2023-07-31T16:00:00+00:00
15,74.96,2.480253,5.72,0.6,-24.08,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-08,2023-08-02T02:00:00+00:00,2023-08-21T05:00:00+00:00
13,8.32,1.137203,0.4,0.538462,-37.8,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-09,2023-09-07T12:00:00+00:00,2023-09-29T10:00:00+00:00
4,-20.92,0.402286,-8.6,0.25,-21.8,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-10,2023-10-03T12:00:00+00:00,2023-10-05T23:00:00+00:00
11,-49.48,0.630084,-2.8,0.454545,-101.04,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-11,2023-11-01T14:00:00+00:00,2023-11-14T11:00:00+00:00
8,78.44,3.309776,12.1,0.75,-17.72,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2023-12,2023-12-05T02:00:00+00:00,2023-12-19T10:00:00+00:00
12,40.88,1.708738,-1.16,0.5,-46.84,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-01,2024-01-03T05:00:00+00:00,2024-01-26T12:00:00+00:00
8,-25.72,0.52476,-0.12,0.5,-42.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-02,2024-02-05T21:00:00+00:00,2024-02-15T11:00:00+00:00
6,-172.4,0.0,-12.18,0.0,-172.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-03,2024-03-13T13:00:00+00:00,2024-03-20T15:00:00+00:00
4,141.24,9.347518,25.68,0.75,-16.92,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-04,2024-04-23T02:00:00+00:00,2024-04-25T11:00:00+00:00
7,-54.16,0.527235,-3.68,0.428571,-77.6,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-05,2024-05-01T18:00:00+00:00,2024-05-30T13:00:00+00:00
10,-131.44,0.224451,-14.32,0.3,-131.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-06,2024-06-03T10:00:00+00:00,2024-06-27T05:00:00+00:00
5,-85.6,0.158474,-18.44,0.4,-93.56,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-07,2024-07-22T02:00:00+00:00,2024-07-26T12:00:00+00:00
7,-51.52,0.647413,-13.0,0.142857,-145.32,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-08,2024-08-05T20:00:00+00:00,2024-08-29T04:00:00+00:00
3,-32.68,0.436552,-15.8,0.333333,-58.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-09,2024-09-02T01:00:00+00:00,2024-09-04T14:00:00+00:00
12,103.0,1.531585,2.1,0.5,-129.12,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-10,2024-10-01T04:00:00+00:00,2024-10-28T08:00:00+00:00
15,54.92,1.241683,10.48,0.6,-109.76,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-11,2024-11-04T02:00:00+00:00,2024-11-27T08:00:00+00:00
12,109.0,2.638605,4.9,0.666667,-45.52,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2024-12,2024-12-03T01:00:00+00:00,2024-12-31T10:00:00+00:00
2,-46.84,0.0,-23.42,0.0,-46.84,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-01,2025-01-28T01:00:00+00:00,2025-01-28T11:00:00+00:00
3,26.16,2.272374,-5.48,0.333333,-20.56,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-02,2025-02-17T05:00:00+00:00,2025-02-28T12:00:00+00:00
9,-42.36,0.53245,-8.68,0.333333,-51.32,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-03,2025-03-03T03:00:00+00:00,2025-03-26T03:00:00+00:00
10,-63.12,0.854897,16.42,0.5,-192.2,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-04,2025-04-04T01:00:00+00:00,2025-04-30T17:00:00+00:00
14,43.24,1.107317,-0.74,0.5,-274.8,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-05,2025-05-01T15:00:00+00:00,2025-05-29T15:00:00+00:00
17,-110.96,0.709802,-22.08,0.411765,-127.8,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-06,2025-06-01T23:00:00+00:00,2025-06-30T19:00:00+00:00
10,12.08,1.074975,-19.84,0.3,-59.44,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-07,2025-07-09T17:00:00+00:00,2025-07-31T05:00:00+00:00
8,-2.0,0.976646,-4.74,0.5,-54.32,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-08,2025-08-01T05:00:00+00:00,2025-08-20T08:00:00+00:00
1,-26.36,0.0,-26.36,0.0,-26.36,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-09,2025-09-19T07:00:00+00:00,2025-09-19T07:00:00+00:00
7,602.68,5.964415,57.88,0.857143,-121.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-10,2025-10-22T09:00:00+00:00,2025-10-30T06:00:00+00:00
6,-224.92,0.240032,-50.42,0.333333,-225.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-11,2025-11-05T06:00:00+00:00,2025-11-24T11:00:00+00:00
7,-57.84,0.752863,-17.44,0.428571,-231.12,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2025-12,2025-12-04T11:00:00+00:00,2025-12-31T16:00:00+00:00
1,-121.4,0.0,-121.4,0.0,-121.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2026-01,2026-01-02T02:00:00+00:00,2026-01-02T02:00:00+00:00
8,50.2,1.199968,28.92,0.625,-251.04,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2026-02,2026-02-02T11:00:00+00:00,2026-02-18T06:00:00+00:00
15,796.6,2.244843,47.32,0.533333,-168.84,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2026-03,2026-03-04T03:00:00+00:00,2026-03-24T12:00:00+00:00
8,92.56,1.510141,3.26,0.5,-121.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2026-04,2026-04-07T11:00:00+00:00,2026-04-28T20:00:00+00:00
11,-60.32,0.863591,-27.72,0.454545,-219.64,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2026-05,2026-05-05T04:00:00+00:00,2026-05-28T19:00:00+00:00
5,166.44,4.305004,20.44,0.8,-50.36,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,month,2026-06,2026-06-03T14:00:00+00:00,2026-06-09T04:00:00+00:00
19,64.48,1.128008,13.32,0.631579,-162.04,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,year,2022,2022-05-12T13:00:00+00:00,2022-12-15T08:00:00+00:00
22,-269.08,0.528691,-9.84,0.454545,-488.12,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,year,2023,2023-01-17T10:00:00+00:00,2023-12-11T08:00:00+00:00
14,360.12,2.744767,26.22,0.571429,-168.64,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,year,2024,2024-02-28T08:00:00+00:00,2024-12-05T09:00:00+00:00
18,532.76,1.687149,-17.6,0.444444,-242.8,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,year,2025,2025-01-13T11:00:00+00:00,2025-12-18T13:00:00+00:00
4,413.88,63.709091,69.24,0.75,-6.6,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,year,2026,2026-03-11T13:00:00+00:00,2026-06-03T09:00:00+00:00
4,117.48,1.96771,44.5,0.75,-121.4,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2022Q2,2022-05-12T13:00:00+00:00,2022-06-30T12:00:00+00:00
7,-152.2,0.488369,9.84,0.571429,-162.04,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2022Q3,2022-07-11T09:00:00+00:00,2022-09-28T08:00:00+00:00
8,99.2,2.16926,12.56,0.625,-84.84,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2022Q4,2022-10-07T08:00:00+00:00,2022-12-15T08:00:00+00:00
3,-62.84,0.307014,-10.16,0.333333,-90.68,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2023Q1,2023-01-17T10:00:00+00:00,2023-02-24T12:00:00+00:00
8,-386.84,0.039909,-47.92,0.25,-391.72,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2023Q2,2023-04-28T09:00:00+00:00,2023-06-28T08:00:00+00:00
7,60.2,2.017579,10.48,0.571429,-38.44,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2023Q3,2023-07-03T09:00:00+00:00,2023-09-27T12:00:00+00:00
4,120.4,7.629956,31.32,0.75,-18.16,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2023Q4,2023-10-04T08:00:00+00:00,2023-12-11T08:00:00+00:00
2,27.72,2.128664,13.86,0.5,-24.56,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2024Q1,2024-02-28T08:00:00+00:00,2024-03-12T12:00:00+00:00
4,139.96,11.60303,42.26,0.75,-13.2,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2024Q2,2024-04-04T13:00:00+00:00,2024-06-26T12:00:00+00:00
5,-151.76,0.100095,-28.52,0.2,-168.64,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2024Q3,2024-07-19T12:00:00+00:00,2024-08-28T13:00:00+00:00
3,344.2,999.0,149.44,1.0,0.0,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2024Q4,2024-11-06T13:00:00+00:00,2024-12-05T09:00:00+00:00
6,-98.72,0.403288,-5.74,0.5,-165.44,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2025Q1,2025-01-13T11:00:00+00:00,2025-03-06T08:00:00+00:00
2,115.92,2.518868,57.96,0.5,-76.32,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2025Q2,2025-05-01T11:00:00+00:00,2025-05-14T13:00:00+00:00
6,-148.52,0.489201,-23.98,0.333333,-148.52,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2025Q3,2025-07-07T09:00:00+00:00,2025-09-18T08:00:00+00:00
4,664.08,3.735091,45.42,0.5,-242.8,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2025Q4,2025-10-21T09:00:00+00:00,2025-12-18T13:00:00+00:00
1,64.44,999.0,64.44,1.0,0.0,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2026Q1,2026-03-11T13:00:00+00:00,2026-03-11T13:00:00+00:00
3,349.44,53.945455,74.04,0.666667,-6.6,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,quarter,2026Q2,2026-05-04T08:00:00+00:00,2026-06-03T09:00:00+00:00
1,74.52,999.0,74.52,1.0,0.0,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,month,2022-05,2022-05-12T13:00:00+00:00,2022-05-12T13:00:00+00:00
