candidate_id,family,context_tag,signal_time_utc,entry_time_utc,direction,horizon_m5_bars,entry_price,exit_price,gross_bps,stress_bps,params_json
S60_REV_Rrange_gt_50_W4_B8_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 04:45:00+00:00,2025-10-31T04:50:00Z,-1,6,4007.09,4011.22,-10.306731318736606,-13.288735051890328,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B24_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 04:45:00+00:00,2025-10-31T04:50:00Z,-1,6,4007.09,4011.22,-10.306731318736606,-13.288735051890328,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B8_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 04:45:00+00:00,2025-10-31T04:50:00Z,-1,24,4007.09,4017.19,-25.20532356398153,-28.18732729713525,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B24_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 04:45:00+00:00,2025-10-31T04:50:00Z,-1,24,4007.09,4017.19,-25.20532356398153,-28.18732729713525,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B8_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 04:45:00+00:00,2025-10-31T04:50:00Z,-1,12,4007.09,4008.17,-2.6952227177323707,-5.677226450886092,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B14_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 04:45:00+00:00,2025-10-31T04:50:00Z,-1,6,4007.09,4011.22,-10.306731318736606,-13.288735051890328,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B14_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 04:45:00+00:00,2025-10-31T04:50:00Z,-1,24,4007.09,4017.19,-25.20532356398153,-28.18732729713525,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 04:45:00+00:00,2025-10-31T04:50:00Z,-1,12,4007.09,4008.17,-2.6952227177323707,-5.677226450886092,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 04:45:00+00:00,2025-10-31T04:50:00Z,-1,24,4007.09,4017.19,-25.20532356398153,-28.18732729713525,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_90_W4_B24_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,6,4008.75,4008.99,0.598690364825849,-2.383313368327873,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_90_W4_B24_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,6,4008.75,4008.99,0.598690364825849,-2.383313368327873,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_50_W4_B14_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,6,4008.75,4008.99,0.598690364825849,-2.383313368327873,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,6,4008.75,4008.99,0.598690364825849,-2.383313368327873,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B14_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,6,4008.75,4008.99,0.598690364825849,-2.383313368327873,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,12,4008.75,4008.81,0.14967259120757248,-2.8323311419461494,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_90_W4_B14_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,24,4008.75,4025.88,42.73152478952325,39.749521056369524,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_90_W4_B24_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,12,4008.75,4008.81,0.14967259120757248,-2.8323311419461494,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_90_W4_B14_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,6,4008.75,4008.99,0.598690364825849,-2.383313368327873,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_90_W4_B14_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,12,4008.75,4008.81,0.14967259120757248,-2.8323311419461494,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_90_W4_B14_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,12,4008.75,4008.81,0.14967259120757248,-2.8323311419461494,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_50_W4_B14_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,24,4008.75,4025.88,42.73152478952325,39.749521056369524,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B14_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,12,4008.75,4008.81,0.14967259120757248,-2.8323311419461494,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_90_W4_B14_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,24,4008.75,4025.88,42.73152478952325,39.749521056369524,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_50_W4_B24_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,6,4008.75,4008.99,0.598690364825849,-2.383313368327873,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_90_W4_B24_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,12,4008.75,4008.81,0.14967259120757248,-2.8323311419461494,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_90_W4_B24_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,24,4008.75,4025.88,42.73152478952325,39.749521056369524,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_90_W4_B14_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,6,4008.75,4008.99,0.598690364825849,-2.383313368327873,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_90_W4_B24_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,24,4008.75,4025.88,42.73152478952325,39.749521056369524,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_90""}"
S60_REV_Rrange_gt_50_W4_B24_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,24,4008.75,4025.88,42.73152478952325,39.749521056369524,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B14_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,24,4008.75,4025.88,42.73152478952325,39.749521056369524,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,12,4008.75,4008.81,0.14967259120757248,-2.8323311419461494,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B14_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,12,4008.75,4008.81,0.14967259120757248,-2.8323311419461494,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:00:00+00:00,2025-10-31T05:05:00Z,1,24,4008.75,4025.88,42.73152478952325,39.749521056369524,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B8_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B24_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B8_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B14_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B8_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B8_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B14_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B14_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B8_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B24_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B24_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B24_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B14_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B8_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B14_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B8_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B14_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B8_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B14_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B24_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B8_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B24_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B8_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B24_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B14_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B24_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B14_H24_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B14_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B24_H6_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B14_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B24_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B8_H12_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B14_H24_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,24,4011.22,4021.03,-24.456399798566952,-27.438403531720674,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W8_B14_H6_CTX_SPREAD_LE75,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE75,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,6,4011.22,4008.17,7.6036717008787225,4.621667967725001,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 8, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W4_B14_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 14, ""min_wick_bps"": 4, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B8_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 8, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
S60_REV_Rrange_gt_50_W12_B24_H12_CTX_SPREAD_LE90,CTX_EXHAUSTION_REVERSAL,CTX_SPREAD_LE90,2025-10-31 05:15:00+00:00,2025-10-31T05:20:00Z,-1,12,4011.22,4020.35,-22.761154960335706,-25.743158693489427,"{""max_abs_body_bps"": 24, ""min_wick_bps"": 12, ""range_filter"": ""range_gt_50""}"
