trades,total_x4,median_x4,pf_x4,wr,dd_x4,train_total_x4,test_total_x4,pos_years,years,pos_quarters,quarters,definition,direction,guard_variant,geometry,variant,h4_sma,h4_slope_lookback,h1_lookback,compression_lookback,compression_max_atr,rejection_lookback,impulse_atr_mult,cooldown_h,exit_h,session_filter,robust_candidate
52,401.6,0.72,1.300635,0.5,-358.76,277.24,124.36,3,5,10,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp6_2.8_rej6_imp1.2_h6_cool4_london,10,3,18,6,2.8,6,1.2,4,6,london,True
77,637.52,2.88,1.62018,0.545455,-202.8,516.32,121.2,4,5,13,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h3_cool1_london,10,2,12,6,2.8,6,1.2,1,3,london,True
77,637.52,2.88,1.62018,0.545455,-202.8,516.32,121.2,4,5,13,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h3_cool4_london,10,2,12,6,2.8,6,1.2,4,3,london,True
60,472.2,0.66,1.334761,0.5,-375.4,353.88,118.32,3,5,10,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_2.8_rej6_imp0.8_h6_cool1_no_asia,20,2,18,6,2.8,6,0.8,1,6,no_asia,True
60,472.2,0.66,1.334761,0.5,-375.4,353.88,118.32,3,5,10,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_2.8_rej6_imp0.8_h6_cool4_no_asia,20,2,18,6,2.8,6,0.8,4,6,no_asia,True
60,472.2,0.66,1.334761,0.5,-375.4,353.88,118.32,3,5,10,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_2.8_rej6_imp0.8_h6_cool1_no_asia,20,3,18,6,2.8,6,0.8,1,6,no_asia,True
60,472.2,0.66,1.334761,0.5,-375.4,353.88,118.32,3,5,10,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_2.8_rej6_imp0.8_h6_cool4_no_asia,20,3,18,6,2.8,6,0.8,4,6,no_asia,True
66,756.76,1.3,1.884561,0.545455,-252.6,668.48,88.28,4,5,13,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp0.8_h3_cool1_london,20,3,6,6,2.8,6,0.8,1,3,london,True
66,756.76,1.3,1.884561,0.545455,-252.6,668.48,88.28,4,5,13,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp0.8_h3_cool4_london,20,3,6,6,2.8,6,0.8,4,3,london,True
67,752.36,1.28,1.874919,0.537313,-252.6,664.08,88.28,4,5,13,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look6_comp6_2.8_rej6_imp0.8_h3_cool1_london,20,2,6,6,2.8,6,0.8,1,3,london,True
67,752.36,1.28,1.874919,0.537313,-252.6,664.08,88.28,4,5,13,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look6_comp6_2.8_rej6_imp0.8_h3_cool4_london,20,2,6,6,2.8,6,0.8,4,3,london,True
82,564.4,1.06,1.452084,0.52439,-299.0,479.92,84.48,4,5,11,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp6_2.8_rej6_imp0.8_h3_cool1_london,10,2,6,6,2.8,6,0.8,1,3,london,True
82,564.4,1.06,1.452084,0.52439,-299.0,479.92,84.48,4,5,11,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp6_2.8_rej6_imp0.8_h3_cool4_london,10,2,6,6,2.8,6,0.8,4,3,london,True
86,571.16,1.06,1.443585,0.523256,-316.72,496.92,74.24,4,5,11,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look6_comp6_2.8_rej6_imp0.8_h3_cool1_london,10,3,6,6,2.8,6,0.8,1,3,london,True
86,571.16,1.06,1.443585,0.523256,-316.72,496.92,74.24,4,5,11,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look6_comp6_2.8_rej6_imp0.8_h3_cool4_london,10,3,6,6,2.8,6,0.8,4,3,london,True
42,118.64,1.72,1.221079,0.595238,-182.0,58.4,60.24,3,5,10,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp6_2.2_rej6_imp1.2_h3_cool1_london_ny,10,3,12,6,2.2,6,1.2,1,3,london_ny,True
42,118.64,1.72,1.221079,0.595238,-182.0,58.4,60.24,3,5,10,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp6_2.2_rej6_imp1.2_h3_cool4_london_ny,10,3,12,6,2.2,6,1.2,4,3,london_ny,True
84,428.88,0.46,1.359425,0.511905,-266.48,380.28,48.6,3,5,11,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look12_comp6_2.8_rej6_imp0.8_h3_cool1_no_asia,20,2,12,6,2.8,6,0.8,1,3,no_asia,True
83,410.12,0.08,1.343703,0.506024,-266.48,361.52,48.6,3,5,11,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look12_comp6_2.8_rej6_imp0.8_h3_cool4_no_asia,20,2,12,6,2.8,6,0.8,4,3,no_asia,True
59,401.48,-0.2,1.284625,0.491525,-375.4,353.88,47.6,3,5,10,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_2.8_rej6_imp0.8_h6_cool1_london_ny,20,2,18,6,2.8,6,0.8,1,6,london_ny,True
59,401.48,-0.2,1.284625,0.491525,-375.4,353.88,47.6,3,5,10,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_2.8_rej6_imp0.8_h6_cool4_london_ny,20,2,18,6,2.8,6,0.8,4,6,london_ny,True
59,401.48,-0.2,1.284625,0.491525,-375.4,353.88,47.6,3,5,10,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_2.8_rej6_imp0.8_h6_cool1_london_ny,20,3,18,6,2.8,6,0.8,1,6,london_ny,True
59,401.48,-0.2,1.284625,0.491525,-375.4,353.88,47.6,3,5,10,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_2.8_rej6_imp0.8_h6_cool4_london_ny,20,3,18,6,2.8,6,0.8,4,6,london_ny,True
84,413.32,0.46,1.341926,0.511905,-286.44,384.68,28.64,3,5,11,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_2.8_rej6_imp0.8_h3_cool1_no_asia,20,3,12,6,2.8,6,0.8,1,3,no_asia,True
83,394.56,0.08,1.326406,0.506024,-286.44,365.92,28.64,3,5,11,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_2.8_rej6_imp0.8_h3_cool4_no_asia,20,3,12,6,2.8,6,0.8,4,3,no_asia,True
61,369.4,3.44,1.399127,0.57377,-319.4,364.56,4.84,3,5,9,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_2.8_rej6_imp0.8_h3_cool1_no_asia,20,2,18,6,2.8,6,0.8,1,3,no_asia,True
61,369.4,3.44,1.399127,0.57377,-319.4,364.56,4.84,3,5,9,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_2.8_rej6_imp0.8_h3_cool1_no_asia,20,3,18,6,2.8,6,0.8,1,3,no_asia,True
60,350.64,3.16,1.378857,0.566667,-319.4,345.8,4.84,3,5,9,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_2.8_rej6_imp0.8_h3_cool4_no_asia,20,2,18,6,2.8,6,0.8,4,3,no_asia,True
60,350.64,3.16,1.378857,0.566667,-319.4,345.8,4.84,3,5,9,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_2.8_rej6_imp0.8_h3_cool4_no_asia,20,3,18,6,2.8,6,0.8,4,3,no_asia,True
399,782.08,-3.76,1.09333,0.441103,-2063.24,-1268.96,2051.04,1,5,4,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,20,3,12,6,1.8,6,1.2,1,6,all,False
409,528.6,-3.96,1.060704,0.440098,-2409.76,-1396.92,1925.52,1,5,4,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,20,2,12,6,1.8,6,1.2,1,6,all,False
344,696.12,-5.14,1.065527,0.479651,-2476.8,-1105.44,1801.56,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,20,2,12,6,1.8,6,1.2,1,12,all,False
317,590.44,-5.32,1.062672,0.48265,-2101.48,-1164.68,1755.12,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,20,2,12,6,1.8,6,1.2,4,12,all,False
335,431.76,-5.4,1.041448,0.477612,-2679.12,-1109.76,1541.52,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,20,3,12,6,1.8,6,1.2,1,12,all,False
309,358.6,-5.32,1.038924,0.482201,-2295.16,-1157.6,1516.2,2,5,8,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,20,3,12,6,1.8,6,1.2,4,12,all,False
317,132.48,-5.64,1.013624,0.470032,-3157.76,-1286.96,1419.44,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,10,3,12,6,1.8,6,1.2,1,12,all,False
404,714.32,-2.18,1.110486,0.472772,-837.8,-609.52,1323.84,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,20,2,12,6,1.8,6,1.2,4,3,all,False
394,783.68,-2.18,1.124804,0.472081,-682.0,-504.76,1288.44,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,20,3,12,6,1.8,6,1.2,4,3,all,False
299,-55.44,-3.08,0.993728,0.478261,-2463.4,-1293.84,1238.4,2,5,8,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,10,3,12,6,1.8,6,1.2,4,12,all,False
441,562.92,-2.56,1.076829,0.473923,-897.08,-612.36,1175.28,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,20,2,12,6,1.8,6,1.2,1,3,all,False
370,-570.76,-4.08,0.92967,0.437838,-2695.84,-1731.44,1160.68,1,5,4,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,10,3,12,6,1.8,6,1.2,1,6,all,False
432,559.52,-2.68,1.07815,0.472222,-870.88,-516.08,1075.6,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_all,20,3,12,6,1.8,6,1.2,1,3,all,False
77,1102.16,9.84,1.534261,0.532468,-550.96,56.8,1045.36,4,5,11,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,10,2,12,6,2.8,6,1.2,1,12,london,False
77,1102.16,9.84,1.534261,0.532468,-550.96,56.8,1045.36,4,5,11,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool4_london,10,2,12,6,2.8,6,1.2,4,12,london,False
113,140.16,-6.8,1.057139,0.415929,-1026.68,-894.32,1034.48,2,5,8,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,10,3,12,6,1.8,6,1.2,1,6,ny_only,False
113,140.16,-6.8,1.057139,0.415929,-1026.68,-894.32,1034.48,2,5,8,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,10,3,12,6,1.8,6,1.2,4,6,ny_only,False
148,560.72,-4.7,1.18463,0.432432,-715.28,-450.56,1011.28,3,5,9,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,20,2,12,6,1.8,6,1.2,1,6,ny_only,False
147,552.16,-5.04,1.181811,0.428571,-715.28,-450.56,1002.72,3,5,9,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,20,2,12,6,1.8,6,1.2,4,6,ny_only,False
260,374.68,-2.18,1.078338,0.480769,-861.24,-617.32,992.0,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,20,3,12,6,1.8,6,1.2,4,3,no_asia,False
112,2.28,-7.3,1.000755,0.455357,-1182.12,-982.64,984.92,2,5,8,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_ny_only,10,3,12,6,1.8,6,1.2,4,12,ny_only,False
145,589.2,-5.04,1.196936,0.427586,-640.8,-387.04,976.24,3,5,9,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_ny_only,20,3,12,6,1.8,6,1.2,1,6,ny_only,False
144,580.64,-5.68,1.194075,0.423611,-640.8,-387.04,967.68,3,5,9,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool4_ny_only,20,3,12,6,1.8,6,1.2,4,6,ny_only,False
13,951.16,29.2,6.14697,0.615385,-92.64,-15.96,967.12,2,5,7,10,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,20,2,12,6,2.8,6,1.2,1,12,london,False
13,951.16,29.2,6.14697,0.615385,-92.64,-15.96,967.12,2,5,7,10,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool4_london,20,2,12,6,2.8,6,1.2,4,12,london,False
13,951.16,29.2,6.14697,0.615385,-92.64,-15.96,967.12,2,5,7,10,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,20,3,12,6,2.8,6,1.2,1,12,london,False
13,951.16,29.2,6.14697,0.615385,-92.64,-15.96,967.12,2,5,7,10,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool4_london,20,3,12,6,2.8,6,1.2,4,12,london,False
265,269.28,-2.24,1.054587,0.479245,-890.12,-697.6,966.88,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_no_asia,20,2,12,6,1.8,6,1.2,4,3,no_asia,False
108,-10.04,-10.28,0.996848,0.435185,-1041.52,-974.88,964.84,2,5,6,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej18_imp1.2_h12_cool1_london_ny,10,3,12,6,1.8,18,1.2,1,12,london_ny,False
108,-10.04,-10.28,0.996848,0.435185,-1041.52,-974.88,964.84,2,5,6,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej18_imp1.2_h12_cool4_london_ny,10,3,12,6,1.8,18,1.2,4,12,london_ny,False
13,1051.76,24.04,12.924717,0.846154,-47.64,89.6,962.16,4,5,8,10,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look12_comp6_2.8_rej6_imp1.2_h6_cool1_london,20,2,12,6,2.8,6,1.2,1,6,london,False
13,1051.76,24.04,12.924717,0.846154,-47.64,89.6,962.16,4,5,8,10,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look12_comp6_2.8_rej6_imp1.2_h6_cool4_london,20,2,12,6,2.8,6,1.2,4,6,london,False
13,1051.76,24.04,12.924717,0.846154,-47.64,89.6,962.16,4,5,8,10,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_2.8_rej6_imp1.2_h6_cool1_london,20,3,12,6,2.8,6,1.2,1,6,london,False
13,1051.76,24.04,12.924717,0.846154,-47.64,89.6,962.16,4,5,8,10,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_2.8_rej6_imp1.2_h6_cool4_london,20,3,12,6,2.8,6,1.2,4,6,london,False
248,399.92,-1.46,1.085723,0.491935,-788.48,-544.56,944.48,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool4_london_ny,20,3,12,6,1.8,6,1.2,4,3,london_ny,False
17,946.2,4.88,4.840721,0.588235,-92.64,7.64,938.56,2,5,8,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,10,2,12,6,2.8,6,1.2,1,12,london,False
17,946.2,4.88,4.840721,0.588235,-92.64,7.64,938.56,2,5,8,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h12_cool4_london,10,2,12,6,2.8,6,1.2,4,12,london,False
17,946.2,4.88,4.840721,0.588235,-92.64,7.64,938.56,2,5,8,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,10,3,12,6,2.8,6,1.2,1,12,london,False
17,946.2,4.88,4.840721,0.588235,-92.64,7.64,938.56,2,5,8,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool4_london,10,3,12,6,2.8,6,1.2,4,12,london,False
349,-411.24,-4.52,0.94486,0.429799,-2051.04,-1343.56,932.32,1,5,5,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool4_all,20,3,12,6,1.8,6,1.2,4,6,all,False
276,264.8,-2.18,1.052434,0.481884,-840.08,-662.96,927.76,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h3_cool1_no_asia,20,3,12,6,1.8,6,1.2,1,3,no_asia,False
79,956.84,4.88,1.433297,0.518987,-565.04,32.88,923.96,4,5,11,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool1_london,10,3,12,6,2.8,6,1.2,1,12,london,False
79,956.84,4.88,1.433297,0.518987,-565.04,32.88,923.96,4,5,11,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool4_london,10,3,12,6,2.8,6,1.2,4,12,london,False
253,294.52,-2.12,1.061162,0.490119,-817.36,-624.84,919.36,2,5,8,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_london_ny,20,2,12,6,1.8,6,1.2,4,3,london_ny,False
17,1011.4,22.72,6.03084,0.705882,-67.32,98.88,912.52,3,5,8,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h6_cool1_london,10,2,12,6,2.8,6,1.2,1,6,london,False
17,1011.4,22.72,6.03084,0.705882,-67.32,98.88,912.52,3,5,8,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_2.8_rej6_imp1.2_h6_cool4_london,10,2,12,6,2.8,6,1.2,4,6,london,False
17,1011.4,22.72,6.03084,0.705882,-67.32,98.88,912.52,3,5,8,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp6_2.8_rej6_imp1.2_h6_cool1_london,10,3,12,6,2.8,6,1.2,1,6,london,False
17,1011.4,22.72,6.03084,0.705882,-67.32,98.88,912.52,3,5,8,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp6_2.8_rej6_imp1.2_h6_cool4_london,10,3,12,6,2.8,6,1.2,4,6,london,False
264,-185.44,-5.22,0.971138,0.42803,-1274.2,-1093.76,908.32,2,5,5,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_no_asia,20,3,12,6,1.8,6,1.2,1,6,no_asia,False
280,170.48,-2.18,1.032853,0.482143,-898.68,-732.16,902.64,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_3h_stop30.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool1_no_asia,20,2,12,6,1.8,6,1.2,1,3,no_asia,False
252,-129.6,-4.9,0.97935,0.43254,-1206.84,-1026.4,896.8,2,5,4,17,short_rally_rejection,SHORT,nonoverlap,time_exit_6h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h6_cool1_london_ny,20,3,12,6,1.8,6,1.2,1,6,london_ny,False
110,43.48,-10.28,1.013348,0.436364,-1041.52,-849.36,892.84,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej18_imp1.2_h12_cool1_no_asia,10,3,12,6,1.8,18,1.2,1,12,no_asia,False
110,43.48,-10.28,1.013348,0.436364,-1041.52,-849.36,892.84,2,5,7,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej18_imp1.2_h12_cool4_no_asia,10,3,12,6,1.8,18,1.2,4,12,no_asia,False
39,1149.52,21.0,2.405212,0.666667,-353.8,259.44,890.08,3,5,10,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look12_comp6_2.8_rej6_imp0.8_h6_cool1_london,20,2,12,6,2.8,6,0.8,1,6,london,False
